Expocode: 332220190617,,,,,,,,,,,,,,,,,,,,
Ship: Shimada,,,,,,,,,,,,,,,,,,,,
Group: PMEL,,,,,,,,,,,,,,,,,,,,
Investigators: ,"Alin, S.R.; Feely, R.A",,,,,,,,,,,,,,,,,,,
Expocode,Group,Ship,YD_UTC,DATE_UTC__ddmmyyyy,TIME_UTC_hh:mm:ss,LAT_dec_degree,LONG_dec_degree,xCO2_EQU_ppm,xCO2_ATM_ppm,xCO2_ATM_interpolated_ppm,PRES_EQU_hPa,PRES_ATM@SSP_hPa,TEMP_EQU_C,SST_C,SAL_PSU,fCO2_SW@SST_uatm,fCO2_ATM_interpolated_uatm,dfCO2_uatm,WOCE_QC_FLAG,QC_SUBFLAG
332220190617,PMEL,Shimada,168.23801,17062019,5:42:44,35.2708,-121.71438,400.896,-999,412.56,1012,1013.8972,15.7,15.4362,33.1649,387.72,404.36,-16.64,2,
332220190617,PMEL,Shimada,168.24008,17062019,5:45:43,35.26178,-121.70852,400.116,-999,412.57,1012.15,1014.0376,15.65,15.3893,33.164,387.09,404.45,-17.35,2,
332220190617,PMEL,Shimada,168.24218,17062019,5:48:44,35.25274,-121.7026,398.88,-999,412.57,1012.13,1014.0081,15.53,15.2769,33.1406,386.07,404.48,-18.42,2,
332220190617,PMEL,Shimada,168.24425,17062019,5:51:43,35.24359,-121.69678,397.698,-999,412.58,1012.12,1013.9886,15.4,15.1415,33.1119,384.88,404.54,-19.66,2,
332220190617,PMEL,Shimada,168.24631,17062019,5:54:41,35.23473,-121.69092,395.951,-999,412.58,1012.24,1014.1494,15.24,14.9906,33.0801,383.45,404.67,-21.22,2,
332220190617,PMEL,Shimada,168.24837,17062019,5:57:39,35.22578,-121.68514,389.663,-999,412.59,1012.1,1014.0195,15.19,14.9146,33.0736,376.91,404.66,-27.75,2,
332220190617,PMEL,Shimada,168.25044,17062019,6:00:38,35.21669,-121.67928,381.164,-999,412.59,1012.06,1014.0596,15.18,14.9002,33.0748,368.61,404.68,-36.07,2,
332220190617,PMEL,Shimada,168.25251,17062019,6:03:37,35.20797,-121.6733,380.336,-999,412.6,1012.19,1014.1396,15.19,14.9057,33.0753,367.79,404.72,-36.93,2,
332220190617,PMEL,Shimada,168.25458,17062019,6:06:36,35.19902,-121.66734,382.991,-999,412.6,1012.22,1013.9794,15.2,14.9219,33.077,370.46,404.65,-34.19,2,
332220190617,PMEL,Shimada,168.25666,17062019,6:09:35,35.19015,-121.66129,382.156,-999,412.6,1012.23,1014.0395,15.18,14.9071,33.0737,369.74,404.68,-34.94,2,
332220190617,PMEL,Shimada,168.25873,17062019,6:12:34,35.18128,-121.65527,379.726,-999,412.61,1012.27,1014.1197,15.16,14.886,33.0709,367.4,404.73,-37.33,2,
332220190617,PMEL,Shimada,168.26081,17062019,6:15:34,35.17234,-121.64916,379.708,-999,412.61,1012.03,1013.9896,15.15,14.875,33.0677,367.28,404.68,-37.4,2,
332220190617,PMEL,Shimada,168.26289,17062019,6:18:34,35.16339,-121.64317,382.383,-999,412.62,1012.12,1014.0797,15.15,14.8702,33.0644,369.83,404.73,-34.91,2,
332220190617,PMEL,Shimada,168.26495,17062019,6:21:32,35.15464,-121.63715,380.966,-999,412.62,1012.11,1014.0199,15.09,14.8233,33.0628,368.68,404.73,-36.05,2,
332220190617,PMEL,Shimada,168.26703,17062019,6:24:31,35.14577,-121.63118,379.594,-999,412.63,1012.09,1014,15.06,14.7887,33.0614,367.28,404.74,-37.46,2,
332220190617,PMEL,Shimada,168.2691,17062019,6:27:30,35.13688,-121.62522,376.179,-999,412.63,1012.18,1013.91,15.04,14.7652,33.0649,363.97,404.71,-40.75,2,
332220190617,PMEL,Shimada,168.27117,17062019,6:30:29,35.12795,-121.61909,372.896,-999,412.64,1012.14,1014.0203,15,14.7303,33.067,360.87,404.78,-43.92,2,
332220190617,PMEL,Shimada,168.27325,17062019,6:33:29,35.11889,-121.613,370.921,-999,412.64,1012.16,1014.0003,14.98,14.7059,33.0679,358.9,404.79,-45.88,2,
332220190617,PMEL,Shimada,168.27532,17062019,6:36:28,35.10979,-121.60687,370.652,-999,412.65,1012.26,1014.0205,14.95,14.679,33.0678,358.74,404.81,-46.08,2,
332220190617,PMEL,Shimada,168.27763,17062019,6:39:47,35.09968,-121.60001,367.531,-999,412.65,1012.07,1014.0307,14.91,14.64,33.0698,355.68,404.83,-49.16,2,
332220190617,PMEL,Shimada,168.27971,17062019,6:42:47,35.09044,-121.59369,361.274,-999,412.66,1012.18,1014.091,14.85,14.5852,33.0882,349.76,404.89,-55.13,2,
332220190617,PMEL,Shimada,168.28181,17062019,6:45:48,35.08111,-121.58747,357.277,-999,412.66,1012.19,1013.9807,14.89,14.6092,33.1077,345.65,404.84,-59.19,2,
332220190617,PMEL,Shimada,168.28385,17062019,6:48:45,35.07268,-121.58055,361.349,-999,412.67,1012.23,1014.0806,14.94,14.6511,33.0967,349.46,404.87,-55.41,2,
332220190617,PMEL,Shimada,168.28593,17062019,6:51:44,35.06427,-121.57298,361.394,-999,412.67,1012.06,1014.1004,14.99,14.7032,33.0981,349.46,404.86,-55.4,2,
332220190617,PMEL,Shimada,168.28801,17062019,6:54:44,35.0558,-121.56557,360.237,-999,412.68,1012.15,1014.1002,15.04,14.7545,33.0993,348.37,404.85,-56.47,2,
332220190617,PMEL,Shimada,168.29007,17062019,6:57:42,35.04741,-121.55802,360.117,-999,412.68,1012.2,1014.0901,15.05,14.7779,33.0994,348.47,404.83,-56.36,2,
332220190617,PMEL,Shimada,168.29214,17062019,7:00:41,35.03896,-121.55057,357.386,-999,412.69,1012.13,1013.9898,15.1,14.8127,33.1035,345.56,404.79,-59.23,2,
332220190617,PMEL,Shimada,168.29424,17062019,7:03:42,35.03046,-121.54305,361.599,-999,412.69,1012.05,1013.9797,15.12,14.8311,33.0936,349.58,404.77,-55.2,2,
332220190617,PMEL,Shimada,168.29631,17062019,7:06:41,35.02204,-121.53553,386.09,-999,412.7,1012.09,1013.9796,15.14,14.8541,33.069,373.31,404.78,-31.47,2,
332220190617,PMEL,Shimada,168.29838,17062019,7:09:40,35.01371,-121.52824,393.209,-999,412.7,1012.04,1013.8895,15.15,14.8716,33.0729,380.29,404.73,-24.44,2,
332220190617,PMEL,Shimada,168.31067,17062019,7:27:22,34.96378,-121.48395,-999,412.893,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.31273,17062019,7:30:20,34.95513,-121.47625,-999,412.738,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.31407,17062019,7:32:16,34.94952,-121.47128,-999,412.748,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.31544,17062019,7:34:14,34.94393,-121.46632,-999,412.722,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.31679,17062019,7:36:11,34.9385,-121.46156,-999,412.633,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.31838,17062019,7:38:28,34.93213,-121.45592,-999,412.702,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.31973,17062019,7:40:25,34.92673,-121.45112,410.254,-999,412.74,1011.9,1013.8455,13.7,13.4477,33.2178,397.73,405.32,-7.59,2,
332220190617,PMEL,Shimada,168.32484,17062019,7:47:46,34.90558,-121.43244,411.604,-999,412.74,1011.95,1013.7557,13.62,13.3199,33.2221,398.29,405.33,-7.05,2,
332220190617,PMEL,Shimada,168.3269,17062019,7:50:44,34.89689,-121.42471,414.757,-999,412.75,1011.83,1013.7957,13.64,13.3318,33.2483,401.14,405.35,-4.21,2,
332220190617,PMEL,Shimada,168.32897,17062019,7:53:43,34.88831,-121.41708,399.272,-999,412.75,1012.01,1013.8347,13.88,13.574,33.4365,386.18,405.28,-19.09,2,
332220190617,PMEL,Shimada,168.33104,17062019,7:56:42,34.8798,-121.40965,386.016,-999,412.75,1011.77,1013.8632,14.25,13.915,33.5848,372.68,405.16,-32.48,2,
332220190617,PMEL,Shimada,168.33311,17062019,7:59:41,34.87151,-121.40225,376.722,-999,412.75,1011.72,1013.7427,14.33,14.0387,33.5056,364.33,405.06,-40.73,2,
332220190617,PMEL,Shimada,168.33521,17062019,8:02:42,34.86318,-121.39495,382.907,-999,412.75,1011.95,1013.7933,14.21,14.1956,33.5029,374.81,405.02,-30.21,2,
332220190617,PMEL,Shimada,168.33728,17062019,8:05:41,34.85477,-121.3875,366.077,-999,412.75,1011.83,1013.6709,14.74,14.4094,33.5542,353.34,404.88,-51.54,2,
332220190617,PMEL,Shimada,168.33935,17062019,8:08:40,34.84657,-121.38021,361.916,-999,412.75,1011.83,1013.7114,14.63,14.3292,33.5551,349.81,404.93,-55.13,2,
332220190617,PMEL,Shimada,168.34141,17062019,8:11:38,34.83849,-121.37319,354.942,-999,412.75,1011.78,1013.8505,14.89,14.5473,33.6013,342.35,404.9,-62.55,2,
332220190617,PMEL,Shimada,168.34348,17062019,8:14:37,34.83051,-121.36603,352.424,-999,412.75,1011.74,1013.68,14.96,14.6808,33.6258,340.8,404.78,-63.98,2,
332220190617,PMEL,Shimada,168.34556,17062019,8:17:36,34.8225,-121.35898,355.961,-999,412.75,1011.64,1013.6601,14.94,14.6593,33.6247,344.17,404.78,-60.61,2,
332220190617,PMEL,Shimada,168.34764,17062019,8:20:36,34.81459,-121.35211,354.919,-999,412.75,1011.78,1013.6099,14.97,14.6865,33.6393,343.16,404.75,-61.59,2,
332220190617,PMEL,Shimada,168.3497,17062019,8:23:34,34.80695,-121.34526,360.428,-999,412.76,1011.79,1013.6703,14.89,14.6088,33.6471,348.55,404.81,-56.26,2,
332220190617,PMEL,Shimada,168.35177,17062019,8:26:33,34.79913,-121.33834,353.203,-999,412.76,1011.75,1013.6397,15.04,14.7349,33.6591,341.15,404.75,-63.6,2,
332220190617,PMEL,Shimada,168.35384,17062019,8:29:32,34.79133,-121.33151,353.268,-999,412.76,1011.81,1013.6495,15.09,14.7851,33.6379,341.22,404.73,-63.51,2,
332220190617,PMEL,Shimada,168.35593,17062019,8:32:32,34.78349,-121.32458,345.572,-999,412.76,1011.74,1013.7092,15.18,14.8905,33.6405,333.95,404.71,-70.76,2,
332220190617,PMEL,Shimada,168.35799,17062019,8:35:30,34.77572,-121.31775,341.969,-999,412.76,1011.68,1013.6695,15.09,14.8453,33.6154,331.11,404.71,-73.61,2,
332220190617,PMEL,Shimada,168.36031,17062019,8:38:51,34.76687,-121.3099,343.202,-999,412.76,1011.57,1013.59,14.93,14.6976,33.5816,332.49,404.74,-72.25,2,
332220190617,PMEL,Shimada,168.3624,17062019,8:41:51,34.75883,-121.30289,349.331,-999,412.76,1011.73,1013.6208,14.77,14.5197,33.5465,338.28,404.83,-66.54,2,
332220190617,PMEL,Shimada,168.36447,17062019,8:44:50,34.7507,-121.29575,354.221,-999,412.76,1011.78,1013.6611,14.71,14.4937,33.5343,343.55,404.85,-61.3,2,
332220190617,PMEL,Shimada,168.36655,17062019,8:47:50,34.74259,-121.2885,377.737,-999,412.76,1011.8,1013.5818,14.5,14.2601,33.4216,366.08,404.92,-38.84,2,
332220190617,PMEL,Shimada,168.36861,17062019,8:50:48,34.73451,-121.28144,393.811,-999,412.76,1011.64,1013.6521,14.46,14.1741,33.3943,380.87,404.98,-24.11,2,
332220190617,PMEL,Shimada,168.37068,17062019,8:53:47,34.72637,-121.27432,403.721,-999,412.77,1011.6,1013.5919,14.48,14.2016,33.3854,390.55,404.95,-14.4,2,
332220190617,PMEL,Shimada,168.37275,17062019,8:56:46,34.71825,-121.26704,404.107,-999,412.77,1011.68,1013.4718,14.48,14.2029,33.3658,390.98,404.9,-13.93,2,
332220190617,PMEL,Shimada,168.37483,17062019,8:59:45,34.71012,-121.25994,401.938,-999,412.77,1011.65,1013.5618,14.49,14.2147,33.3501,388.89,404.94,-16.04,2,
332220190617,PMEL,Shimada,168.3769,17062019,9:02:44,34.70203,-121.25285,401.589,-999,412.77,1011.65,1013.5321,14.42,14.1492,33.343,388.66,404.95,-16.29,2,
332220190617,PMEL,Shimada,168.37898,17062019,9:05:44,34.69396,-121.24568,401.599,-999,412.77,1011.52,1013.442,14.41,14.1212,33.3414,388.32,404.92,-16.6,2,
332220190617,PMEL,Shimada,168.38105,17062019,9:08:43,34.68576,-121.23851,402.601,-999,412.77,1011.59,1013.442,14.43,14.1431,33.3372,389.34,404.92,-15.57,2,
332220190617,PMEL,Shimada,168.38311,17062019,9:11:41,34.67763,-121.23135,402.486,-999,412.77,1011.55,1013.412,14.41,14.1399,33.3345,389.5,404.91,-15.4,2,
332220190617,PMEL,Shimada,168.3852,17062019,9:14:41,34.66943,-121.22415,400.89,-999,412.77,1011.53,1013.4916,14.53,14.2329,33.3361,387.46,404.9,-17.44,2,
332220190617,PMEL,Shimada,168.38726,17062019,9:17:39,34.66142,-121.21706,400.138,-999,412.77,1011.54,1013.4512,14.62,14.3324,33.3384,386.86,404.84,-17.99,2,
332220190617,PMEL,Shimada,168.38933,17062019,9:20:38,34.65332,-121.21002,398.175,-999,412.77,1011.61,1013.5415,14.58,14.3153,33.3383,385.37,404.89,-19.51,2,
332220190617,PMEL,Shimada,168.3914,17062019,9:23:37,34.64535,-121.20295,397.254,-999,412.77,1011.66,1013.5117,14.52,14.2562,33.338,384.54,404.9,-20.36,2,
332220190617,PMEL,Shimada,168.39346,17062019,9:26:35,34.63738,-121.19603,397.564,-999,412.78,1011.53,1013.512,14.45,14.1834,33.3374,384.77,404.94,-20.17,2,
332220190617,PMEL,Shimada,168.39556,17062019,9:29:36,34.62936,-121.18894,397.666,-999,412.78,1011.66,1013.4721,14.4,14.1265,33.3384,384.83,404.94,-20.12,2,
332220190617,PMEL,Shimada,168.39763,17062019,9:32:35,34.62142,-121.1819,396.73,-999,412.78,1011.71,1013.5923,14.39,14.1035,33.3476,383.73,405,-21.27,2,
332220190617,PMEL,Shimada,168.3997,17062019,9:35:34,34.61344,-121.17495,377.16,-999,412.78,1011.75,1013.531,14.68,14.3517,33.4712,364.07,404.88,-40.81,2,
332220190617,PMEL,Shimada,168.40201,17062019,9:38:54,34.60455,-121.16711,375.331,-999,412.78,1011.56,1013.5512,14.64,14.3712,33.4633,363.16,404.88,-41.72,2,
332220190617,PMEL,Shimada,168.40409,17062019,9:41:53,34.59662,-121.16026,378.274,-999,412.78,1011.58,1013.4111,14.62,14.3458,33.4582,365.94,404.83,-38.89,2,
332220190617,PMEL,Shimada,168.40616,17062019,9:44:52,34.58869,-121.15323,384.928,-999,412.78,1011.55,1013.5218,14.49,14.2139,33.4292,372.39,404.93,-32.54,2,
332220190617,PMEL,Shimada,168.40823,17062019,9:47:51,34.58077,-121.14622,389.895,-999,412.78,1011.64,1013.5518,14.49,14.1898,33.4061,376.84,404.95,-28.11,2,
332220190617,PMEL,Shimada,168.4103,17062019,9:50:50,34.57283,-121.13936,388.903,-999,412.78,1011.66,1013.5619,14.47,14.1943,33.4139,376.29,404.95,-28.67,2,
332220190617,PMEL,Shimada,168.41237,17062019,9:53:49,34.56467,-121.13249,395.939,-999,412.78,1011.62,1013.5623,14.38,14.1196,33.3814,383.36,404.98,-21.62,2,
332220190617,PMEL,Shimada,168.41443,17062019,9:56:47,34.55655,-121.12579,397.482,-999,412.79,1011.65,1013.6523,14.4,14.1143,33.3928,384.45,405.03,-20.59,2,
332220190617,PMEL,Shimada,168.41652,17062019,9:59:47,34.54817,-121.119,391.66,-999,412.79,1011.6,1013.472,14.44,14.1562,33.4228,378.81,404.94,-26.13,2,
332220190617,PMEL,Shimada,168.41859,17062019,10:02:46,34.53988,-121.11217,390.979,-999,412.79,1011.59,1013.6021,14.44,14.1569,33.4319,378.16,405,-26.83,2,
332220190617,PMEL,Shimada,168.42066,17062019,10:05:45,34.53149,-121.10523,389.818,-999,412.79,1011.5,1013.542,14.45,14.1679,33.4428,377.02,404.97,-27.95,2,
332220190617,PMEL,Shimada,168.42274,17062019,10:08:45,34.52287,-121.09831,390.897,-999,412.79,1011.58,1013.472,14.43,14.1568,33.4508,378.24,404.94,-26.7,2,
332220190617,PMEL,Shimada,168.42479,17062019,10:11:42,34.51442,-121.09127,392.234,-999,412.79,1011.56,1013.4522,14.37,14.0996,33.4658,379.59,404.96,-25.36,2,
332220190617,PMEL,Shimada,168.42685,17062019,10:14:40,34.50577,-121.08427,363.744,-999,412.79,1011.54,1013.4702,14.86,14.5309,33.6436,350.97,404.79,-53.82,2,
332220190617,PMEL,Shimada,168.42895,17062019,10:17:41,34.49726,-121.07728,340.705,-999,412.79,1011.51,1013.4999,14.93,14.6555,33.6337,329.47,404.75,-75.29,2,
332220190617,PMEL,Shimada,168.43102,17062019,10:20:40,34.48887,-121.07038,329.572,-999,412.79,1011.6,1013.4294,15.03,14.7442,33.6602,318.54,404.69,-86.15,2,
332220190617,PMEL,Shimada,168.43309,17062019,10:23:39,34.48039,-121.06355,327.468,-999,412.79,1011.42,1013.4595,15.02,14.7351,33.6523,316.47,404.7,-88.24,2,
332220190617,PMEL,Shimada,168.43515,17062019,10:26:37,34.4722,-121.05679,333.698,-999,412.8,1011.49,1013.4301,14.88,14.6599,33.6379,323.44,404.73,-81.29,2,
332220190617,PMEL,Shimada,168.43723,17062019,10:29:37,34.46388,-121.04993,385.853,-999,412.8,1011.48,1013.342,14.39,14.172,33.4299,374.21,404.89,-30.68,2,
332220190617,PMEL,Shimada,168.43929,17062019,10:32:35,34.45562,-121.04329,401.959,-999,412.8,1011.43,1013.3822,14.36,14.0653,33.434,388.56,404.95,-16.39,2,
332220190617,PMEL,Shimada,168.44137,17062019,10:35:34,34.44742,-121.03648,399.711,-999,412.8,1011.56,1013.2821,14.34,14.0414,33.4417,386.38,404.92,-18.54,2,
332220190617,PMEL,Shimada,168.4437,17062019,10:38:56,34.43801,-121.02887,394.163,-999,412.8,1011.48,1013.3819,14.43,14.1214,33.4621,380.79,404.93,-24.14,2,
332220190617,PMEL,Shimada,168.44578,17062019,10:41:55,34.42982,-121.0221,388.331,-999,412.8,1011.42,1013.3414,14.54,14.2362,33.4979,375.17,404.87,-29.7,2,
332220190617,PMEL,Shimada,168.45807,17062019,10:59:37,34.39734,-120.99744,-999,412.852,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.46009,17062019,11:02:32,34.39758,-120.99772,-999,413.088,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.46146,17062019,11:04:30,34.39775,-120.9977,-999,412.877,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.46281,17062019,11:06:27,34.3979,-120.99779,-999,412.715,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.46418,17062019,11:08:25,34.39788,-120.99774,-999,412.612,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.46552,17062019,11:10:21,34.39776,-120.99767,-999,412.701,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190617,PMEL,Shimada,168.46687,17062019,11:12:18,34.39763,-120.99787,381.48,-999,412.79,1011.35,1013.2913,14.54,14.2732,33.4991,369.1,404.82,-35.72,2,
332220190617,PMEL,Shimada,168.47199,17062019,11:19:40,34.39721,-120.99858,381.442,-999,412.78,1011.33,1013.2913,14.54,14.2578,33.4993,368.82,404.82,-36,2,
332220190617,PMEL,Shimada,168.47406,17062019,11:22:39,34.39707,-120.9989,381.45,-999,412.77,1011.33,1013.2613,14.53,14.258,33.4995,368.99,404.8,-35.81,2,
332220190617,PMEL,Shimada,168.47613,17062019,11:25:38,34.39726,-120.99942,381.3,-999,412.77,1011.39,1013.2413,14.54,14.2601,33.4987,368.74,404.79,-36.05,2,
332220190617,PMEL,Shimada,168.47821,17062019,11:28:37,34.39741,-120.99961,381.682,-999,412.76,1011.37,1013.3614,14.53,14.2547,33.4976,369.18,404.83,-35.65,2,
332220190617,PMEL,Shimada,168.48028,17062019,11:31:36,34.39727,-120.99973,381.823,-999,412.76,1011.46,1013.1812,14.53,14.2527,33.4973,369.32,404.76,-35.44,2,
332220190617,PMEL,Shimada,168.48234,17062019,11:34:34,34.39696,-121.00088,381.75,-999,412.75,1011.35,1013.1512,14.52,14.2472,33.4957,369.28,404.74,-35.46,2,
332220190617,PMEL,Shimada,168.48441,17062019,11:37:33,34.39682,-121.00734,382.838,-999,412.75,1011.34,1013.1617,14.41,14.1972,33.4875,371.31,404.76,-33.45,2,
