Expocode: 332220190725,,,,,,,,,,,,,,,,,,,,
Ship: Shimada,,,,,,,,,,,,,,,,,,,,
Group: PMEL,,,,,,,,,,,,,,,,,,,,
Investigators: ,"Alin, S.R.; Feely, R.A",,,,,,,,,,,,,,,,,,,
Expocode,Group,Ship,YD_UTC,DATE_UTC__ddmmyyyy,TIME_UTC_hh:mm:ss,LAT_dec_degree,LONG_dec_degree,xCO2_EQU_ppm,xCO2_ATM_ppm,xCO2_ATM_interpolated_ppm,PRES_EQU_hPa,PRES_ATM@SSP_hPa,TEMP_EQU_C,SST_C,SAL_PSU,fCO2_SW@SST_uatm,fCO2_ATM_interpolated_uatm,dfCO2_uatm,WOCE_QC_FLAG,QC_SUBFLAG
332220190725,PMEL,Shimada,208.03635,27072019,0:52:21,44.06356,-125.14165,346.571,-999,411.04,1020.61,1022.5686,17.83,17.5681,32.1918,337.27,405.38,-68.11,2,
332220190725,PMEL,Shimada,208.03843,27072019,0:55:20,44.06497,-125.15193,352.136,-999,411.03,1020.6,1022.5884,17.89,17.6411,32.1968,342.85,405.35,-62.5,2,
332220190725,PMEL,Shimada,208.0405,27072019,0:58:19,44.07201,-125.15222,355.869,-999,411.03,1020.49,1022.6384,17.91,17.6786,32.2036,346.69,405.35,-58.66,2,
332220190725,PMEL,Shimada,208.04257,27072019,1:01:18,44.08103,-125.15191,358.372,-999,411.03,1020.59,1022.5987,17.83,17.6109,32.2153,349.38,405.37,-55.98,2,
332220190725,PMEL,Shimada,208.04464,27072019,1:04:17,44.09006,-125.1513,363.796,-999,411.03,1020.64,1022.6582,17.95,17.7084,32.2178,354.3,405.34,-51.04,2,
332220190725,PMEL,Shimada,208.04671,27072019,1:07:16,44.09878,-125.15071,371.543,-999,411.02,1020.63,1022.6787,17.85,17.6474,32.2283,362.48,405.37,-42.89,2,
332220190725,PMEL,Shimada,208.04878,27072019,1:10:15,44.10749,-125.15064,371.572,-999,411.02,1020.48,1022.5079,17.99,17.7498,32.2055,361.82,405.25,-43.44,2,
332220190725,PMEL,Shimada,208.05086,27072019,1:13:14,44.11615,-125.15051,365.126,-999,411.02,1020.42,1022.4985,17.85,17.6234,32.1349,355.78,405.31,-49.52,2,
332220190725,PMEL,Shimada,208.06311,27072019,1:30:53,44.16734,-125.15337,-999,411.174,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.06447,27072019,1:32:50,44.17586,-125.15433,-999,410.991,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.06582,27072019,1:34:47,44.18146,-125.15502,-999,410.988,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.06718,27072019,1:36:44,44.18712,-125.15566,-999,410.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.06877,27072019,1:39:02,44.1927,-125.15628,-999,410.925,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.07012,27072019,1:40:58,44.19946,-125.15704,-999,410.943,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.07523,27072019,1:48:20,44.20505,-125.15771,369.304,-999,411.01,1020.71,1022.5262,18.41,18.0537,32.1278,357.74,405.1,-47.36,2,
332220190725,PMEL,Shimada,208.07731,27072019,1:51:20,44.22595,-125.1615,368.522,-999,411.01,1020.66,1022.7264,18.41,18.1704,32.1178,358.73,405.12,-46.39,2,
332220190725,PMEL,Shimada,208.07939,27072019,1:54:19,44.22988,-125.15254,365.726,-999,411.01,1020.73,1022.7277,18.1,17.8818,32.1161,356.5,405.27,-48.77,2,
332220190725,PMEL,Shimada,208.08148,27072019,1:57:20,44.23077,-125.14134,370.425,-999,411.02,1020.87,1022.7481,18.02,17.7317,32.1595,360.09,405.36,-45.26,2,
332220190725,PMEL,Shimada,208.08354,27072019,2:00:18,44.23496,-125.14366,374.879,-999,411.02,1020.77,1022.8164,18.45,18.2296,32.1973,365.24,405.14,-39.9,2,
332220190725,PMEL,Shimada,208.08561,27072019,2:03:17,44.23283,-125.15399,365.206,-999,411.02,1020.9,1022.6872,18.21,18.0344,32.1161,356.64,405.19,-48.54,2,
332220190725,PMEL,Shimada,208.08769,27072019,2:06:16,44.23122,-125.16446,367.076,-999,411.02,1020.8,1022.7767,18.36,18.1318,32.1185,357.57,405.18,-47.61,2,
332220190725,PMEL,Shimada,208.08975,27072019,2:09:14,44.2309,-125.17522,368.877,-999,411.03,1020.78,1022.6361,18.46,18.2762,32.1189,359.95,405.05,-45.1,2,
332220190725,PMEL,Shimada,208.09182,27072019,2:12:13,44.23084,-125.18626,371.4,-999,411.03,1020.76,1022.5857,18.55,18.3432,32.1179,362.01,405,-42.99,2,
332220190725,PMEL,Shimada,208.09389,27072019,2:15:12,44.23088,-125.19746,373.51,-999,411.03,1020.92,1022.7459,18.54,18.2661,32.1187,363.1,405.1,-42.01,2,
332220190725,PMEL,Shimada,208.09596,27072019,2:18:11,44.2309,-125.20858,375.041,-999,411.03,1020.82,1022.756,18.53,18.3565,32.1162,366.1,405.06,-38.96,2,
332220190725,PMEL,Shimada,208.09803,27072019,2:21:10,44.23085,-125.21984,374.12,-999,411.04,1020.95,1022.6157,18.56,18.3442,32.1254,364.59,405.02,-40.43,2,
332220190725,PMEL,Shimada,208.1001,27072019,2:24:09,44.23117,-125.23083,378.334,-999,411.04,1020.73,1022.6949,18.78,18.523,32.1151,367.87,404.96,-37.09,2,
332220190725,PMEL,Shimada,208.10218,27072019,2:27:08,44.2369,-125.22852,379.724,-999,411.04,1020.95,1022.835,18.79,18.5671,32.1151,369.83,405,-35.17,2,
332220190725,PMEL,Shimada,208.10425,27072019,2:30:07,44.23443,-125.21698,374.884,-999,411.04,1020.83,1022.8364,18.44,18.2665,32.1153,366,405.15,-39.16,2,
332220190725,PMEL,Shimada,208.10633,27072019,2:33:07,44.23214,-125.2057,374.237,-999,411.05,1020.95,1022.8758,18.61,18.3421,32.1173,363.87,405.13,-41.26,2,
332220190725,PMEL,Shimada,208.1084,27072019,2:36:06,44.23184,-125.194,375.148,-999,411.05,1020.96,1022.8258,18.59,18.329,32.1193,364.88,405.12,-40.24,2,
332220190725,PMEL,Shimada,208.11047,27072019,2:39:05,44.23142,-125.18226,374.276,-999,411.05,1021.02,1022.826,18.55,18.3383,32.1218,364.83,405.12,-40.29,2,
332220190725,PMEL,Shimada,208.11279,27072019,2:42:25,44.23104,-125.17065,371.779,-999,411.06,1022.64,1022.8762,18.5,18.2618,32.1191,362.6,405.18,-42.58,2,
332220190725,PMEL,Shimada,208.11486,27072019,2:45:24,44.23059,-125.15759,369.37,-999,411.06,1022.63,1022.7867,18.37,18.1873,32.1223,361.15,405.18,-44.03,2,
332220190725,PMEL,Shimada,208.11693,27072019,2:48:23,44.23045,-125.14632,366.39,-999,411.06,1022.58,1022.7973,18.22,17.9991,32.1168,357.71,405.29,-47.58,2,
332220190725,PMEL,Shimada,208.119,27072019,2:51:22,44.23037,-125.13534,371.408,-999,411.06,1022.39,1022.8278,18.1,17.6716,32.1806,359.42,405.46,-46.04,2,
332220190725,PMEL,Shimada,208.12108,27072019,2:54:21,44.23068,-125.12437,374.881,-999,411.07,1022.47,1022.8576,18.17,17.922,32.2251,365.56,405.35,-39.79,2,
332220190725,PMEL,Shimada,208.12315,27072019,2:57:20,44.23104,-125.11355,377.106,-999,411.07,1022.6,1022.8091,17.79,17.6271,32.223,369.28,405.48,-36.2,2,
332220190725,PMEL,Shimada,208.12521,27072019,3:00:18,44.23106,-125.10252,382.482,-999,411.07,1022.52,1022.9183,18.02,17.7002,32.2515,371.93,405.49,-33.56,2,
332220190725,PMEL,Shimada,208.12728,27072019,3:03:17,44.23102,-125.09182,379.668,-999,411.07,1022.58,1022.9292,17.8,17.5682,32.2501,370.69,405.56,-34.87,2,
332220190725,PMEL,Shimada,208.12935,27072019,3:06:16,44.23098,-125.08102,376.223,-999,411.08,1022.7,1023.0298,17.68,17.4315,32.2605,367.17,405.67,-38.51,2,
332220190725,PMEL,Shimada,208.13142,27072019,3:09:15,44.23087,-125.07033,373.149,-999,411.08,1022.57,1023.1002,17.59,17.3472,32.2598,364.25,405.74,-41.5,2,
332220190725,PMEL,Shimada,208.13348,27072019,3:12:13,44.23076,-125.05962,370.04,-999,411.08,1022.59,1022.9801,17.58,17.3075,32.2538,360.77,405.72,-44.95,2,
332220190725,PMEL,Shimada,208.13556,27072019,3:15:12,44.23063,-125.04885,365.253,-999,411.08,1022.52,1023.0385,18,17.5854,32.2423,353.76,405.61,-51.85,3,questionable/interpolated p
332220190725,PMEL,Shimada,208.13763,27072019,3:18:11,44.23051,-125.0381,360.157,-999,411.09,1022.36,1022.9898,17.67,17.4036,32.2333,351.11,405.68,-54.57,2,
332220190725,PMEL,Shimada,208.13971,27072019,3:21:11,44.23048,-125.0273,344.4,-999,411.09,1022.6,1022.9686,17.96,17.5663,32.1782,333.9,405.6,-71.69,2,
332220190725,PMEL,Shimada,208.14179,27072019,3:24:11,44.23047,-125.01651,338.113,-999,411.09,1022.64,1022.9892,17.8,17.5899,32.172,330.44,405.59,-75.15,2,
332220190725,PMEL,Shimada,208.14385,27072019,3:27:09,44.23045,-125.00572,335.439,-999,411.09,1022.62,1023.0997,17.73,17.5091,32.1731,327.7,405.68,-77.98,2,
332220190725,PMEL,Shimada,208.14593,27072019,3:30:08,44.23041,-124.99506,333.506,-999,411.1,1022.58,1023.0281,18.09,17.7756,31.9754,324.37,405.52,-81.15,2,
332220190725,PMEL,Shimada,208.14801,27072019,3:33:08,44.23035,-124.98456,329.451,-999,411.1,1022.53,1022.9793,17.78,17.619,31.8907,322.62,405.58,-82.96,2,
332220190725,PMEL,Shimada,208.15008,27072019,3:36:07,44.23014,-124.97408,327.298,-999,411.1,1022.55,1022.9998,17.68,17.4597,31.9027,319.75,405.67,-85.92,2,
332220190725,PMEL,Shimada,208.15215,27072019,3:39:06,44.23009,-124.96366,326.059,-999,411.1,1022.52,1023.0002,17.58,17.354,31.94,318.49,405.72,-87.23,2,
332220190725,PMEL,Shimada,208.15447,27072019,3:42:26,44.23015,-124.95326,325.854,-999,411.11,1021.53,1023.0103,17.54,17.2261,31.8699,316.81,405.79,-88.98,2,
332220190725,PMEL,Shimada,208.15654,27072019,3:45:25,44.23023,-124.94182,330.195,-999,411.11,1021.58,1023.0094,17.76,17.4723,31.8682,321.32,405.68,-84.35,2,
332220190725,PMEL,Shimada,208.15861,27072019,3:48:24,44.23046,-124.93131,330.901,-999,411.11,1021.5,1023.0103,17.55,17.344,31.8563,323.18,405.74,-82.56,2,
332220190725,PMEL,Shimada,208.16068,27072019,3:51:23,44.2306,-124.92054,330.731,-999,411.11,1021.61,1023.0606,17.48,17.231,31.8362,322.49,405.82,-83.33,2,
332220190725,PMEL,Shimada,208.16274,27072019,3:54:21,44.23067,-124.91033,329.609,-999,411.12,1021.62,1023.0405,17.5,17.1715,31.8115,320.31,405.84,-85.53,2,
332220190725,PMEL,Shimada,208.16481,27072019,3:57:20,44.22908,-124.91448,329.778,-999,411.12,1021.68,1023.0108,17.43,17.2241,31.8171,322.19,405.81,-83.62,2,
332220190725,PMEL,Shimada,208.1669,27072019,4:00:20,44.22883,-124.9271,330.177,-999,411.12,1021.75,1023.0707,17.48,17.193,31.8509,321.48,405.85,-84.37,2,
332220190725,PMEL,Shimada,208.16897,27072019,4:03:19,44.22876,-124.9402,330.574,-999,411.12,1021.85,1023.0797,17.72,17.3652,31.8583,320.88,405.77,-84.89,2,
332220190725,PMEL,Shimada,208.17104,27072019,4:06:18,44.22867,-124.95331,329.445,-999,411.13,1021.71,1023.1302,17.62,17.4076,31.8872,321.71,405.77,-84.06,2,
332220190725,PMEL,Shimada,208.17311,27072019,4:09:17,44.22868,-124.96624,326.381,-999,411.13,1021.66,1023.1703,17.6,17.3366,31.8783,318.02,405.83,-87.8,2,
332220190725,PMEL,Shimada,208.17519,27072019,4:12:16,44.22876,-124.97841,327.121,-999,411.13,1022.01,1023.0597,17.7,17.4311,31.8882,318.74,405.74,-87,2,
332220190725,PMEL,Shimada,208.17726,27072019,4:15:15,44.22887,-124.9906,328.142,-999,411.13,1021.67,1023.2094,17.83,17.5448,31.9779,319.36,405.75,-86.39,2,
332220190725,PMEL,Shimada,208.17933,27072019,4:18:14,44.22897,-125.00272,333.417,-999,411.14,1021.72,1023.2582,18.12,17.7341,32.0006,323.02,405.68,-82.66,2,
332220190725,PMEL,Shimada,208.1814,27072019,4:21:13,44.22904,-125.0148,336.76,-999,411.14,1021.84,1023.1796,17.78,17.5599,32.1659,328.73,405.73,-77.01,2,
332220190725,PMEL,Shimada,208.18347,27072019,4:24:12,44.22913,-125.02715,339.919,-999,411.14,1021.97,1023.1388,17.95,17.5881,32.1775,329.8,405.71,-75.91,2,
332220190725,PMEL,Shimada,208.18554,27072019,4:27:11,44.22925,-125.03928,347.48,-999,411.14,1021.9,1023.2989,17.96,17.7112,32.1907,338.73,405.71,-66.99,2,
332220190725,PMEL,Shimada,208.18762,27072019,4:30:10,44.22939,-125.05107,362.066,-999,411.15,1022,1023.3802,17.67,17.4192,32.2414,353.07,405.89,-52.82,2,
332220190725,PMEL,Shimada,208.18969,27072019,4:33:09,44.22946,-125.06281,369.143,-999,411.15,1021.95,1023.3205,17.58,17.3005,32.2594,359.56,405.93,-46.37,2,
332220190725,PMEL,Shimada,208.19176,27072019,4:36:08,44.22952,-125.0747,373.024,-999,411.15,1021.96,1023.4202,17.69,17.4138,32.2592,363.35,405.91,-42.57,2,
332220190725,PMEL,Shimada,208.19383,27072019,4:39:07,44.22955,-125.08654,375.375,-999,411.15,1022.06,1023.5204,17.67,17.4122,32.2481,365.97,405.96,-39.99,2,
332220190725,PMEL,Shimada,208.19615,27072019,4:42:27,44.22964,-125.09843,382.035,-999,411.16,1021.87,1023.4682,18.2,17.8877,32.2601,371.29,405.71,-34.42,2,
332220190725,PMEL,Shimada,208.19821,27072019,4:45:25,44.22968,-125.11161,381.434,-999,411.16,1021.92,1023.5393,17.95,17.8122,32.2206,373.59,405.78,-32.19,2,
332220190725,PMEL,Shimada,208.21047,27072019,5:03:05,44.23062,-125.15691,-999,411.326,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.21183,27072019,5:05:02,44.23061,-125.1573,-999,411.204,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.21318,27072019,5:06:59,44.23052,-125.15749,-999,411.142,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.21454,27072019,5:08:56,44.23049,-125.15759,-999,411.181,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.21589,27072019,5:10:53,44.23043,-125.15771,-999,411.153,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.21725,27072019,5:12:50,44.23041,-125.15783,-999,411.069,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.22236,27072019,5:20:12,44.23039,-125.15801,368.871,-999,411.15,1022.22,1023.6778,18.34,18.116,32.1214,359.9,405.67,-45.77,2,
332220190725,PMEL,Shimada,208.22444,27072019,5:23:12,44.23046,-125.1587,368.718,-999,411.14,1022.27,1023.818,18.33,18.0816,32.119,359.4,405.74,-46.34,2,
332220190725,PMEL,Shimada,208.22652,27072019,5:26:11,44.23052,-125.15901,368.966,-999,411.14,1022.24,1023.8479,18.37,18.1171,32.1173,359.55,405.73,-46.18,2,
332220190725,PMEL,Shimada,208.22859,27072019,5:29:10,44.23054,-125.15931,370.238,-999,411.13,1022.2,1023.8277,18.41,18.1754,32.1212,361.03,405.68,-44.65,2,
332220190725,PMEL,Shimada,208.23065,27072019,5:32:08,44.23052,-125.15952,369.135,-999,411.12,1022.25,1023.798,18.34,18.128,32.119,360.35,405.69,-45.33,2,
332220190725,PMEL,Shimada,208.23272,27072019,5:35:07,44.23047,-125.15979,369.527,-999,411.12,1022.24,1023.8477,18.42,18.1544,32.1185,359.88,405.69,-45.81,2,
332220190725,PMEL,Shimada,208.23479,27072019,5:38:06,44.2311,-125.15993,371.98,-999,411.11,1022.21,1023.8274,18.48,18.2415,32.1219,362.64,405.63,-42.98,2,
332220190725,PMEL,Shimada,208.23711,27072019,5:41:26,44.23078,-125.15123,370.857,-999,411.1,1022.17,1023.8077,18.42,18.2536,32.1309,362.67,405.6,-42.94,2,
332220190725,PMEL,Shimada,208.23918,27072019,5:44:25,44.23033,-125.13824,369.47,-999,411.09,1022.15,1023.7881,18.3,18.0761,32.1233,360.48,405.68,-45.2,2,
332220190725,PMEL,Shimada,208.24126,27072019,5:47:25,44.23018,-125.12652,366.194,-999,411.09,1022.2,1023.8185,18.21,17.9606,32.1229,356.96,405.74,-48.79,2,
332220190725,PMEL,Shimada,208.24333,27072019,5:50:24,44.23003,-125.11488,368.567,-999,411.08,1022.16,1023.8692,18.05,17.8288,32.1484,359.75,405.82,-46.07,2,
332220190725,PMEL,Shimada,208.24541,27072019,5:53:23,44.22981,-125.10313,375.87,-999,411.07,1022.17,1023.8191,18.06,17.875,32.2013,367.44,405.77,-38.33,2,
332220190725,PMEL,Shimada,208.24748,27072019,5:56:22,44.22958,-125.0913,378.62,-999,411.07,1022.22,1023.8693,18.03,17.9366,32.2538,371.6,405.75,-34.15,2,
332220190725,PMEL,Shimada,208.24956,27072019,5:59:22,44.22948,-125.07957,378.601,-999,411.06,1022.12,1023.8202,17.8,17.645,32.2551,370.68,405.87,-35.19,2,
332220190725,PMEL,Shimada,208.25163,27072019,6:02:21,44.2294,-125.06793,377.641,-999,411.05,1022.19,1023.8399,17.89,17.5563,32.2568,366.94,405.92,-38.97,2,
332220190725,PMEL,Shimada,208.2537,27072019,6:05:20,44.22927,-125.05814,374.128,-999,411.04,1022.13,1023.7908,17.65,17.4339,32.2598,365.43,405.95,-40.52,2,
332220190725,PMEL,Shimada,208.25576,27072019,6:08:18,44.22912,-125.04876,370.846,-999,411.04,1022.3,1023.8711,17.61,17.3302,32.2601,361.33,406.02,-44.7,2,
332220190725,PMEL,Shimada,208.25784,27072019,6:11:17,44.229,-125.0391,363.419,-999,411.03,1022.35,1023.8808,17.68,17.4094,32.2327,354.22,405.98,-51.77,2,
332220190725,PMEL,Shimada,208.25991,27072019,6:14:16,44.22886,-125.03032,355.351,-999,411.02,1022.27,1023.9794,18.04,17.7533,32.1986,345.94,405.85,-59.91,2,
332220190725,PMEL,Shimada,208.26198,27072019,6:17:15,44.22868,-125.02507,348.191,-999,411.02,1022.31,1023.9193,18.04,17.8057,32.1737,339.73,405.79,-66.06,2,
332220190725,PMEL,Shimada,208.26405,27072019,6:20:14,44.2284,-125.02182,346.791,-999,411.01,1022.29,1023.9396,17.98,17.7355,32.1779,338.24,405.83,-67.59,2,
332220190725,PMEL,Shimada,208.26611,27072019,6:23:12,44.22808,-125.01862,344.239,-999,411,1022.24,1023.9196,17.98,17.7364,32.1697,335.75,405.81,-70.07,2,
332220190725,PMEL,Shimada,208.26818,27072019,6:26:11,44.22781,-125.01476,342.198,-999,411,1022.29,1024.0096,18.01,17.737,32.1412,333.34,405.84,-72.5,2,
332220190725,PMEL,Shimada,208.27025,27072019,6:29:10,44.22761,-125.00983,340.472,-999,410.99,1022.26,1023.9192,18.07,17.7943,32.1196,331.59,405.77,-74.18,2,
332220190725,PMEL,Shimada,208.27233,27072019,6:32:09,44.22746,-125.00314,337.249,-999,410.98,1022.39,1023.9607,17.73,17.5667,32.1705,330.2,405.89,-75.69,2,
332220190725,PMEL,Shimada,208.2744,27072019,6:35:08,44.22735,-124.99496,332.565,-999,410.97,1022.34,1023.99,17.9,17.5379,32.1853,322.8,405.91,-83.11,2,
332220190725,PMEL,Shimada,208.27647,27072019,6:38:07,44.22724,-124.98528,330.955,-999,410.97,1022.41,1024.0303,17.84,17.5648,31.9313,322.47,405.9,-83.44,2,
332220190725,PMEL,Shimada,208.27878,27072019,6:41:27,44.22713,-124.97466,332.124,-999,410.96,1022.17,1024.0306,17.76,17.5928,31.8839,325.04,405.88,-80.84,2,
332220190725,PMEL,Shimada,208.28086,27072019,6:44:26,44.22696,-124.96237,331.408,-999,410.95,1022.08,1023.9508,17.7,17.4953,31.8847,323.82,405.89,-82.07,2,
332220190725,PMEL,Shimada,208.28293,27072019,6:47:25,44.22734,-124.94958,331.475,-999,410.95,1022.01,1023.9815,17.53,17.3068,31.8639,323.68,405.99,-82.31,2,
332220190725,PMEL,Shimada,208.285,27072019,6:50:24,44.22798,-124.93723,329.204,-999,410.94,1022.12,1024.002,17.42,17.1722,31.8177,321.2,406.05,-84.85,2,
332220190725,PMEL,Shimada,208.28707,27072019,6:53:23,44.22851,-124.92593,326.112,-999,410.93,1022.05,1023.983,17.17,16.9866,31.8248,319.12,406.12,-87,2,
332220190725,PMEL,Shimada,208.28914,27072019,6:56:22,44.22895,-124.9145,322.57,-999,410.92,1022.2,1024.0836,17.05,16.824,31.8178,315.18,406.23,-91.05,2,
332220190725,PMEL,Shimada,208.29122,27072019,6:59:21,44.22926,-124.90291,318.396,-999,410.92,1022.13,1024.0545,16.84,16.5806,31.8159,310.72,406.33,-95.61,2,
332220190725,PMEL,Shimada,208.29328,27072019,7:02:19,44.22967,-124.89115,318.228,-999,410.91,1022.13,1024.0651,16.7,16.4884,31.8562,311.23,406.37,-95.13,2,
332220190725,PMEL,Shimada,208.29535,27072019,7:05:18,44.23049,-124.88512,321.389,-999,410.9,1022.22,1024.1237,17.04,16.7573,31.8615,313.29,406.26,-92.98,2,
332220190725,PMEL,Shimada,208.29742,27072019,7:08:17,44.23042,-124.88519,325.514,-999,410.9,1022.24,1024.1235,17.08,16.8316,31.8588,317.76,406.22,-88.46,2,
332220190725,PMEL,Shimada,208.29949,27072019,7:11:16,44.23004,-124.88571,326.126,-999,410.89,1022.15,1024.1135,17.1,16.8438,31.8547,318.21,406.2,-87.99,2,
332220190725,PMEL,Shimada,208.30156,27072019,7:14:15,44.22955,-124.8859,326.267,-999,410.88,1022.26,1024.1535,17.11,16.8524,31.8532,318.36,406.21,-87.84,2,
332220190725,PMEL,Shimada,208.30365,27072019,7:17:15,44.22894,-124.88619,325.587,-999,410.88,1022.22,1024.0734,17.1,16.8536,31.8588,317.84,406.17,-88.32,2,
332220190725,PMEL,Shimada,208.30573,27072019,7:20:15,44.22837,-124.8864,326.249,-999,410.87,1022.32,1024.1635,17.1,16.8469,31.8539,318.43,406.2,-87.77,2,
332220190725,PMEL,Shimada,208.30779,27072019,7:23:13,44.22772,-124.88657,325.61,-999,410.86,1022.2,1024.1238,17.02,16.8104,31.8602,318.38,406.19,-87.81,2,
332220190725,PMEL,Shimada,208.30986,27072019,7:26:12,44.22696,-124.88678,322.598,-999,410.85,1022.21,1024.1245,16.86,16.6319,31.8676,315.25,406.27,-91.02,2,
332220190725,PMEL,Shimada,208.31193,27072019,7:29:11,44.22733,-124.88647,322.169,-999,410.85,1022.21,1024.2048,16.81,16.559,31.8639,314.55,406.33,-91.78,2,
332220190725,PMEL,Shimada,208.314,27072019,7:32:10,44.22719,-124.87779,318.347,-999,410.84,1022.24,1024.1952,16.71,16.3946,31.8653,310.01,406.39,-96.38,2,
332220190725,PMEL,Shimada,208.31608,27072019,7:35:09,44.22729,-124.86642,318.298,-999,410.83,1022.39,1024.2151,16.73,16.4537,31.8517,310.52,406.37,-95.85,2,
332220190725,PMEL,Shimada,208.31815,27072019,7:38:08,44.22745,-124.85479,310.538,-999,410.83,1022.38,1024.1764,16.41,16.1392,31.8854,303.13,406.49,-103.36,2,
332220190725,PMEL,Shimada,208.32046,27072019,7:41:28,44.22768,-124.8432,300.045,-999,410.82,1022.26,1024.2156,16.6,16.1689,31.9399,290.81,406.48,-115.67,2,
332220190725,PMEL,Shimada,208.32253,27072019,7:44:27,44.2279,-124.83014,301.515,-999,410.81,1022.36,1024.2068,16.33,16.0832,31.911,294.64,406.51,-111.87,2,
332220190725,PMEL,Shimada,208.32461,27072019,7:47:26,44.22809,-124.81864,272.238,-999,410.81,1022.26,1024.2474,16.19,15.9311,31.9727,265.91,406.59,-140.68,2,
332220190725,PMEL,Shimada,208.32668,27072019,7:50:25,44.22831,-124.80713,259.136,-999,410.8,1022.28,1024.1677,16.09,15.7768,31.9806,252.56,406.61,-154.05,2,
332220190725,PMEL,Shimada,208.32876,27072019,7:53:25,44.22844,-124.79558,253.492,-999,410.79,1022.28,1024.1974,16.17,15.876,31.9855,247.24,406.58,-159.34,2,
332220190725,PMEL,Shimada,208.33082,27072019,7:56:23,44.22862,-124.78407,262.86,-999,410.78,1022.24,1024.2077,16.1,15.8494,31.981,256.86,406.58,-149.73,2,
332220190725,PMEL,Shimada,208.33289,27072019,7:59:22,44.22881,-124.77258,275.223,-999,410.78,1022.39,1024.1789,15.82,15.6852,32.0063,270.38,406.64,-136.26,2,
332220190725,PMEL,Shimada,208.33497,27072019,8:02:21,44.22895,-124.76112,288.217,-999,410.77,1022.27,1024.2484,15.95,15.7518,31.947,282.32,406.63,-124.31,2,
332220190725,PMEL,Shimada,208.33704,27072019,8:05:20,44.22907,-124.7495,292.542,-999,410.76,1022.39,1024.228,16.03,15.791,31.9483,286.07,406.6,-120.53,2,
332220190725,PMEL,Shimada,208.33911,27072019,8:08:19,44.22917,-124.73776,275.68,-999,410.76,1022.46,1024.3107,15.41,15.0987,32.0719,268.95,406.92,-137.97,2,
332220190725,PMEL,Shimada,208.34118,27072019,8:11:18,44.22931,-124.72626,255.43,-999,410.75,1022.39,1024.3329,14.9,14.8151,32.0735,251.71,407.04,-155.33,2,
332220190725,PMEL,Shimada,208.34325,27072019,8:14:17,44.2293,-124.71492,255.23,-999,410.74,1022.34,1024.323,14.88,14.6675,32.1066,250.15,407.09,-156.94,2,
332220190725,PMEL,Shimada,208.34532,27072019,8:17:16,44.22915,-124.70369,247.234,-999,410.74,1022.37,1024.2925,14.98,14.7376,32.0998,241.99,407.04,-165.05,2,
332220190725,PMEL,Shimada,208.37223,27072019,8:56:01,44.23031,-124.5509,-999,410.776,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.37359,27072019,8:57:58,44.23022,-124.5404,-999,410.397,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.37494,27072019,8:59:55,44.23071,-124.53766,-999,411.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.3763,27072019,9:01:52,44.23114,-124.53804,-999,410.349,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.37765,27072019,9:03:49,44.23116,-124.53842,-999,410.359,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.379,27072019,9:05:46,44.23107,-124.53878,-999,410.465,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,
332220190725,PMEL,Shimada,208.38412,27072019,9:13:08,44.23084,-124.53905,224.027,-999,410.59,1022.55,1024.5063,11.79,12.0041,32.6764,224.26,408.02,-183.77,2,
332220190725,PMEL,Shimada,208.3862,27072019,9:16:08,44.22967,-124.53999,254.695,-999,410.58,1022.6,1024.5359,11.9,11.8053,32.6684,251.64,408.09,-156.46,2,
332220190725,PMEL,Shimada,208.38828,27072019,9:19:07,44.22966,-124.54068,226.955,-999,410.57,1022.57,1024.5325,12.68,12.463,32.7411,222.92,407.85,-184.94,2,
332220190725,PMEL,Shimada,208.39035,27072019,9:22:06,44.23099,-124.5339,166.912,-999,410.57,1022.61,1024.581,13.05,12.8118,32.7265,163.75,407.74,-243.99,2,
