#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 05 02 11 00 292  5.4 999 99.0 9999
2018 05 02 11 10 288  5.5 999 99.0 9999
2018 05 02 11 20 281  5.0 999 99.0 9999
2018 05 02 11 30 292  4.7 999 99.0 9999
2018 05 02 11 40 304  3.8 999 99.0 9999
2018 05 02 11 50 292  3.7 290  6.7 1056
2018 05 02 12 00 294  4.1 999 99.0 9999
2018 05 02 12 10 297  4.3 999 99.0 9999
2018 05 02 12 20 291  3.4 999 99.0 9999
2018 05 02 12 30 288  3.2 999 99.0 9999
2018 05 02 12 40 281  3.2 999 99.0 9999
2018 05 02 12 50 291  3.2 293  5.9 1201
2018 05 02 13 00 291  2.5 999 99.0 9999
2018 05 02 13 10 279  2.9 999 99.0 9999
2018 05 02 13 20 280  2.9 999 99.0 9999
2018 05 02 13 30 277  2.4 999 99.0 9999
2018 05 02 13 40 277  2.6 999 99.0 9999
2018 05 02 13 50 291  2.4 289  4.2 1312
2018 05 02 14 00 319  2.0 999 99.0 9999
2018 05 02 14 10 314  1.3 999 99.0 9999
2018 05 02 14 20 314  1.1 999 99.0 9999
2018 05 02 14 30 290  1.7 999 99.0 9999
2018 05 02 14 40 291  2.3 999 99.0 9999
2018 05 02 14 50 302  1.4 288  3.9 1431
2018 05 02 15 00 292  1.1 999 99.0 9999
2018 05 02 15 10 337  0.4 999 99.0 9999
2018 05 02 15 20  70  0.3 999 99.0 9999
2018 05 02 15 30 140  0.5 999 99.0 9999
2018 05 02 15 40 142  0.5 999 99.0 9999
2018 05 02 15 50 170  0.5 308  2.2 1451
2018 05 02 16 00 164  0.9 999 99.0 9999
2018 05 02 16 10 150  1.4 999 99.0 9999
2018 05 02 16 20 147  1.8 999 99.0 9999
2018 05 02 16 30 160  1.4 999 99.0 9999
2018 05 02 16 40 165  1.1 999 99.0 9999
2018 05 02 16 50 179  0.8 139  3.4 1610
2018 05 02 17 00 181  0.9 999 99.0 9999
2018 05 02 17 10 186  1.0 999 99.0 9999
2018 05 02 17 20 220  1.1 999 99.0 9999
2018 05 02 17 30 226  1.3 999 99.0 9999
2018 05 02 17 40 229  1.6 999 99.0 9999
2018 05 02 17 50 233  1.4 245  2.2 1650
2018 05 02 18 00 232  1.3 999 99.0 9999
2018 05 02 18 10 231  0.7 999 99.0 9999
2018 05 02 18 20 229  0.7 999 99.0 9999
2018 05 02 18 30 226  1.1 999 99.0 9999
2018 05 02 18 40 223  1.6 999 99.0 9999
2018 05 02 18 50 222  1.6 246  2.3 1837
2018 05 02 19 00 211  1.8 999 99.0 9999
2018 05 02 19 10 228  2.4 999 99.0 9999
2018 05 02 19 20 228  2.7 999 99.0 9999
2018 05 02 19 30 231  2.5 999 99.0 9999
2018 05 02 19 40 238  2.7 999 99.0 9999
2018 05 02 19 50 237  2.8 233  3.5 1939
2018 05 02 20 00 243  3.1 999 99.0 9999
2018 05 02 20 10 252  3.1 999 99.0 9999
2018 05 02 20 20 252  3.2 999 99.0 9999
2018 05 02 20 30 258  3.1 999 99.0 9999
2018 05 02 20 40 264  2.7 999 99.0 9999
2018 05 02 20 50 263  2.9 250  4.3 1956
2018 05 02 21 00 270  3.3 999 99.0 9999
2018 05 02 21 10 274  3.5 999 99.0 9999
2018 05 02 21 20 278  3.4 999 99.0 9999
2018 05 02 21 30 277  3.2 999 99.0 9999
2018 05 02 21 40 275  3.5 999 99.0 9999
2018 05 02 21 50 278  3.8 282  4.8 2145
2018 05 02 22 00 276  3.8 999 99.0 9999
2018 05 02 22 10 272  3.9 999 99.0 9999
2018 05 02 22 20 267  4.4 999 99.0 9999
2018 05 02 22 30 271  4.4 999 99.0 9999
2018 05 02 22 40 277  4.3 999 99.0 9999
2018 05 02 22 50 281  4.3 273  5.4 2223
2018 05 02 23 00 284  4.7 999 99.0 9999
2018 05 02 23 10 293  4.8 999 99.0 9999
2018 05 02 23 20 293  4.6 999 99.0 9999
2018 05 02 23 30 299  4.9 999 99.0 9999
2018 05 02 23 40 299  5.4 999 99.0 9999
2018 05 02 23 50 297  5.3 302  6.5 2345
2018 05 03 00 00 299  4.9 999 99.0 9999
2018 05 03 00 10 304  4.8 999 99.0 9999
2018 05 03 00 20 302  4.7 999 99.0 9999
2018 05 03 00 30 308  4.5 999 99.0 9999
2018 05 03 00 40 311  4.4 999 99.0 9999
2018 05 03 00 50 311  4.1 304  6.0 0005
2018 05 03 01 00 316  3.7 999 99.0 9999
2018 05 03 01 10 312  3.7 999 99.0 9999
2018 05 03 01 20 310  3.5 999 99.0 9999
2018 05 03 01 30 313  3.1 999 99.0 9999
2018 05 03 01 40 306  2.9 999 99.0 9999
2018 05 03 01 50 301  2.7 318  4.8 0102
2018 05 03 02 00 301  2.8 999 99.0 9999
2018 05 03 02 10 304  2.8 999 99.0 9999
2018 05 03 02 20 292  2.9 999 99.0 9999
2018 05 03 02 30 310  3.2 999 99.0 9999
2018 05 03 02 40 316  2.8 999 99.0 9999
2018 05 03 02 50 287  2.5 320  4.9 0233
2018 05 03 03 00 278  2.2 999 99.0 9999
2018 05 03 03 10 319  2.7 999 99.0 9999
2018 05 03 03 20 294  3.1 999 99.0 9999
2018 05 03 03 30 311  2.8 999 99.0 9999
2018 05 03 03 40 297  2.4 999 99.0 9999
2018 05 03 03 50 287  3.3 281  4.8 0348
2018 05 03 04 00 304  2.4 999 99.0 9999
2018 05 03 04 10 312  3.5 999 99.0 9999
2018 05 03 04 20 299  3.4 999 99.0 9999
2018 05 03 04 30 312  3.9 999 99.0 9999
2018 05 03 04 40 315  3.5 999 99.0 9999
2018 05 03 04 50 313  3.7 301  5.6 0448
2018 05 03 05 00 310  3.4 999 99.0 9999
2018 05 03 05 10 324  3.4 999 99.0 9999
2018 05 03 05 20 315  3.4 999 99.0 9999
2018 05 03 05 30 307  3.3 999 99.0 9999
2018 05 03 05 40 303  4.1 999 99.0 9999
2018 05 03 05 50 305  4.3 309  5.6 0546
2018 05 03 06 00 320  3.7 999 99.0 9999
2018 05 03 06 10 313  2.6 999 99.0 9999
2018 05 03 06 20 320  3.0 999 99.0 9999
2018 05 03 06 30 312  2.8 999 99.0 9999
2018 05 03 06 40 331  2.6 999 99.0 9999
2018 05 03 06 50 314  3.3 324  5.0 0554
2018 05 03 07 00 318  2.2 999 99.0 9999
2018 05 03 07 10 328  3.0 999 99.0 9999
2018 05 03 07 20 295  2.1 999 99.0 9999
2018 05 03 07 30 314  1.0 999 99.0 9999
2018 05 03 07 40 331  1.2 999 99.0 9999
2018 05 03 07 50 336  2.0 332  4.3 0706
2018 05 03 08 00 323  1.5 999 99.0 9999
2018 05 03 08 10 285  2.6 999 99.0 9999
2018 05 03 08 20 320  1.7 999 99.0 9999
2018 05 03 08 30 310  2.2 999 99.0 9999
2018 05 03 08 40 317  3.2 999 99.0 9999
2018 05 03 08 50 314  1.5 271  4.6 0804
2018 05 03 09 00 310  1.5 999 99.0 9999
2018 05 03 09 10 286  1.9 999 99.0 9999
2018 05 03 09 20 306  1.8 999 99.0 9999
2018 05 03 09 30 262  2.6 999 99.0 9999
2018 05 03 09 40 256  2.4 999 99.0 9999
2018 05 03 09 50 260  2.0 285  4.6 0905
2018 05 03 10 00 271  1.8 999 99.0 9999
2018 05 03 10 10 283  2.1 999 99.0 9999
2018 05 03 10 20 294  2.5 999 99.0 9999
2018 05 03 10 30 330  2.5 999 99.0 9999
2018 05 03 10 40 326  1.9 999 99.0 9999
2018 05 03 10 50 322  1.7 334  3.9 1027
2018 05 03 11 00 266  3.0 999 99.0 9999
2018 05 03 11 10 270  3.3 999 99.0 9999
2018 05 03 11 20 290  3.5 999 99.0 9999
2018 05 03 11 30 290  2.8 999 99.0 9999
2018 05 03 11 40 285  3.1 999 99.0 9999
2018 05 03 11 50 307  2.8 282  4.4 1138
2018 05 03 12 00 315  2.6 999 99.0 9999
2018 05 03 12 10 319  2.6 999 99.0 9999
2018 05 03 12 20 309  2.5 999 99.0 9999
2018 05 03 12 30 283  2.5 999 99.0 9999
2018 05 03 12 40 266  2.7 999 99.0 9999
2018 05 03 12 50 263  1.7 275  3.9 1239
2018 05 03 13 00 253  1.7 999 99.0 9999
2018 05 03 13 10 274  2.2 999 99.0 9999
2018 05 03 13 20 246  2.2 999 99.0 9999
2018 05 03 13 30 322  1.7 999 99.0 9999
2018 05 03 13 40 331  1.9 999 99.0 9999
2018 05 03 13 50 343  1.4 320  3.9 1337
2018 05 03 14 00 301  2.0 999 99.0 9999
2018 05 03 14 10 254  2.4 999 99.0 9999
2018 05 03 14 20 246  1.9 999 99.0 9999
2018 05 03 14 30 266  1.6 999 99.0 9999
2018 05 03 14 40 271  1.5 999 99.0 9999
2018 05 03 14 50 226  0.6 251  3.3 1409
2018 05 03 15 00   3  0.6 999 99.0 9999
2018 05 03 15 10 353  0.9 999 99.0 9999
2018 05 03 15 20  19  1.3 999 99.0 9999
2018 05 03 15 30 321  2.1 999 99.0 9999
2018 05 03 15 40 301  3.0 999 99.0 9999
2018 05 03 15 50 294  2.9 291  4.0 1545
2018 05 03 16 00 287  2.5 999 99.0 9999
2018 05 03 16 10 292  2.1 999 99.0 9999
2018 05 03 16 20 322  1.7 999 99.0 9999
2018 05 03 16 30 305  2.0 999 99.0 9999
2018 05 03 16 40 318  3.3 999 99.0 9999
2018 05 03 16 50 313  3.2 313  4.7 1638
2018 05 03 17 00 315  3.1 999 99.0 9999
2018 05 03 17 10 332  3.1 999 99.0 9999
2018 05 03 17 20 314  3.3 999 99.0 9999
2018 05 03 17 30 320  4.0 999 99.0 9999
2018 05 03 17 40 334  4.0 999 99.0 9999
2018 05 03 17 50 345  3.4 319  5.1 1721
2018 05 03 18 00 342  3.3 999 99.0 9999
2018 05 03 18 10 335  3.2 999 99.0 9999
2018 05 03 18 20 330  4.1 999 99.0 9999
2018 05 03 18 30 328  3.9 999 99.0 9999
2018 05 03 18 40 332  3.6 999 99.0 9999
2018 05 03 18 50 334  3.7 336  5.5 1819
2018 05 03 19 00 338  4.1 999 99.0 9999
2018 05 03 19 10 335  4.1 999 99.0 9999
2018 05 03 19 20 330  4.4 999 99.0 9999
2018 05 03 19 30 331  4.6 999 99.0 9999
2018 05 03 19 40 330  4.3 999 99.0 9999
2018 05 03 19 50 334  4.2 329  5.5 1922
2018 05 03 20 00 333  4.2 999 99.0 9999
2018 05 03 20 10 344  3.8 999 99.0 9999
2018 05 03 20 20 347  3.4 999 99.0 9999
2018 05 03 20 30 345  3.3 999 99.0 9999
2018 05 03 20 40 343  3.2 999 99.0 9999
2018 05 03 20 50 338  3.4 327  5.1 1952
2018 05 03 21 00 334  3.6 999 99.0 9999
2018 05 03 21 10 330  4.4 999 99.0 9999
2018 05 03 21 20 324  4.6 999 99.0 9999
2018 05 03 21 30 319  4.3 999 99.0 9999
2018 05 03 21 40 315  4.3 999 99.0 9999
2018 05 03 21 50 312  4.5 323  5.5 2109
2018 05 03 22 00 310  4.5 999 99.0 9999
2018 05 03 22 10 315  4.6 999 99.0 9999
2018 05 03 22 20 314  4.9 999 99.0 9999
2018 05 03 22 30 315  5.1 999 99.0 9999
2018 05 03 22 40 317  5.0 999 99.0 9999
2018 05 03 22 50 316  5.2 306  6.1 2225
2018 05 03 23 00 313  5.1 999 99.0 9999
2018 05 03 23 10 314  5.1 999 99.0 9999
2018 05 03 23 20 308  5.2 999 99.0 9999
2018 05 03 23 30 308  5.5 999 99.0 9999
2018 05 03 23 40 310  5.4 999 99.0 9999
2018 05 03 23 50 312  5.6 302  6.5 2341
2018 05 04 00 00 316  5.8 999 99.0 9999
2018 05 04 00 10 319  5.9 999 99.0 9999
2018 05 04 00 20 317  6.3 999 99.0 9999
2018 05 04 00 30 322  6.1 999 99.0 9999
2018 05 04 00 40 316  6.4 999 99.0 9999
2018 05 04 00 50 316  6.9 311  8.2 0042
2018 05 04 01 00 316  6.8 999 99.0 9999
2018 05 04 01 10 320  6.7 999 99.0 9999
2018 05 04 01 20 315  7.4 999 99.0 9999
2018 05 04 01 30 311  7.7 999 99.0 9999
2018 05 04 01 40 313  8.1 999 99.0 9999
2018 05 04 01 50 312  8.4 307  9.9 0148
2018 05 04 02 00 313  9.0 999 99.0 9999
2018 05 04 02 10 317  8.8 999 99.0 9999
2018 05 04 02 20 316  9.0 999 99.0 9999
2018 05 04 02 30 322  9.2 999 99.0 9999
2018 05 04 02 40 321  9.5 999 99.0 9999
2018 05 04 02 50 317  9.5 319 11.3 0216
2018 05 04 03 00 313  9.7 999 99.0 9999
2018 05 04 03 10 317 10.1 999 99.0 9999
2018 05 04 03 20 315  9.7 999 99.0 9999
2018 05 04 03 30 322  9.9 999 99.0 9999
2018 05 04 03 40 325  9.9 999 99.0 9999
2018 05 04 03 50 318 10.0 321 12.4 0341
2018 05 04 04 00 326  9.9 999 99.0 9999
2018 05 04 04 10 323  9.9 999 99.0 9999
2018 05 04 04 20 327  9.8 999 99.0 9999
2018 05 04 04 30 325 10.2 999 99.0 9999
2018 05 04 04 40 324 10.1 999 99.0 9999
2018 05 04 04 50 329 10.1 337 12.9 0400
2018 05 04 05 00 334 10.1 999 99.0 9999
2018 05 04 05 10 331  9.1 999 99.0 9999
2018 05 04 05 20 338 10.0 999 99.0 9999
2018 05 04 05 30 332  9.9 999 99.0 9999
2018 05 04 05 40 333  9.7 999 99.0 9999
2018 05 04 05 50 336  9.1 339 12.4 0455
2018 05 04 06 00 331  9.3 999 99.0 9999
2018 05 04 06 10 333  9.2 999 99.0 9999
2018 05 04 06 20 334  8.7 999 99.0 9999
2018 05 04 06 30 336  8.9 999 99.0 9999
2018 05 04 06 40 339  9.1 999 99.0 9999
2018 05 04 06 50 339  9.2 337 11.2 0624
2018 05 04 07 00 342  9.1 999 99.0 9999
2018 05 04 07 10 340  9.5 999 99.0 9999
2018 05 04 07 20 340  9.6 999 99.0 9999
2018 05 04 07 30 341  9.4 999 99.0 9999
2018 05 04 07 40 337  9.5 999 99.0 9999
2018 05 04 07 50 331  9.1 348 11.6 0715
2018 05 04 08 00 327  9.4 999 99.0 9999
2018 05 04 08 10 324  9.1 999 99.0 9999
2018 05 04 08 20 332  8.9 999 99.0 9999
2018 05 04 08 30 336  9.6 999 99.0 9999
2018 05 04 08 40 330  9.2 999 99.0 9999
2018 05 04 08 50 335  8.8 333 11.6 0751
2018 05 04 09 00 345  9.2 999 99.0 9999
2018 05 04 09 10 341  9.1 999 99.0 9999
2018 05 04 09 20 345  8.9 999 99.0 9999
2018 05 04 09 30 340  8.8 999 99.0 9999
2018 05 04 09 40 336  9.4 999 99.0 9999
2018 05 04 09 50 338  9.0 339 11.3 0935
2018 05 04 10 00 339  8.1 999 99.0 9999
2018 05 04 10 10 330  8.3 999 99.0 9999
2018 05 04 10 20 334  7.0 999 99.0 9999
2018 05 04 10 30 341  7.2 999 99.0 9999
2018 05 04 10 40 344  6.7 999 99.0 9999
2018 05 04 10 50 354  7.3 340 10.5 0954
2018 05 04 11 00 353  7.3 999 99.0 9999
2018 05 04 11 10 351  6.7 999 99.0 9999
2018 05 04 11 20 345  6.5 999 99.0 9999
2018 05 04 11 30 349  6.4 999 99.0 9999
2018 05 04 11 40 349  6.0 999 99.0 9999
2018 05 04 11 50 351  6.1   3  8.8 1057
2018 05 04 12 00 348  5.8 999 99.0 9999
2018 05 04 12 10 341  6.5 999 99.0 9999
2018 05 04 12 20 330  6.9 999 99.0 9999
2018 05 04 12 30 323  8.4 999 99.0 9999
2018 05 04 12 40 321  9.1 999 99.0 9999
2018 05 04 12 50 322  9.6 322 11.1 1244
2018 05 04 13 00 330 10.0 999 99.0 9999
2018 05 04 13 10 336  9.3 999 99.0 9999
2018 05 04 13 20 339  9.7 999 99.0 9999
2018 05 04 13 30 334  9.1 999 99.0 9999
2018 05 04 13 40 339  9.0 999 99.0 9999
2018 05 04 13 50 347  8.3 343 11.5 1317
2018 05 04 14 00 352  8.0 999 99.0 9999
2018 05 04 14 10 348  7.6 999 99.0 9999
2018 05 04 14 20 350  7.4 999 99.0 9999
2018 05 04 14 30   4  7.1 999 99.0 9999
2018 05 04 14 40 354  6.9 999 99.0 9999
2018 05 04 14 50 353  6.7 352  9.4 1359
2018 05 04 15 00 350  6.6 999 99.0 9999
2018 05 04 15 10 341  6.5 999 99.0 9999
2018 05 04 15 20 337  6.9 999 99.0 9999
2018 05 04 15 30 331  6.8 999 99.0 9999
2018 05 04 15 40 337  6.8 999 99.0 9999
2018 05 04 15 50 338  6.3 335  8.3 1515
2018 05 04 16 00 340  6.3 999 99.0 9999
2018 05 04 16 10 349  6.3 999 99.0 9999
2018 05 04 16 20 351  6.0 999 99.0 9999
2018 05 04 16 30 348  6.0 999 99.0 9999
2018 05 04 16 40 348  5.5 999 99.0 9999
2018 05 04 16 50 342  5.6 334  7.5 1557
