#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 04 02 06 00 321  9.4 999 99.0 9999
2018 04 02 06 10 320  9.9 999 99.0 9999
2018 04 02 06 20 317 10.2 999 99.0 9999
2018 04 02 06 30 311 10.2 999 99.0 9999
2018 04 02 06 40 313 10.0 999 99.0 9999
2018 04 02 06 50 315  9.6 317 12.1 0641
2018 04 02 07 00 318  9.8 999 99.0 9999
2018 04 02 07 10 318  9.8 999 99.0 9999
2018 04 02 07 20 315 10.2 999 99.0 9999
2018 04 02 07 30 317  9.8 999 99.0 9999
2018 04 02 07 40 315  9.8 999 99.0 9999
2018 04 02 07 50 319  9.8 312 12.7 0716
2018 04 02 08 00 319  9.8 999 99.0 9999
2018 04 02 08 10 317 10.1 999 99.0 9999
2018 04 02 08 20 316  9.1 999 99.0 9999
2018 04 02 08 30 316  9.1 999 99.0 9999
2018 04 02 08 40 318  8.4 999 99.0 9999
2018 04 02 08 50 319  9.0 321 12.3 0805
2018 04 02 09 00 320  9.0 999 99.0 9999
2018 04 02 09 10 325  9.1 999 99.0 9999
2018 04 02 09 20 326  8.4 999 99.0 9999
2018 04 02 09 30 326  8.2 999 99.0 9999
2018 04 02 09 40 323  8.7 999 99.0 9999
2018 04 02 09 50 325  8.4 322 10.9 0854
2018 04 02 10 00 322  8.5 999 99.0 9999
2018 04 02 10 10 317  9.1 999 99.0 9999
2018 04 02 10 20 320  9.2 999 99.0 9999
2018 04 02 10 30 317  9.1 999 99.0 9999
2018 04 02 10 40 319  8.8 999 99.0 9999
2018 04 02 10 50 319  8.7 311 11.2 1014
2018 04 02 11 00 318  8.6 999 99.0 9999
2018 04 02 11 10 316  9.4 999 99.0 9999
2018 04 02 11 20 315  9.6 999 99.0 9999
2018 04 02 11 30 310  9.9 999 99.0 9999
2018 04 02 11 40 313  9.6 999 99.0 9999
2018 04 02 11 50 315  9.0 308 11.5 1123
2018 04 02 12 00 316  9.4 999 99.0 9999
2018 04 02 12 10 319  9.3 999 99.0 9999
2018 04 02 12 20 320  8.5 999 99.0 9999
2018 04 02 12 30 317  9.1 999 99.0 9999
2018 04 02 12 40 318  9.4 999 99.0 9999
2018 04 02 12 50 322 10.1 322 12.1 1150
2018 04 02 13 00 324  9.6 999 99.0 9999
2018 04 02 13 10 320  9.9 999 99.0 9999
2018 04 02 13 20 321 10.1 999 99.0 9999
2018 04 02 13 30 325  9.7 999 99.0 9999
2018 04 02 13 40 320  9.9 999 99.0 9999
2018 04 02 13 50 320 10.7 313 13.0 1340
2018 04 02 14 00 323 10.4 999 99.0 9999
2018 04 02 14 10 325 10.1 999 99.0 9999
2018 04 02 14 20 321 10.1 999 99.0 9999
2018 04 02 14 30 318 11.0 999 99.0 9999
2018 04 02 14 40 325 10.8 999 99.0 9999
2018 04 02 14 50 323 10.5 330 13.2 1438
2018 04 02 15 00 328  9.9 999 99.0 9999
2018 04 02 15 10 323 10.2 999 99.0 9999
2018 04 02 15 20 325 11.3 999 99.0 9999
2018 04 02 15 30 326 10.8 999 99.0 9999
2018 04 02 15 40 327 10.3 999 99.0 9999
2018 04 02 15 50 325  9.9 330 13.4 1515
2018 04 02 16 00 324  9.8 999 99.0 9999
2018 04 02 16 10 327  9.4 999 99.0 9999
2018 04 02 16 20 327  9.6 999 99.0 9999
2018 04 02 16 30 324 10.2 999 99.0 9999
2018 04 02 16 40 327 10.4 999 99.0 9999
2018 04 02 16 50 328 10.1 326 12.8 1638
2018 04 02 17 00 327 10.0 999 99.0 9999
2018 04 02 17 10 327  9.7 999 99.0 9999
2018 04 02 17 20 326  9.9 999 99.0 9999
2018 04 02 17 30 327  9.9 999 99.0 9999
2018 04 02 17 40 325  9.6 999 99.0 9999
2018 04 02 17 50 324  9.4 332 12.5 1710
