#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2009 01 01 15 30 352  6.8 999 99.0 9999
2009 01 01 15 40 348  6.8 999 99.0 9999
2009 01 01 15 50 347  6.8 350  8.9 1506
2009 01 01 16 00 340  7.3 999 99.0 9999
2009 01 01 16 10 349  7.3 999 99.0 9999
2009 01 01 16 20 346  7.4 999 99.0 9999
2009 01 01 16 30 347  7.7 999 99.0 9999
2009 01 01 16 40 356  7.4 999 99.0 9999
2009 01 01 16 50 345  7.4 351  9.4 1628
2009 01 01 17 00 348  7.9 999 99.0 9999
2009 01 01 17 10 342  8.2 999 99.0 9999
2009 01 01 17 20 348  8.0 999 99.0 9999
2009 01 01 17 30 351  8.6 999 99.0 9999
2009 01 01 17 40 357  8.2 999 99.0 9999
2009 01 01 17 50 357  7.4 345 10.0 1726
2009 01 01 18 00 355  7.2 999 99.0 9999
2009 01 01 18 10 355  7.5 999 99.0 9999
2009 01 01 18 20 354  7.1 999 99.0 9999
2009 01 01 18 30 355  7.5 999 99.0 9999
2009 01 01 18 40   1  6.7 999 99.0 9999
2009 01 01 18 50   1  5.7 356  9.2 1821
2009 01 01 19 00 352  5.9 999 99.0 9999
2009 01 01 19 10 341  5.8 999 99.0 9999
2009 01 01 19 20 352  6.0 999 99.0 9999
2009 01 01 19 30 347  6.1 999 99.0 9999
2009 01 01 19 40 344  5.9 999 99.0 9999
2009 01 01 19 50 343  6.3 351  8.1 1854
2009 01 01 20 00 343  6.6 999 99.0 9999
2009 01 01 20 10 347  6.9 999 99.0 9999
2009 01 01 20 20 349  6.8 999 99.0 9999
2009 01 01 20 30 346  6.1 999 99.0 9999
2009 01 01 20 40 352  6.0 999 99.0 9999
2009 01 01 20 50 353  6.1 345  8.2 2025
2009 01 01 21 00 344  6.3 999 99.0 9999
2009 01 01 21 10 344  6.2 999 99.0 9999
2009 01 01 21 20 349  6.4 999 99.0 9999
2009 01 01 21 30 352  6.1 999 99.0 9999
2009 01 01 21 40 346  5.9 999 99.0 9999
2009 01 01 21 50 339  6.0 346  7.9 2115
2009 01 01 22 00 339  5.6 999 99.0 9999
2009 01 01 22 10 340  5.7 999 99.0 9999
2009 01 01 22 20 333  6.3 999 99.0 9999
2009 01 01 22 30 332  6.6 999 99.0 9999
2009 01 01 22 40 332  7.0 999 99.0 9999
2009 01 01 22 50 334  7.4 336  9.0 2248
2009 01 01 23 00 335  7.6 999 99.0 9999
2009 01 01 23 10 331  7.7 999 99.0 9999
2009 01 01 23 20 331  8.2 999 99.0 9999
2009 01 01 23 30 329  8.2 999 99.0 9999
2009 01 01 23 40 329  8.0 999 99.0 9999
2009 01 01 23 50 331  7.5 322  9.9 2313
2009 01 02 00 00 333  7.7 999 99.0 9999
2009 01 02 00 10 328  8.0 999 99.0 9999
2009 01 02 00 20 324  8.2 999 99.0 9999
2009 01 02 00 30 324  7.9 999 99.0 9999
2009 01 02 00 40 324  7.8 999 99.0 9999
2009 01 02 00 50 324  7.7 320  9.5 0010
2009 01 02 01 00 327  7.4 999 99.0 9999
2009 01 02 01 10 330  7.4 999 99.0 9999
2009 01 02 01 20 327  7.4 999 99.0 9999
2009 01 02 01 30 329  8.1 999 99.0 9999
2009 01 02 01 40 328  8.3 999 99.0 9999
2009 01 02 01 50 329  8.4 334 10.0 0144
2009 01 02 02 00 331  8.2 999 99.0 9999
2009 01 02 02 10 331  7.6 999 99.0 9999
2009 01 02 02 20 330  7.6 999 99.0 9999
2009 01 02 02 30 330  7.9 999 99.0 9999
2009 01 02 02 40 329  8.2 999 99.0 9999
2009 01 02 02 50 331  8.1 324  9.6 0231
2009 01 02 03 00 329  8.3 999 99.0 9999
2009 01 02 03 10 329  8.9 999 99.0 9999
2009 01 02 03 20 329  9.4 999 99.0 9999
2009 01 02 03 30 327 10.2 999 99.0 9999
2009 01 02 03 40 326 10.2 999 99.0 9999
2009 01 02 03 50 331 10.6 333 12.7 0346
2009 01 02 04 00 331 10.8 999 99.0 9999
2009 01 02 04 10 332 10.6 999 99.0 9999
2009 01 02 04 20 332 10.2 999 99.0 9999
2009 01 02 04 30 338  9.7 999 99.0 9999
2009 01 02 04 40 339  9.1 999 99.0 9999
2009 01 02 04 50 341  9.0 334 12.6 0403
2009 01 02 05 00 341  8.8 999 99.0 9999
2009 01 02 05 10 343  8.7 999 99.0 9999
2009 01 02 05 20 341  9.2 999 99.0 9999
2009 01 02 05 30 343  8.9 999 99.0 9999
2009 01 02 05 40 343  9.0 999 99.0 9999
2009 01 02 05 50 342  8.8 343 11.1 0513
2009 01 02 06 00 344  9.0 999 99.0 9999
2009 01 02 06 10 343  8.6 999 99.0 9999
2009 01 02 06 20 343  8.6 999 99.0 9999
2009 01 02 06 30 345  8.5 999 99.0 9999
2009 01 02 06 40 344  7.7 999 99.0 9999
2009 01 02 06 50 346  7.6 351 10.7 0612
2009 01 02 07 00 341  7.3 999 99.0 9999
2009 01 02 07 10 340  7.3 999 99.0 9999
2009 01 02 07 20 334  7.2 999 99.0 9999
2009 01 02 07 30 333  6.9 999 99.0 9999
2009 01 02 07 40 338  6.9 999 99.0 9999
2009 01 02 07 50 334  6.9 332  9.0 0713
2009 01 02 08 00 333  8.0 999 99.0 9999
2009 01 02 08 10 335  8.0 999 99.0 9999
2009 01 02 08 20 333  8.4 999 99.0 9999
2009 01 02 08 30 336  8.1 999 99.0 9999
2009 01 02 08 40 333  7.5 999 99.0 9999
2009 01 02 08 50 338  6.8 332 10.2 0812
2009 01 02 09 00 343  5.9 999 99.0 9999
2009 01 02 09 10 339  5.4 999 99.0 9999
2009 01 02 09 20 353  5.1 999 99.0 9999
2009 01 02 09 30 338  4.7 999 99.0 9999
2009 01 02 09 40 341  5.1 999 99.0 9999
2009 01 02 09 50 346  5.4 342  7.7 0851
2009 01 02 10 00 332  6.3 999 99.0 9999
2009 01 02 10 10 321  7.6 999 99.0 9999
2009 01 02 10 20 334  6.1 999 99.0 9999
2009 01 02 10 30 320  7.5 999 99.0 9999
2009 01 02 10 40 336  7.0 999 99.0 9999
2009 01 02 10 50 335  6.8 319  9.2 1002
2009 01 02 11 00 327  7.2 999 99.0 9999
2009 01 02 11 10 321  7.4 999 99.0 9999
2009 01 02 11 20 319  7.3 999 99.0 9999
2009 01 02 11 30 327  6.4 999 99.0 9999
2009 01 02 11 40 327  5.8 999 99.0 9999
2009 01 02 11 50 328  5.9 318  9.1 1104
2009 01 02 12 00 333  4.8 999 99.0 9999
2009 01 02 12 10 339  4.5 999 99.0 9999
2009 01 02 12 20 337  3.7 999 99.0 9999
2009 01 02 12 30 340  3.6 999 99.0 9999
2009 01 02 12 40 349  3.7 999 99.0 9999
2009 01 02 12 50   3  3.5 336  5.9 1150
2009 01 02 13 00  10  3.2 999 99.0 9999
2009 01 02 13 10  21  3.0 999 99.0 9999
2009 01 02 13 20  39  2.9 999 99.0 9999
2009 01 02 13 30  53  2.4 999 99.0 9999
2009 01 02 13 40  71  2.2 999 99.0 9999
2009 01 02 13 50  79  2.8   3  3.8 1251
2009 01 02 14 00  84  2.8 999 99.0 9999
2009 01 02 14 10  92  2.8 999 99.0 9999
2009 01 02 14 20 104  2.8 999 99.0 9999
2009 01 02 14 30 102  2.5 999 99.0 9999
2009 01 02 14 40 107  2.6 999 99.0 9999
2009 01 02 14 50 111  2.5 110  3.6 1411
2009 01 02 15 00 115  2.4 999 99.0 9999
2009 01 02 15 10 111  1.9 999 99.0 9999
2009 01 02 15 20 111  2.4 999 99.0 9999
2009 01 02 15 30  97  2.8 999 99.0 9999
2009 01 02 15 40 103  3.1 999 99.0 9999
2009 01 02 15 50 104  3.1 106  4.1 1541
2009 01 02 16 00 106  3.9 999 99.0 9999
2009 01 02 16 10 112  4.2 999 99.0 9999
2009 01 02 16 20 116  3.8 999 99.0 9999
2009 01 02 16 30 118  3.9 999 99.0 9999
2009 01 02 16 40 125  3.8 999 99.0 9999
2009 01 02 16 50 131  4.4 126  5.6 1642
2009 01 02 17 00 129  4.4 999 99.0 9999
2009 01 02 17 10 130  4.4 999 99.0 9999
2009 01 02 17 20 133  4.4 999 99.0 9999
2009 01 02 17 30 133  4.2 999 99.0 9999
2009 01 02 17 40 139  3.9 999 99.0 9999
2009 01 02 17 50 135  3.8 132  5.6 1718
2009 01 02 18 00 142  3.8 999 99.0 9999
2009 01 02 18 10 147  3.7 999 99.0 9999
2009 01 02 18 20 151  3.9 999 99.0 9999
2009 01 02 18 30 152  4.0 999 99.0 9999
2009 01 02 18 40 152  4.2 999 99.0 9999
2009 01 02 18 50 162  4.4 163  5.3 1845
2009 01 02 19 00 166  4.5 999 99.0 9999
2009 01 02 19 10 172  4.9 999 99.0 9999
2009 01 02 19 20 174  5.6 999 99.0 9999
2009 01 02 19 30 183  5.9 999 99.0 9999
2009 01 02 19 40 191  6.0 999 99.0 9999
2009 01 02 19 50 209  5.6 189  7.6 1934
2009 01 02 20 00 229  6.2 999 99.0 9999
2009 01 02 20 10 235  6.1 999 99.0 9999
2009 01 02 20 20 248  6.9 999 99.0 9999
2009 01 02 20 30 258  7.1 999 99.0 9999
2009 01 02 20 40 279  7.2 999 99.0 9999
2009 01 02 20 50 293  7.8 296  9.6 2048
2009 01 02 21 00 303  8.1 999 99.0 9999
2009 01 02 21 10 309  8.3 999 99.0 9999
2009 01 02 21 20 311  8.2 999 99.0 9999
2009 01 02 21 30 311  8.9 999 99.0 9999
2009 01 02 21 40 310  8.0 999 99.0 9999
2009 01 02 21 50 313  9.1 310 11.0 2125
2009 01 02 22 00 312  9.6 999 99.0 9999
2009 01 02 22 10 321 10.4 999 99.0 9999
2009 01 02 22 20 328 10.5 999 99.0 9999
2009 01 02 22 30 329 10.3 999 99.0 9999
2009 01 02 22 40 332 11.2 999 99.0 9999
2009 01 02 22 50 329 11.1 332 13.8 2236
2009 01 02 23 00 329 10.6 999 99.0 9999
2009 01 02 23 10 328 10.4 999 99.0 9999
2009 01 02 23 20 329 11.0 999 99.0 9999
2009 01 02 23 30 336 10.5 999 99.0 9999
2009 01 02 23 40 336 10.1 999 99.0 9999
2009 01 02 23 50 335 11.6 337 13.8 2347
2009 01 03 00 00 335 11.1 999 99.0 9999
2009 01 03 00 10 336 10.9 999 99.0 9999
2009 01 03 00 20 334 11.0 999 99.0 9999
2009 01 03 00 30 334 10.6 999 99.0 9999
2009 01 03 00 40 333 10.5 999 99.0 9999
2009 01 03 00 50 334 10.7 333 13.2 2357
2009 01 03 01 00 331 11.7 999 99.0 9999
2009 01 03 01 10 326 11.5 999 99.0 9999
2009 01 03 01 20 328 11.2 999 99.0 9999
2009 01 03 01 30 326 11.4 999 99.0 9999
2009 01 03 01 40 326 12.0 999 99.0 9999
2009 01 03 01 50 329 11.5 329 14.3 0137
2009 01 03 02 00 333 11.9 999 99.0 9999
2009 01 03 02 10 332 11.6 999 99.0 9999
2009 01 03 02 20 331 11.5 999 99.0 9999
2009 01 03 02 30 327 11.5 999 99.0 9999
2009 01 03 02 40 325 12.2 999 99.0 9999
2009 01 03 02 50 327 12.3 323 14.4 0247
2009 01 03 03 00 330 11.0 999 99.0 9999
2009 01 03 03 10 334 11.5 999 99.0 9999
2009 01 03 03 20 330 11.3 999 99.0 9999
2009 01 03 03 30 331 12.4 999 99.0 9999
2009 01 03 03 40 324 12.3 999 99.0 9999
2009 01 03 03 50 329 12.1 323 15.6 0336
2009 01 03 04 00 330 11.6 999 99.0 9999
2009 01 03 04 10 335 11.1 999 99.0 9999
2009 01 03 04 20 334 11.8 999 99.0 9999
2009 01 03 04 30 331 12.0 999 99.0 9999
2009 01 03 04 40 333 12.3 999 99.0 9999
2009 01 03 04 50 336 12.7 335 15.5 0443
2009 01 03 05 00 332 11.8 999 99.0 9999
2009 01 03 05 10 335 11.9 999 99.0 9999
2009 01 03 05 20 334 12.0 999 99.0 9999
2009 01 03 05 30 337 12.1 999 99.0 9999
2009 01 03 05 40 336 12.4 999 99.0 9999
2009 01 03 05 50 338 12.2 344 14.8 0524
2009 01 03 06 00 335 12.0 999 99.0 9999
2009 01 03 06 10 334 12.0 999 99.0 9999
2009 01 03 06 20 333 11.5 999 99.0 9999
2009 01 03 06 30 338 11.4 999 99.0 9999
2009 01 03 06 40 337 11.4 999 99.0 9999
2009 01 03 06 50 339 11.7 334 14.7 0610
2009 01 03 07 00 338 11.3 999 99.0 9999
2009 01 03 07 10 335 11.5 999 99.0 9999
2009 01 03 07 20 337 11.6 999 99.0 9999
2009 01 03 07 30 340 11.1 999 99.0 9999
2009 01 03 07 40 343 11.2 999 99.0 9999
2009 01 03 07 50 345 11.3 345 14.0 0723
2009 01 03 08 00 343 10.7 999 99.0 9999
2009 01 03 08 10 341 11.1 999 99.0 9999
2009 01 03 08 20 342 11.0 999 99.0 9999
2009 01 03 08 30 341 10.9 999 99.0 9999
2009 01 03 08 40 341 10.4 999 99.0 9999
2009 01 03 08 50 336 10.9 341 13.0 0820
2009 01 03 09 00 337 10.9 999 99.0 9999
2009 01 03 09 10 336 11.2 999 99.0 9999
2009 01 03 09 20 335 10.8 999 99.0 9999
2009 01 03 09 30 332 10.6 999 99.0 9999
2009 01 03 09 40 334 10.3 999 99.0 9999
2009 01 03 09 50 333 10.6 334 13.5 0900
2009 01 03 10 00 335 10.2 999 99.0 9999
2009 01 03 10 10 335 10.3 999 99.0 9999
2009 01 03 10 20 337 10.5 999 99.0 9999
2009 01 03 10 30 340  9.8 999 99.0 9999
2009 01 03 10 40 344  9.4 999 99.0 9999
2009 01 03 10 50 350  9.8 330 12.2 1015
2009 01 03 11 00 347  9.9 999 99.0 9999
2009 01 03 11 10 351  9.9 999 99.0 9999
2009 01 03 11 20 351  9.8 999 99.0 9999
2009 01 03 11 30 349 10.2 999 99.0 9999
2009 01 03 11 40 347  9.9 999 99.0 9999
2009 01 03 11 50 347 10.2 342 12.2 1139
2009 01 03 12 00 348 10.1 999 99.0 9999
2009 01 03 12 10 348  9.6 999 99.0 9999
2009 01 03 12 20 350  9.0 999 99.0 9999
2009 01 03 12 30 352  8.2 999 99.0 9999
2009 01 03 12 40 353  7.8 999 99.0 9999
2009 01 03 12 50 352  7.9 341 12.3 1150
2009 01 03 13 00 349  7.9 999 99.0 9999
2009 01 03 13 10 344  8.2 999 99.0 9999
2009 01 03 13 20 341  8.8 999 99.0 9999
2009 01 03 13 30 343  8.9 999 99.0 9999
2009 01 03 13 40 345  8.4 999 99.0 9999
2009 01 03 13 50 344  9.0 338 11.1 1347
2009 01 03 14 00 345  9.2 999 99.0 9999
2009 01 03 14 10 343  9.6 999 99.0 9999
2009 01 03 14 20 345  9.7 999 99.0 9999
2009 01 03 14 30 349  9.5 999 99.0 9999
2009 01 03 14 40 348  9.5 999 99.0 9999
2009 01 03 14 50 347  9.6 341 12.5 1414
2009 01 03 15 00 352  9.6 999 99.0 9999
2009 01 03 15 10 350  9.7 999 99.0 9999
2009 01 03 15 20 348  9.5 999 99.0 9999
2009 01 03 15 30 350  9.5 999 99.0 9999
2009 01 03 15 40 348  9.1 999 99.0 9999
2009 01 03 15 50 353  9.5 345 12.1 1503
2009 01 03 16 00 349  9.4 999 99.0 9999
2009 01 03 16 10 350  9.1 999 99.0 9999
2009 01 03 16 20 353  8.8 999 99.0 9999
2009 01 03 16 30 352  8.3 999 99.0 9999
2009 01 03 16 40 355  8.0 999 99.0 9999
2009 01 03 16 50 360  8.1 344 11.1 1554
2009 01 03 17 00 358  7.7 999 99.0 9999
2009 01 03 17 10 354  7.6 999 99.0 9999
2009 01 03 17 20 351  8.3 999 99.0 9999
2009 01 03 17 30 349  8.4 999 99.0 9999
2009 01 03 17 40 354  8.7 999 99.0 9999
2009 01 03 17 50 351  9.1 350 10.9 1741
2009 01 03 18 00 351  9.2 999 99.0 9999
2009 01 03 18 10 349  8.9 999 99.0 9999
2009 01 03 18 20 346  9.7 999 99.0 9999
2009 01 03 18 30 343  9.3 999 99.0 9999
2009 01 03 18 40 341  8.8 999 99.0 9999
2009 01 03 18 50 344  9.1 337 11.8 1814
2009 01 03 19 00 344  9.2 999 99.0 9999
2009 01 03 19 10 343  9.4 999 99.0 9999
2009 01 03 19 20 342  9.6 999 99.0 9999
2009 01 03 19 30 340  8.9 999 99.0 9999
2009 01 03 19 40 343  8.7 999 99.0 9999
2009 01 03 19 50 346  8.7 341 11.5 1903
2009 01 03 20 00 347  8.7 999 99.0 9999
2009 01 03 20 10 347  8.4 999 99.0 9999
2009 01 03 20 20 343  8.3 999 99.0 9999
2009 01 03 20 30 341  8.2 999 99.0 9999
2009 01 03 20 40 337  8.2 999 99.0 9999
2009 01 03 20 50 337  8.2 346 10.4 1956
2009 01 03 21 00 337  8.0 999 99.0 9999
2009 01 03 21 10 336  8.0 999 99.0 9999
2009 01 03 21 20 339  7.9 999 99.0 9999
2009 01 03 21 30 338  7.7 999 99.0 9999
2009 01 03 21 40 341  7.5 999 99.0 9999
2009 01 03 21 50 340  7.6 332  9.4 2149
2009 01 03 22 00 334  7.9 999 99.0 9999
2009 01 03 22 10 334  8.5 999 99.0 9999
2009 01 03 22 20 340  8.3 999 99.0 9999
2009 01 03 22 30 342  8.6 999 99.0 9999
2009 01 03 22 40 333  8.5 999 99.0 9999
2009 01 03 22 50 336  8.3 328 10.3 2209
2009 01 03 23 00 336  8.5 999 99.0 9999
2009 01 03 23 10 333  8.3 999 99.0 9999
2009 01 03 23 20 328  8.3 999 99.0 9999
2009 01 03 23 30 329  8.6 999 99.0 9999
2009 01 03 23 40 329  8.7 999 99.0 9999
2009 01 03 23 50 330  8.6 324 10.4 2328
2009 01 04 00 00 330  8.8 999 99.0 9999
2009 01 04 00 10 331  8.8 999 99.0 9999
2009 01 04 00 20 335  8.6 999 99.0 9999
2009 01 04 00 30 339  8.8 999 99.0 9999
2009 01 04 00 40 334  9.1 999 99.0 9999
2009 01 04 00 50 337  9.0 331 11.3 0038
2009 01 04 01 00 335  9.0 999 99.0 9999
2009 01 04 01 10 336  9.1 999 99.0 9999
2009 01 04 01 20 334  9.5 999 99.0 9999
2009 01 04 01 30 335  9.2 999 99.0 9999
2009 01 04 01 40 335  8.5 999 99.0 9999
2009 01 04 01 50 335  8.6 337 11.0 0116
2009 01 04 02 00 337  8.5 999 99.0 9999
2009 01 04 02 10 334  8.4 999 99.0 9999
2009 01 04 02 20 334  8.1 999 99.0 9999
2009 01 04 02 30 336  8.5 999 99.0 9999
2009 01 04 02 40 336  8.4 999 99.0 9999
2009 01 04 02 50 335  8.0 334 10.1 0156
2009 01 04 03 00 340  7.3 999 99.0 9999
2009 01 04 03 10 343  7.4 999 99.0 9999
2009 01 04 03 20 342  7.0 999 99.0 9999
2009 01 04 03 30 338  6.8 999 99.0 9999
2009 01 04 03 40 341  6.8 999 99.0 9999
2009 01 04 03 50 343  6.6 335  9.1 0308
2009 01 04 04 00 342  6.2 999 99.0 9999
2009 01 04 04 10 343  6.5 999 99.0 9999
2009 01 04 04 20 346  6.4 999 99.0 9999
2009 01 04 04 30 346  6.5 999 99.0 9999
2009 01 04 04 40 345  6.4 999 99.0 9999
2009 01 04 04 50 342  5.9 340  7.9 0435
2009 01 04 05 00 347  5.6 999 99.0 9999
2009 01 04 05 10 344  6.1 999 99.0 9999
2009 01 04 05 20 347  6.2 999 99.0 9999
2009 01 04 05 30 348  5.9 999 99.0 9999
2009 01 04 05 40 343  6.1 999 99.0 9999
2009 01 04 05 50 346  5.8 342  7.5 0535
2009 01 04 06 00 347  5.6 999 99.0 9999
2009 01 04 06 10 340  5.7 999 99.0 9999
2009 01 04 06 20 339  5.5 999 99.0 9999
2009 01 04 06 30 337  5.9 999 99.0 9999
2009 01 04 06 40 335  5.8 999 99.0 9999
2009 01 04 06 50 339  6.0 329  7.4 0633
2009 01 04 07 00 337  6.0 999 99.0 9999
2009 01 04 07 10 333  6.1 999 99.0 9999
2009 01 04 07 20 335  6.4 999 99.0 9999
2009 01 04 07 30 337  6.4 999 99.0 9999
2009 01 04 07 40 340  6.0 999 99.0 9999
2009 01 04 07 50 345  6.0 325  8.3 0721
2009 01 04 08 00 349  5.4 999 99.0 9999
2009 01 04 08 10 357  5.4 999 99.0 9999
2009 01 04 08 20 353  5.4 999 99.0 9999
2009 01 04 08 30 351  5.2 999 99.0 9999
2009 01 04 08 40 359  5.2 999 99.0 9999
2009 01 04 08 50   7  5.1 345  7.3 0758
2009 01 04 09 00  13  5.0 999 99.0 9999
2009 01 04 09 10  12  5.0 999 99.0 9999
2009 01 04 09 20  18  4.8 999 99.0 9999
2009 01 04 09 30  19  4.6 999 99.0 9999
2009 01 04 09 40  22  4.4 999 99.0 9999
2009 01 04 09 50  30  4.1  14  6.0 0900
2009 01 04 10 00  27  4.0 999 99.0 9999
2009 01 04 10 10  18  4.3 999 99.0 9999
2009 01 04 10 20  24  3.8 999 99.0 9999
2009 01 04 10 30  18  4.0 999 99.0 9999
2009 01 04 10 40  33  3.5 999 99.0 9999
2009 01 04 10 50  36  3.2  31  5.2 1004
2009 01 04 11 00  31  3.2 999 99.0 9999
2009 01 04 11 10  16  2.9 999 99.0 9999
2009 01 04 11 20  14  2.4 999 99.0 9999
2009 01 04 11 30 352  3.2 999 99.0 9999
2009 01 04 11 40 334  4.4 999 99.0 9999
2009 01 04 11 50 336  4.2 330  5.4 1145
2009 01 04 12 00 339  4.0 999 99.0 9999
2009 01 04 12 10 345  4.3 999 99.0 9999
2009 01 04 12 20 347  4.1 999 99.0 9999
2009 01 04 12 30 354  4.2 999 99.0 9999
2009 01 04 12 40 349  4.2 999 99.0 9999
2009 01 04 12 50 352  4.0 344  5.9 1209
2009 01 04 13 00 352  3.8 999 99.0 9999
2009 01 04 13 10 354  3.8 999 99.0 9999
2009 01 04 13 20 349  4.5 999 99.0 9999
2009 01 04 13 30 351  4.8 999 99.0 9999
2009 01 04 13 40 356  4.3 999 99.0 9999
2009 01 04 13 50   1  4.5 342  6.2 1321
2009 01 04 14 00   8  4.2 999 99.0 9999
2009 01 04 14 10  14  4.5 999 99.0 9999
2009 01 04 14 20  13  5.0 999 99.0 9999
2009 01 04 14 30 360  5.2 999 99.0 9999
2009 01 04 14 40 360  4.4 999 99.0 9999
2009 01 04 14 50 358  3.9  15  6.2 1418
2009 01 04 15 00  16  3.5 999 99.0 9999
2009 01 04 15 10  66  2.3 999 99.0 9999
2009 01 04 15 20  58  2.1 999 99.0 9999
2009 01 04 15 30  75  2.0 999 99.0 9999
2009 01 04 15 40  68  1.9 999 99.0 9999
2009 01 04 15 50  86  2.1 354  5.1 1453
2009 01 04 16 00  87  2.3 999 99.0 9999
2009 01 04 16 10  88  1.4 999 99.0 9999
2009 01 04 16 20  87  1.7 999 99.0 9999
2009 01 04 16 30  91  1.9 999 99.0 9999
2009 01 04 16 40  93  2.2 999 99.0 9999
2009 01 04 16 50  88  1.7 101  3.7 1553
