#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 02 03 10 10  10  2.7 999 99.0 9999
2018 02 03 10 20  18  3.0 999 99.0 9999
2018 02 03 10 30   9  2.6 999 99.0 9999
2018 02 03 10 40  13  2.7 999 99.0 9999
2018 02 03 10 50  29  2.7   7  3.4 1011
2018 02 03 11 00  22  2.7 999 99.0 9999
2018 02 03 11 10  22  2.4 999 99.0 9999
2018 02 03 11 20  23  2.5 999 99.0 9999
2018 02 03 11 30  34  2.2 999 99.0 9999
2018 02 03 11 40  12  1.6 999 99.0 9999
2018 02 03 11 50   2  0.8   4  3.5 1051
2018 02 03 12 00  45  1.3 999 99.0 9999
2018 02 03 12 10  48  1.4 999 99.0 9999
2018 02 03 12 20  79  1.8 999 99.0 9999
2018 02 03 12 30  81  2.1 999 99.0 9999
2018 02 03 12 40  78  1.0 999 99.0 9999
2018 02 03 12 50 115  1.8 106  3.6 1247
2018 02 03 13 00 112  2.8 999 99.0 9999
2018 02 03 13 10  95  4.9 999 99.0 9999
2018 02 03 13 20  85  4.1 999 99.0 9999
2018 02 03 13 30  87  4.5 999 99.0 9999
2018 02 03 13 40  40  3.2 999 99.0 9999
2018 02 03 13 50  53  3.2  97  6.8 1307
2018 02 03 14 00  46  2.1 999 99.0 9999
2018 02 03 14 10  46  2.7 999 99.0 9999
2018 02 03 14 20  38  2.4 999 99.0 9999
2018 02 03 14 30  72  3.9 999 99.0 9999
2018 02 03 14 40  74  3.4 999 99.0 9999
2018 02 03 14 50  63  2.9  73  4.6 1425
2018 02 03 15 00  29  1.1 999 99.0 9999
2018 02 03 15 10  37  2.3 999 99.0 9999
2018 02 03 15 20  22  2.8 999 99.0 9999
2018 02 03 15 30  37  2.8 999 99.0 9999
2018 02 03 15 40  53  3.0 999 99.0 9999
2018 02 03 15 50  51  3.3  59  4.2 1543
2018 02 03 16 00  50  3.9 999 99.0 9999
2018 02 03 16 10  47  4.1 999 99.0 9999
2018 02 03 16 20  51  3.8 999 99.0 9999
2018 02 03 16 30  54  4.2 999 99.0 9999
2018 02 03 16 40  54  4.7 999 99.0 9999
2018 02 03 16 50  54  4.8  51  5.9 1640
2018 02 03 17 00  57  4.0 999 99.0 9999
2018 02 03 17 10  59  4.2 999 99.0 9999
2018 02 03 17 20  64  4.3 999 99.0 9999
2018 02 03 17 30  73  4.3 999 99.0 9999
2018 02 03 17 40  74  4.3 999 99.0 9999
2018 02 03 17 50  73  4.3  79  5.2 1728
2018 02 03 18 00  77  4.2 999 99.0 9999
2018 02 03 18 10  78  3.7 999 99.0 9999
2018 02 03 18 20  76  3.9 999 99.0 9999
2018 02 03 18 30  73  4.0 999 99.0 9999
2018 02 03 18 40  77  3.8 999 99.0 9999
2018 02 03 18 50  70  3.1  80  4.9 1758
2018 02 03 19 00  77  2.8 999 99.0 9999
2018 02 03 19 10  80  3.5 999 99.0 9999
2018 02 03 19 20  84  3.5 999 99.0 9999
2018 02 03 19 30  97  1.5 999 99.0 9999
2018 02 03 19 40  73  2.0 999 99.0 9999
2018 02 03 19 50  35  1.9  86  4.6 1915
2018 02 03 20 00 360  2.7 999 99.0 9999
2018 02 03 20 10   5  3.0 999 99.0 9999
2018 02 03 20 20   2  3.3 999 99.0 9999
2018 02 03 20 30 357  2.9 999 99.0 9999
2018 02 03 20 40   1  2.7 999 99.0 9999
2018 02 03 20 50 345  2.3 348  4.0 2018
2018 02 03 21 00 343  2.1 999 99.0 9999
2018 02 03 21 10 338  1.7 999 99.0 9999
2018 02 03 21 20 329  1.4 999 99.0 9999
2018 02 03 21 30 321  1.5 999 99.0 9999
2018 02 03 21 40 302  1.8 999 99.0 9999
2018 02 03 21 50 328  2.3 337  3.2 2058
2018 02 03 22 00 338  2.4 999 99.0 9999
2018 02 03 22 10 317  1.8 999 99.0 9999
2018 02 03 22 20 315  2.5 999 99.0 9999
2018 02 03 22 30 320  2.0 999 99.0 9999
2018 02 03 22 40 308  1.9 999 99.0 9999
2018 02 03 22 50 313  1.6 320  3.4 2216
2018 02 03 23 00 302  1.8 999 99.0 9999
2018 02 03 23 10 300  1.9 999 99.0 9999
2018 02 03 23 20 289  1.7 999 99.0 9999
2018 02 03 23 30 309  1.8 999 99.0 9999
2018 02 03 23 40 283  1.7 999 99.0 9999
2018 02 03 23 50 267  1.5 290  2.5 2316
2018 02 04 00 00 274  2.1 999 99.0 9999
2018 02 04 00 10 277  2.2 999 99.0 9999
2018 02 04 00 20 295  2.8 999 99.0 9999
2018 02 04 00 30 280  2.6 999 99.0 9999
2018 02 04 00 40 283  3.0 999 99.0 9999
2018 02 04 00 50 284  2.5 299  3.7 0014
2018 02 04 01 00 293  3.1 999 99.0 9999
2018 02 04 01 10 314  3.9 999 99.0 9999
2018 02 04 01 20 322  3.7 999 99.0 9999
2018 02 04 01 30 337  3.6 999 99.0 9999
2018 02 04 01 40 342  3.4 999 99.0 9999
2018 02 04 01 50 335  2.7 311  4.6 0102
2018 02 04 02 00 340  3.2 999 99.0 9999
2018 02 04 02 10 337  2.8 999 99.0 9999
2018 02 04 02 20 339  2.9 999 99.0 9999
2018 02 04 02 30 331  2.9 999 99.0 9999
2018 02 04 02 40 334  2.9 999 99.0 9999
2018 02 04 02 50 349  3.1 344  3.6 0244
2018 02 04 03 00 351  3.5 999 99.0 9999
2018 02 04 03 10   1  4.1 999 99.0 9999
2018 02 04 03 20 358  4.7 999 99.0 9999
2018 02 04 03 30 355  4.4 999 99.0 9999
2018 02 04 03 40 355  4.3 999 99.0 9999
