#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 04 21 22 23 999 99.0 99.0  1.61 14.29  5.71 196 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 21 22 53 999 99.0 99.0  1.69  6.25  5.48 311 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 21 23 23 999 99.0 99.0  1.71  6.67  5.64 296 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 21 23 53 999 99.0 99.0  1.86  6.25  5.38 301 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 22 00 23 999 99.0 99.0  1.96  6.25  5.84 296 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 22 00 53 999 99.0 99.0  2.13  6.25  5.94 303 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 22 01 23 999 99.0 99.0  2.20  7.14  6.00 298 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 22 01 53 999 99.0 99.0  2.25  7.14  5.83 297 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 22 02 23 999 99.0 99.0  2.26  6.67  5.99 297 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 22 02 53 999 99.0 99.0  2.24  6.25  6.08 307 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 03 23 999 99.0 99.0  2.19  7.14  6.12 306 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 03 53 999 99.0 99.0  2.23  6.67  6.01 310 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 04 23 999 99.0 99.0  2.25  7.14  6.29 307 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 04 53 999 99.0 99.0  2.11  7.69  6.22 298 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 05 23 999 99.0 99.0  2.22  8.33  6.30 307 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 05 53 999 99.0 99.0  2.31  7.69  6.46 310 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 06 23 999 99.0 99.0  2.33  7.69  6.35 297 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 06 53 999 99.0 99.0  2.19  8.33  6.51 300 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 07 23 999 99.0 99.0  2.35  8.33  6.53 303 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 07 53 999 99.0 99.0  2.39  8.33  6.35 304 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 08 23 999 99.0 99.0  2.37  7.69  6.28 301 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 08 53 999 99.0 99.0  2.27  7.69  6.33 300 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 09 23 999 99.0 99.0  2.23  8.33  6.33 308 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 10 23 999 99.0 99.0  2.25  8.33  6.62 306 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 10 53 999 99.0 99.0  2.14  7.69  6.56 297 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 11 23 999 99.0 99.0  2.21  8.33  6.65 298 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 11 53 999 99.0 99.0  2.06  8.33  6.49 311 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 22 12 23 999 99.0 99.0  2.08  8.33  6.48 289 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 12 53 999 99.0 99.0  2.23  8.33  7.15 311 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 22 13 23 999 99.0 99.0  2.05  8.33  6.84 296 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 22 13 53 999 99.0 99.0  2.05  7.69  6.86 294 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 14 23 999 99.0 99.0  2.13  7.69  6.98 303 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 14 53 999 99.0 99.0  2.22  8.33  6.97 293 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 15 23 999 99.0 99.0  2.22  7.69  6.88 298 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 15 53 999 99.0 99.0  2.14  8.33  6.88 291 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 16 23 999 99.0 99.0  2.19  8.33  6.88 297 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 16 53 999 99.0 99.0  2.04  8.33  6.65 301 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 22 17 23 999 99.0 99.0  2.04  7.69  6.80 298 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 22 17 53 999 99.0 99.0  2.20  7.69  6.85 306 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 22 18 23 999 99.0 99.0  2.04  8.33  6.73 301 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 22 18 53 999 99.0 99.0  2.03  8.33  6.95 307 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 19 23 999 99.0 99.0  2.09  7.69  6.98 297 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 20 23 999 99.0 99.0  1.91  8.33  7.13 313 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 20 53 999 99.0 99.0  1.90 11.76  7.03 279 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 21 23 999 99.0 99.0  1.77 20.00  7.08 197 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 22 23 23 999 99.0 99.0  1.69 12.50  7.07 265 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 22 23 53 999 99.0 99.0  1.80  8.33  7.41 308 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 23 00 23 999 99.0 99.0  1.78  8.33  7.26 298 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 23 01 23 999 99.0 99.0  1.72 12.50  7.00 262 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 23 01 53 999 99.0 99.0  1.73 12.50  7.18 231 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 23 02 53 999 99.0 99.0  1.60 11.11  7.14 291 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 03 23 999 99.0 99.0  1.54 11.76  7.10 287 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 04 23 999 99.0 99.0  1.56 11.76  7.22 284 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 04 53 999 99.0 99.0  1.45 11.76  7.05 287 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 05 23 999 99.0 99.0  1.45 14.29  7.18 227 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 05 53 999 99.0 99.0  1.47 18.18  7.80 196 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 06 23 999 99.0 99.0  1.46 15.38  7.29 208 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 06 53 999 99.0 99.0  1.42 15.38  7.36 223 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 07 23 999 99.0 99.0  1.40 18.18  7.57 208 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 07 53 999 99.0 99.0  1.47 18.18  7.75 206 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 23 08 53 999 99.0 99.0  1.43 11.76  8.23 282 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 09 23 999 99.0 99.0  1.45 12.50  8.49 262 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 09 53 999 99.0 99.0  1.41 18.18  8.10 200 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 10 23 999 99.0 99.0  1.39 13.33  8.64 253 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 10 53 999 99.0 99.0  1.47 18.18  8.90 210 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 11 23 999 99.0 99.0  1.52 11.76  9.08 270 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 11 53 999 99.0 99.0  1.37 18.18  8.70 204 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 12 23 999 99.0 99.0  1.45 18.18  8.94 201 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 12 53 999 99.0 99.0  1.34 12.50  8.41 273 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 13 53 999 99.0 99.0  1.49 11.76  8.97 275 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 23 14 23 999 99.0 99.0  1.48 11.11  8.74 275 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 23 14 53 999 99.0 99.0  1.41 11.76  8.54 272 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 15 23 999 99.0 99.0  1.51 11.76  9.11 282 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 15 53 999 99.0 99.0  1.47 12.50  8.95 273 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 16 23 999 99.0 99.0  1.46 18.18  9.36 217 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 16 53 999 99.0 99.0  1.42 18.18  9.01 214 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 17 23 999 99.0 99.0  1.35 12.50  9.10 279 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 23 17 53 999 99.0 99.0  1.33 18.18  9.22 200 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 18 23 999 99.0 99.0  1.39 18.18  9.64 213 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 18 53 999 99.0 99.0  1.36 16.67  9.00 210 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 19 23 999 99.0 99.0  1.26 18.18  8.68 194 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 19 53 999 99.0 99.0  1.33 16.67  9.19 210 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 20 23 999 99.0 99.0  1.37 16.67  9.40 213 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 20 53 999 99.0 99.0  1.32 15.38  8.08 210 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 23 21 53 999 99.0 99.0  1.36 16.67  8.27 208 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 22 23 999 99.0 99.0  1.33 16.67  7.76 208 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 22 53 999 99.0 99.0  1.15 16.67  6.70 203 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 23 23 999 99.0 99.0  1.21 16.67  7.00 204 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 23 23 53 999 99.0 99.0  1.37 16.67  8.08 197 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 24 00 23 999 99.0 99.0  1.25 14.29  7.18 213 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 00 53 999 99.0 99.0  1.19 16.67  7.12 211 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 01 23 999 99.0 99.0  1.20 16.67  7.36 197 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 01 53 999 99.0 99.0  1.18 16.67  7.11 199 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 02 23 999 99.0 99.0  1.20 16.67  7.49 206 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 02 53 999 99.0 99.0  1.30 16.67  8.52 208 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 03 23 999 99.0 99.0  1.13 16.67  7.37 207 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 03 53 999 99.0 99.0  1.22 16.67  7.71 201 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 04 23 999 99.0 99.0  1.30 16.67  8.02 200 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 24 05 23 999 99.0 99.0  1.29 16.67  7.62 217 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 24 05 53 999 99.0 99.0  1.18 16.67  6.69 196 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 24 06 23 999 99.0 99.0  1.22 16.67  6.76 218 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 06 53 999 99.0 99.0  1.22 16.67  6.90 203 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 07 23 999 99.0 99.0  1.31 16.67  7.56 217 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 07 53 999 99.0 99.0  1.26 16.67  7.32 210 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 08 23 999 99.0 99.0  1.27 16.67  7.60 213 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 09 23 999 99.0 99.0  1.14 16.67  7.75 211 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 09 53 999 99.0 99.0  1.22 16.67  8.16 204 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 10 23 999 99.0 99.0  1.10 16.67  7.50 217 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 10 53 999 99.0 99.0  1.18 16.67  7.58 208 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 11 23 999 99.0 99.0  1.26 16.67  9.26 210 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 11 53 999 99.0 99.0  1.08 15.38  7.72 194 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 12 23 999 99.0 99.0  1.20 16.67  8.62 203 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 12 53 999 99.0 99.0  1.33 16.67  9.28 197 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 24 13 23 999 99.0 99.0  1.19 16.67  8.10 200 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 13 53 999 99.0 99.0  1.29 16.67  8.84 204 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 14 23 999 99.0 99.0  1.28 15.38  8.82 211 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 14 53 999 99.0 99.0  1.25 16.67  8.63 203 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 15 23 999 99.0 99.0  1.28 15.38  8.49 194 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 24 15 53 999 99.0 99.0  1.21 16.67  8.24 221 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 24 16 23 999 99.0 99.0  1.25 16.67  8.82 201 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 24 16 53 999 99.0 99.0  1.34 16.67  9.01 206 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 24 17 23 999 99.0 99.0  1.56 16.67  9.35 194 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 24 17 53 999 99.0 99.0  1.50 16.67  8.44 199 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 24 18 23 999 99.0 99.0  1.44 16.67  8.08 192 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 24 19 23 999 99.0 99.0  1.62 16.67  7.92 193 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 24 20 23 999 99.0 99.0  1.59 16.67  7.06 197 9999.0 999.0  12.1 999.0 99.0 99.00
2011 04 24 20 53 999 99.0 99.0  1.43 15.38  6.87 201 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 24 21 23 999 99.0 99.0  1.63 16.67  7.15 201 9999.0 999.0  11.9 999.0 99.0 99.00
2011 04 24 23 23 999 99.0 99.0  1.83  9.09  6.63 272 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 24 23 53 999 99.0 99.0  1.90  8.33  6.85 273 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 25 00 23 999 99.0 99.0  1.84 15.38  6.58 208 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 25 02 23 999 99.0 99.0  1.85 15.38  6.89 213 9999.0 999.0  11.8 999.0 99.0 99.00
2011 04 25 02 53 999 99.0 99.0  1.90  7.69  6.86 262 9999.0 999.0  11.9 999.0 99.0 99.00
2011 04 25 03 23 999 99.0 99.0  1.77  8.33  6.59 266 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 25 03 53 999 99.0 99.0  1.89  8.33  6.67 266 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 25 04 23 999 99.0 99.0  1.84  8.33  6.53 266 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 25 04 53 999 99.0 99.0  1.85  8.33  6.52 263 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 05 23 999 99.0 99.0  1.71  8.33  6.37 269 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 05 53 999 99.0 99.0  1.84  8.33  6.54 269 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 06 23 999 99.0 99.0  1.68  7.69  6.55 270 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 06 53 999 99.0 99.0  1.64 15.38  6.64 211 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 25 08 23 999 99.0 99.0  1.65  7.69  6.71 268 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 08 53 999 99.0 99.0  1.59 15.38  6.75 210 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 09 23 999 99.0 99.0  1.58 15.38  7.03 211 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 09 53 999 99.0 99.0  1.63 15.38  6.98 192 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 10 23 999 99.0 99.0  1.48  7.69  6.63 265 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 25 10 53 999 99.0 99.0  1.51 15.38  6.92 207 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 25 11 53 999 99.0 99.0  1.60 15.38  7.22 210 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 12 23 999 99.0 99.0  1.59  7.69  7.45 258 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 12 53 999 99.0 99.0  1.43 15.38  7.08 213 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 13 23 999 99.0 99.0  1.41 15.38  7.63 203 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 13 53 999 99.0 99.0  1.37 15.38  7.54 196 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 14 23 999 99.0 99.0  1.37 15.38  7.84 206 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 14 53 999 99.0 99.0  1.38 15.38  7.52 213 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 25 15 23 999 99.0 99.0  1.40 15.38  7.74 193 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 25 15 53 999 99.0 99.0  1.29  7.14  7.19 266 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 16 23 999 99.0 99.0  1.44 15.38  7.73 211 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 16 53 999 99.0 99.0  1.46 15.38  7.15 204 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 17 53 999 99.0 99.0  1.41  6.67  7.09 269 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 18 23 999 99.0 99.0  1.35 15.38  7.26 203 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 18 53 999 99.0 99.0  1.35 15.38  7.43 208 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 25 19 53 999 99.0 99.0  1.29 16.67  7.46 204 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 25 20 23 999 99.0 99.0  1.30 16.67  7.17 189 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 25 20 53 999 99.0 99.0  1.36 15.38  7.38 213 9999.0 999.0  11.4 999.0 99.0 99.00
2011 04 25 21 23 999 99.0 99.0  1.43 15.38  7.66 203 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 25 21 53 999 99.0 99.0  1.33 16.67  7.47 183 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 25 22 23 999 99.0 99.0  1.31 15.38  6.88 194 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 25 22 53 999 99.0 99.0  1.33 15.38  7.05 194 9999.0 999.0  11.9 999.0 99.0 99.00
2011 04 25 23 23 999 99.0 99.0  1.21 15.38  7.04 190 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 25 23 53 999 99.0 99.0  1.18 14.29  7.21 201 9999.0 999.0  11.9 999.0 99.0 99.00
2011 04 26 00 23 999 99.0 99.0  1.20 10.53  7.04 280 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 26 00 53 999 99.0 99.0  1.24 16.67  6.82 192 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 26 01 23 999 99.0 99.0  1.47 15.38  7.30 193 9999.0 999.0  11.6 999.0 99.0 99.00
2011 04 26 01 53 999 99.0 99.0  1.36 16.67  6.63 189 9999.0 999.0  11.7 999.0 99.0 99.00
2011 04 26 02 23 999 99.0 99.0  1.36 11.11  6.08 270 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 26 02 53 999 99.0 99.0  1.45 14.29  6.21 207 9999.0 999.0  11.5 999.0 99.0 99.00
2011 04 26 03 23 999 99.0 99.0  1.46 10.53  5.98 279 9999.0 999.0  11.3 999.0 99.0 99.00
2011 04 26 04 23 999 99.0 99.0  1.64 10.53  5.94 287 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 26 04 53 999 99.0 99.0  1.65 15.38  5.53 200 9999.0 999.0  11.2 999.0 99.0 99.00
2011 04 26 05 23 999 99.0 99.0  1.77 10.53  5.85 290 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 26 05 53 999 99.0 99.0  1.74 10.53  5.98 297 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 26 06 23 999 99.0 99.0  1.76 15.38  5.88 211 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 26 06 53 999 99.0 99.0  1.85 12.50  5.81 297 9999.0 999.0  11.1 999.0 99.0 99.00
2011 04 26 07 23 999 99.0 99.0  1.96 11.76  6.02 300 9999.0 999.0  11.0 999.0 99.0 99.00
2011 04 26 07 53 999 99.0 99.0  1.92 13.33  6.03 276 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 26 08 23 999 99.0 99.0  2.07 10.53  5.96 298 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 08 53 999 99.0 99.0  2.12 10.53  6.14 293 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 09 23 999 99.0 99.0  2.11 12.50  6.34 300 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 09 53 999 99.0 99.0  2.14 12.50  6.20 296 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 10 23 999 99.0 99.0  2.32 12.50  6.34 303 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 10 53 999 99.0 99.0  2.32 11.76  6.37 296 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 11 23 999 99.0 99.0  2.44 11.76  6.40 294 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 26 11 53 999 99.0 99.0  2.41  7.14  6.39 284 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 26 12 23 999 99.0 99.0  2.55 11.11  6.42 300 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 26 12 53 999 99.0 99.0  2.64  9.88  6.84 304 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 26 13 23 999 99.0 99.0  2.54 11.76  6.86 293 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 26 13 53 999 99.0 99.0  2.54 10.53  6.82 300 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 14 23 999 99.0 99.0  2.83 11.76  6.87 297 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 14 53 999 99.0 99.0  2.43 10.53  6.59 297 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 15 23 999 99.0 99.0  2.62 11.76  6.83 303 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 15 53 999 99.0 99.0  2.58  9.09  6.61 304 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 16 23 999 99.0 99.0  2.57  9.88  6.70 293 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 16 53 999 99.0 99.0  2.63  9.88  6.81 296 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 17 23 999 99.0 99.0  2.63  9.88  6.80 301 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 26 17 53 999 99.0 99.0  2.49  6.67  6.65 287 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 26 18 23 999 99.0 99.0  2.72 10.53  7.13 297 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 26 18 53 999 99.0 99.0  2.53 11.11  6.82 304 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 26 19 23 999 99.0 99.0  2.82 11.11  7.31 294 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 26 19 53 999 99.0 99.0  2.79 11.76  7.13 308 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 20 23 999 99.0 99.0  2.75 11.11  6.89 291 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 20 53 999 99.0 99.0  2.95  9.88  7.08 306 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 21 23 999 99.0 99.0  2.79  9.88  6.80 297 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 21 53 999 99.0 99.0  3.00 10.53  7.07 306 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 22 23 999 99.0 99.0  2.87 11.76  6.70 300 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 22 53 999 99.0 99.0  2.50 10.53  6.43 314 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 26 23 23 999 99.0 99.0  2.75 11.11  6.66 298 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 26 23 53 999 99.0 99.0  2.61 10.53  6.64 296 9999.0 999.0  10.9 999.0 99.0 99.00
2011 04 27 00 23 999 99.0 99.0  2.99 11.11  6.90 297 9999.0 999.0  10.8 999.0 99.0 99.00
2011 04 27 00 53 999 99.0 99.0  2.77 10.53  6.59 294 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 27 01 23 999 99.0 99.0  2.80 11.76  6.48 306 9999.0 999.0  10.7 999.0 99.0 99.00
2011 04 27 01 53 999 99.0 99.0  2.98  7.14  6.53 307 9999.0 999.0  10.6 999.0 99.0 99.00
2011 04 27 02 23 999 99.0 99.0  2.96  7.14  6.54 306 9999.0 999.0  10.5 999.0 99.0 99.00
2011 04 27 03 23 999 99.0 99.0  3.11  7.14  6.78 311 9999.0 999.0  10.4 999.0 99.0 99.00
2011 04 27 04 23 999 99.0 99.0  2.85  7.14  6.51 310 9999.0 999.0  10.3 999.0 99.0 99.00
2011 04 27 04 53 999 99.0 99.0  2.99 10.53  6.78 298 9999.0 999.0  10.3 999.0 99.0 99.00
2011 04 27 05 23 999 99.0 99.0  2.66  9.09  6.57 297 9999.0 999.0  10.3 999.0 99.0 99.00
2011 04 27 05 53 999 99.0 99.0  2.77  7.69  6.70 289 9999.0 999.0  10.3 999.0 99.0 99.00
2011 04 27 06 23 999 99.0 99.0  2.64 11.76  6.55 297 9999.0 999.0  10.4 999.0 99.0 99.00
2011 04 27 06 53 999 99.0 99.0  2.55 11.11  6.59 298 9999.0 999.0  10.4 999.0 99.0 99.00
2011 04 27 07 23 999 99.0 99.0  2.67 11.76  7.10 301 9999.0 999.0  10.4 999.0 99.0 99.00
2011 04 27 07 53 999 99.0 99.0  2.63 12.50  7.13 313 9999.0 999.0  10.4 999.0 99.0 99.00
