#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 02 18 21 999 99.0 99.0  0.96 12.50  7.29 255 9999.0 999.0  11.8 999.0 99.0 99.00
2012 01 02 18 51 999 99.0 99.0  0.97 11.76  7.44 270 9999.0 999.0  11.8 999.0 99.0 99.00
2012 01 02 19 21 999 99.0 99.0  0.96 13.33  7.11 228 9999.0 999.0  11.9 999.0 99.0 99.00
2012 01 02 19 51 999 99.0 99.0  1.04 12.50  7.31 245 9999.0 999.0  11.9 999.0 99.0 99.00
2012 01 02 20 21 999 99.0 99.0  0.99 11.76  7.24 266 9999.0 999.0  11.9 999.0 99.0 99.00
2012 01 02 20 51 999 99.0 99.0  0.95 12.50  7.00 251 9999.0 999.0  12.0 999.0 99.0 99.00
2012 01 02 21 21 999 99.0 99.0  0.97 11.11  7.53 284 9999.0 999.0  11.9 999.0 99.0 99.00
2012 01 02 21 51 999 99.0 99.0  0.97 11.11  7.41 265 9999.0 999.0  12.0 999.0 99.0 99.00
2012 01 02 22 21 999 99.0 99.0  0.98 11.76  7.34 265 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 02 22 51 999 99.0 99.0  0.99 13.33  7.28 220 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 02 23 21 999 99.0 99.0  0.96 12.50  7.20 218 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 02 23 51 999 99.0 99.0  0.92 12.50  7.18 258 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 00 21 999 99.0 99.0  0.99 11.76  7.11 258 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 00 51 999 99.0 99.0  1.06 12.50  7.59 266 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 01 21 999 99.0 99.0  1.20 11.11  7.91 261 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 02 21 999 99.0 99.0  1.25 11.76  7.96 259 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 02 51 999 99.0 99.0  1.22 12.50  7.48 265 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 03 03 21 999 99.0 99.0  1.49 11.11  8.10 277 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 03 51 999 99.0 99.0  1.40 10.53  7.45 279 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 04 21 999 99.0 99.0  1.52 10.53  7.37 275 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 04 51 999 99.0 99.0  1.50 11.11  7.04 277 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 03 05 21 999 99.0 99.0  1.70 11.11  6.64 268 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 03 05 51 999 99.0 99.0  1.73 10.53  6.73 275 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 06 21 999 99.0 99.0  1.81 10.53  6.94 279 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 07 51 999 99.0 99.0  2.01 13.33  7.30 282 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 08 21 999 99.0 99.0  2.16 13.33  7.60 283 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 08 51 999 99.0 99.0  2.22 13.33  7.89 276 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 09 21 999 99.0 99.0  2.18 11.76  7.74 282 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 09 51 999 99.0 99.0  2.17 12.50  7.86 280 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 10 21 999 99.0 99.0  2.18 13.33  7.49 277 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 10 51 999 99.0 99.0  2.15 11.76  7.68 276 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 11 21 999 99.0 99.0  2.17 16.67  7.71 279 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 11 51 999 99.0 99.0  2.27 13.33  8.22 290 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 03 12 51 999 99.0 99.0  2.53 16.67  9.53 283 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 13 21 999 99.0 99.0  2.61 12.50  9.27 286 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 13 51 999 99.0 99.0  2.90 16.67 10.18 286 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 14 21 999 99.0 99.0  2.87 16.67 10.27 279 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 15 51 999 99.0 99.0  3.57 16.67 10.34 277 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 16 21 999 99.0 99.0  3.58 15.38 10.89 289 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 16 51 999 99.0 99.0  3.80 15.38 10.90 283 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 17 51 999 99.0 99.0  4.02 15.38 11.31 276 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 18 21 999 99.0 99.0  3.95 15.38 10.81 279 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 18 51 999 99.0 99.0  3.44 15.38 10.77 279 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 03 19 21 999 99.0 99.0  3.94 15.38 10.77 283 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 03 19 51 999 99.0 99.0  4.02 15.38 11.46 277 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 03 20 21 999 99.0 99.0  4.04 15.38 11.04 279 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 20 51 999 99.0 99.0  3.71 15.38 10.67 275 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 21 51 999 99.0 99.0  3.33 14.29  9.79 283 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 03 22 21 999 99.0 99.0  3.63 15.38 10.70 276 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 03 22 51 999 99.0 99.0  3.25 15.38  9.82 280 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 03 23 51 999 99.0 99.0  3.20 14.29 10.08 276 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 00 21 999 99.0 99.0  3.11 15.38  9.78 279 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 00 51 999 99.0 99.0  3.30 15.38 10.12 286 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 01 21 999 99.0 99.0  3.14 13.33  9.78 280 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 01 51 999 99.0 99.0  3.19 14.29 10.06 279 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 02 51 999 99.0 99.0  3.29 14.29 10.03 284 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 03 51 999 99.0 99.0  3.20 14.29  9.83 287 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 04 21 999 99.0 99.0  2.90 11.76  9.00 276 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 04 51 999 99.0 99.0  2.99 14.29  9.41 282 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 05 21 999 99.0 99.0  3.15 13.33  9.46 279 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 06 21 999 99.0 99.0  2.98 14.29  8.91 277 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 06 51 999 99.0 99.0  3.16 14.29  9.50 284 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 07 21 999 99.0 99.0  2.93 14.29  8.86 283 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 07 51 999 99.0 99.0  2.86 14.29  9.38 280 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 08 21 999 99.0 99.0  2.74 14.29  9.37 280 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 08 51 999 99.0 99.0  3.03 14.29  9.44 291 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 09 21 999 99.0 99.0  2.50 14.29  8.28 284 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 09 51 999 99.0 99.0  3.14 14.29  9.72 287 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 10 21 999 99.0 99.0  2.86 13.33  9.23 286 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 04 10 51 999 99.0 99.0  2.74 13.33  9.56 293 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 04 11 21 999 99.0 99.0  2.41 13.33  9.10 289 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 04 11 51 999 99.0 99.0  2.80 12.50  9.66 283 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 12 21 999 99.0 99.0  2.44 13.33  9.59 286 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 12 51 999 99.0 99.0  2.42 13.33  9.30 282 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 13 51 999 99.0 99.0  2.44 13.33  9.22 284 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 04 14 21 999 99.0 99.0  2.57 12.50  9.42 272 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 14 51 999 99.0 99.0  2.28 13.33  8.51 284 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 15 21 999 99.0 99.0  2.19 12.50  8.41 279 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 15 51 999 99.0 99.0  2.31 11.76  8.14 275 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 16 21 999 99.0 99.0  2.52 12.50  8.73 273 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 16 51 999 99.0 99.0  2.50 13.33  9.13 277 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 17 51 999 99.0 99.0  2.41 13.33  9.12 279 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 18 21 999 99.0 99.0  2.36 13.33  9.12 283 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 18 51 999 99.0 99.0  2.66 13.33  9.68 289 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 19 21 999 99.0 99.0  2.58 13.33  9.81 273 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 20 21 999 99.0 99.0  2.57 12.50  9.21 273 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 20 51 999 99.0 99.0  2.34 11.76  8.55 276 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 21 21 999 99.0 99.0  2.39 12.50  8.52 277 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 21 51 999 99.0 99.0  2.37 14.29  8.42 289 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 22 21 999 99.0 99.0  2.55 12.50  9.03 282 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 22 51 999 99.0 99.0  2.45 13.33  8.89 275 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 23 21 999 99.0 99.0  2.64 13.33  9.26 280 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 23 51 999 99.0 99.0  2.32 11.76  8.43 277 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 05 00 21 999 99.0 99.0  2.21 13.33  7.92 289 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 00 51 999 99.0 99.0  2.35 12.50  8.47 280 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 01 21 999 99.0 99.0  2.05 13.33  8.04 286 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 01 51 999 99.0 99.0  2.11 13.33  7.89 280 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 02 21 999 99.0 99.0  2.10 13.33  7.51 283 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 03 21 999 99.0 99.0  2.53 12.50  8.21 293 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 03 51 999 99.0 99.0  2.55 12.50  7.44 279 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 04 21 999 99.0 99.0  2.60 11.76  7.23 272 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 04 51 999 99.0 99.0  2.93 12.50  7.56 276 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 05 05 21 999 99.0 99.0  2.71 11.76  7.55 282 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 05 51 999 99.0 99.0  2.65 12.50  7.50 268 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 06 21 999 99.0 99.0  2.91 11.76  7.56 269 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 06 51 999 99.0 99.0  2.93 13.33  7.70 268 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 07 21 999 99.0 99.0  2.85 13.33  7.50 273 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 07 51 999 99.0 99.0  2.67 11.76  7.30 275 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 08 21 999 99.0 99.0  3.07 12.50  7.90 279 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 08 51 999 99.0 99.0  3.33 14.29  7.89 282 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 09 21 999 99.0 99.0  3.26 12.50  7.81 270 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 09 51 999 99.0 99.0  3.16 12.50  7.79 275 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 10 21 999 99.0 99.0  3.10 12.50  7.45 276 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 10 51 999 99.0 99.0  3.21 14.29  8.22 275 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 11 21 999 99.0 99.0  3.07 13.33  7.92 279 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 11 51 999 99.0 99.0  3.05 11.76  7.54 282 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 12 21 999 99.0 99.0  2.98 11.76  7.49 275 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 12 51 999 99.0 99.0  2.98 12.50  7.52 283 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 13 21 999 99.0 99.0  2.82 13.33  7.37 286 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 13 51 999 99.0 99.0  2.84 14.29  7.49 283 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 14 21 999 99.0 99.0  3.11 13.33  7.83 276 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 14 51 999 99.0 99.0  2.88 13.33  7.83 276 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 15 21 999 99.0 99.0  2.85 14.29  8.03 269 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 15 51 999 99.0 99.0  2.91 13.33  8.02 266 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 16 21 999 99.0 99.0  2.91 11.76  8.12 275 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 16 51 999 99.0 99.0  2.82 12.50  8.17 272 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 17 21 999 99.0 99.0  3.00 13.33  8.51 276 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 17 51 999 99.0 99.0  2.86 13.33  8.20 272 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 18 21 999 99.0 99.0  2.91 15.38  8.57 272 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 18 51 999 99.0 99.0  2.93 12.50  8.48 269 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 19 21 999 99.0 99.0  2.99 13.33  8.61 270 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 19 51 999 99.0 99.0  2.91 14.29  8.80 266 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 20 21 999 99.0 99.0  3.36 14.29  9.31 270 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 20 51 999 99.0 99.0  3.15 14.29  8.68 270 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 21 21 999 99.0 99.0  3.38 13.33  9.55 273 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 21 51 999 99.0 99.0  3.57 13.33  9.91 277 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 22 21 999 99.0 99.0  3.47 13.33  9.38 275 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 22 51 999 99.0 99.0  3.54 14.29 10.06 279 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 23 21 999 99.0 99.0  3.65 14.29  9.83 272 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 23 51 999 99.0 99.0  3.70 14.29  9.99 273 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 06 00 21 999 99.0 99.0  3.40 15.38  9.37 275 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 06 00 51 999 99.0 99.0  3.77 15.38  9.61 286 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 06 01 21 999 99.0 99.0  3.81 15.38  9.75 280 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 06 01 51 999 99.0 99.0  3.78 15.38  9.95 277 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 06 02 21 999 99.0 99.0  4.00 14.29 10.25 284 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 06 02 51 999 99.0 99.0  3.96 13.33  9.86 280 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 06 03 21 999 99.0 99.0  4.18 15.38  9.88 275 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 06 04 21 999 99.0 99.0  4.26 15.38 10.55 275 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 06 04 51 999 99.0 99.0  3.85 16.67  9.83 280 9999.0 999.0  12.3 999.0 99.0 99.00
