#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 01 16 59 999 99.0 99.0  1.23  8.33  6.87 313 9999.0 999.0  13.7 999.0 99.0 99.00
2015 01 01 17 29 999 99.0 99.0  1.32  8.33  7.01 318 9999.0 999.0  13.7 999.0 99.0 99.00
2015 01 01 17 59 999 99.0 99.0  1.50  8.33  7.21 311 9999.0 999.0  13.7 999.0 99.0 99.00
2015 01 01 18 29 999 99.0 99.0  1.47  9.09  7.12 313 9999.0 999.0  13.8 999.0 99.0 99.00
2015 01 01 18 59 999 99.0 99.0  1.51  9.09  7.12 315 9999.0 999.0  13.8 999.0 99.0 99.00
2015 01 01 19 29 999 99.0 99.0  1.45  9.09  7.30 311 9999.0 999.0  13.8 999.0 99.0 99.00
2015 01 01 19 59 999 99.0 99.0  1.60  9.09  7.55 314 9999.0 999.0  13.9 999.0 99.0 99.00
2015 01 01 20 29 999 99.0 99.0  1.49  9.09  7.37 314 9999.0 999.0  13.8 999.0 99.0 99.00
2015 01 01 20 59 999 99.0 99.0  1.55  9.88  8.00 314 9999.0 999.0  13.9 999.0 99.0 99.00
2015 01 01 21 29 999 99.0 99.0  1.48  9.88  7.20 314 9999.0 999.0  13.9 999.0 99.0 99.00
2015 01 01 21 59 999 99.0 99.0  1.48  9.09  6.96 313 9999.0 999.0  13.9 999.0 99.0 99.00
2015 01 01 22 29 999 99.0 99.0  1.61 11.11  7.00 310 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 01 22 59 999 99.0 99.0  1.64  9.88  7.19 303 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 01 23 29 999 99.0 99.0  1.62  9.88  7.19 311 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 01 23 59 999 99.0 99.0  1.49 10.53  7.11 308 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 00 29 999 99.0 99.0  1.44 11.76  7.21 308 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 00 59 999 99.0 99.0  1.49 11.11  7.30 307 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 01 29 999 99.0 99.0  1.33  9.88  7.15 317 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 01 59 999 99.0 99.0  1.34  9.88  7.53 306 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 02 29 999 99.0 99.0  1.21 11.11  7.26 297 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 02 59 999 99.0 99.0  1.27  9.88  7.29 320 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 03 29 999 99.0 99.0  1.30 10.53  7.43 318 9999.0 999.0  14.0 999.0 99.0 99.00
2015 01 02 03 59 999 99.0 99.0  1.23 10.53  7.41 315 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 04 29 999 99.0 99.0  1.16 11.76  7.69 300 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 04 59 999 99.0 99.0  1.16  9.88  7.77 310 9999.0 999.0  14.0 999.0 99.0 99.00
2015 01 02 05 29 999 99.0 99.0  1.18 10.53  7.70 298 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 05 59 999 99.0 99.0  1.17 10.53  7.79 304 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 06 29 999 99.0 99.0  1.16 14.29  7.81 307 9999.0 999.0  14.1 999.0 99.0 99.00
2015 01 02 06 59 999 99.0 99.0  1.25  9.88  8.03 322 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 07 29 999 99.0 99.0  1.28  9.88  8.05 307 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 07 59 999 99.0 99.0  1.20 13.33  7.79 294 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 08 29 999 99.0 99.0  1.21 13.33  7.84 300 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 08 59 999 99.0 99.0  1.24 14.29  7.92 300 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 02 09 29 999 99.0 99.0  1.22 13.33  8.12 296 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 02 09 59 999 99.0 99.0  1.26 13.33  7.94 291 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 10 29 999 99.0 99.0  1.29 13.33  8.17 291 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 10 59 999 99.0 99.0  1.18 13.33  7.89 298 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 11 29 999 99.0 99.0  1.32 13.33  8.53 298 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 02 11 59 999 99.0 99.0  1.22 13.33  8.21 290 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 12 29 999 99.0 99.0  1.21 13.33  8.45 307 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 12 59 999 99.0 99.0  1.24 13.33  8.63 294 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 13 29 999 99.0 99.0  1.12 14.29  8.07 291 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 13 59 999 99.0 99.0  1.23 13.33  8.41 298 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 14 29 999 99.0 99.0  1.28 13.33  8.35 298 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 14 59 999 99.0 99.0  1.26 13.33  7.86 303 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 15 29 999 99.0 99.0  1.27 13.33  8.22 294 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 15 59 999 99.0 99.0  1.44 12.50  8.31 298 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 16 59 999 99.0 99.0  1.37 13.33  8.19 294 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 02 17 29 999 99.0 99.0  1.45 12.50  8.79 284 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 02 17 59 999 99.0 99.0  1.29 13.33  8.28 298 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 02 18 29 999 99.0 99.0  1.25 12.50  8.19 293 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 18 59 999 99.0 99.0  1.29 13.33  8.31 287 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 19 29 999 99.0 99.0  1.34 13.33  8.70 284 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 19 59 999 99.0 99.0  1.25 12.50  8.24 296 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 02 20 29 999 99.0 99.0  1.31 13.33  8.53 287 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 02 20 59 999 99.0 99.0  1.36 12.50  8.67 298 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 21 29 999 99.0 99.0  1.31 12.50  8.48 294 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 21 59 999 99.0 99.0  1.29 12.50  8.43 297 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 22 29 999 99.0 99.0  1.20 12.50  8.07 284 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 22 59 999 99.0 99.0  1.32 12.50  8.59 298 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 23 29 999 99.0 99.0  1.19 12.50  8.10 298 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 23 59 999 99.0 99.0  1.25 12.50  8.06 286 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 00 29 999 99.0 99.0  1.11 13.33  7.61 289 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 00 59 999 99.0 99.0  1.14 12.50  7.50 287 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 01 29 999 99.0 99.0  1.09 12.50  7.02 297 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 01 59 999 99.0 99.0  1.24 11.76  8.15 307 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 02 29 999 99.0 99.0  1.10 12.50  7.67 303 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 03 02 59 999 99.0 99.0  1.06 12.50  7.60 297 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 03 03 29 999 99.0 99.0  1.05 11.76  7.39 310 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 03 03 59 999 99.0 99.0  1.10 11.76  7.93 287 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 03 04 29 999 99.0 99.0  1.05 12.50  7.95 289 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 04 59 999 99.0 99.0  1.01 12.50  7.59 286 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 05 29 999 99.0 99.0  1.10 11.76  7.91 289 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 05 59 999 99.0 99.0  1.09 11.76  7.70 304 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 06 29 999 99.0 99.0  1.10 11.76  7.46 284 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 06 59 999 99.0 99.0  1.11 11.76  7.78 301 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 07 29 999 99.0 99.0  1.12 11.76  7.37 283 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 07 59 999 99.0 99.0  1.16 11.76  7.58 287 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 08 29 999 99.0 99.0  1.18 12.50  7.70 290 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 08 59 999 99.0 99.0  1.14 11.76  7.31 286 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 09 29 999 99.0 99.0  1.19 11.76  7.48 296 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 09 59 999 99.0 99.0  1.20 11.11  7.20 298 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 10 29 999 99.0 99.0  1.13 11.11  7.28 306 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 10 59 999 99.0 99.0  1.18 11.11  7.15 303 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 11 29 999 99.0 99.0  1.26 11.76  7.27 304 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 11 59 999 99.0 99.0  1.11 10.53  6.73 296 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 12 29 999 99.0 99.0  1.09 11.76  6.82 298 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 12 59 999 99.0 99.0  1.16 11.76  6.72 283 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 13 29 999 99.0 99.0  1.06 11.11  6.36 297 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 13 59 999 99.0 99.0  0.98 11.11  6.56 297 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 14 29 999 99.0 99.0  1.09 11.76  6.77 293 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 14 59 999 99.0 99.0  1.09 12.50  7.00 293 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 15 29 999 99.0 99.0  1.03 11.76  7.18 276 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 15 59 999 99.0 99.0  1.00 12.50  7.15 296 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 16 29 999 99.0 99.0  0.97 12.50  7.38 297 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 16 59 999 99.0 99.0  0.93 11.76  7.53 280 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 17 29 999 99.0 99.0  0.99 12.50  8.14 277 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 17 59 999 99.0 99.0  1.00 11.76  8.18 289 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 18 29 999 99.0 99.0  0.95 11.11  7.95 304 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 18 59 999 99.0 99.0  0.92 11.11  7.94 294 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 19 59 999 99.0 99.0  0.94 11.76  8.71 289 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 20 29 999 99.0 99.0  0.96 11.11  8.80 290 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 03 20 59 999 99.0 99.0  0.96 11.76  8.67 269 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 21 29 999 99.0 99.0  0.96 11.76  8.77 293 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 21 59 999 99.0 99.0  0.93 11.76  8.56 284 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 22 29 999 99.0 99.0  0.87 11.11  8.26 287 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 22 59 999 99.0 99.0  1.01 11.76  8.84 296 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 23 29 999 99.0 99.0  0.96 11.11  8.58 291 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 23 59 999 99.0 99.0  0.94 13.33  7.94 280 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 00 29 999 99.0 99.0  0.97 12.50  8.07 291 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 00 59 999 99.0 99.0  0.98 11.76  8.03 291 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 01 29 999 99.0 99.0  0.97 11.11  7.23 291 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 01 59 999 99.0 99.0  1.03 10.53  7.53 293 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 02 29 999 99.0 99.0  0.95 11.11  7.25 289 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 02 59 999 99.0 99.0  1.00 11.76  7.68 284 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 03 29 999 99.0 99.0  1.03 11.11  8.06 293 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 03 59 999 99.0 99.0  0.96 11.76  7.79 284 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 04 29 999 99.0 99.0  1.00 11.76  8.11 291 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 04 59 999 99.0 99.0  0.89 11.76  8.15 293 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 05 29 999 99.0 99.0  0.94 12.50  8.07 301 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 05 59 999 99.0 99.0  0.95 12.50  8.10 287 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 06 29 999 99.0 99.0  1.06 14.29  8.69 293 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 06 59 999 99.0 99.0  0.92 11.76  7.86 298 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 07 29 999 99.0 99.0  0.93 14.29  8.05 291 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 07 59 999 99.0 99.0  0.93 11.76  7.83 284 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 08 29 999 99.0 99.0  1.02 12.50  8.43 298 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 08 59 999 99.0 99.0  1.08 12.50  8.81 290 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 09 29 999 99.0 99.0  1.05 12.50  8.76 290 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 09 59 999 99.0 99.0  1.05 13.33  8.55 300 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 10 29 999 99.0 99.0  1.05 12.50  8.42 280 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 10 59 999 99.0 99.0  0.98 11.76  8.19 293 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 11 29 999 99.0 99.0  1.07 12.50  8.60 298 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 11 59 999 99.0 99.0  1.07 11.76  8.80 298 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 12 29 999 99.0 99.0  1.00 12.50  8.61 291 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 12 59 999 99.0 99.0  0.98 13.33  8.44 300 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 13 29 999 99.0 99.0  1.01 13.33  8.68 296 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 13 59 999 99.0 99.0  1.02 12.50  8.67 283 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 14 29 999 99.0 99.0  0.96 12.50  8.14 297 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 04 14 59 999 99.0 99.0  1.03 12.50  8.57 293 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 04 15 29 999 99.0 99.0  1.05 13.33  8.39 286 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 04 15 59 999 99.0 99.0  0.99 13.33  7.89 269 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 04 16 29 999 99.0 99.0  1.01 13.33  8.09 282 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 04 16 59 999 99.0 99.0  1.02 13.33  8.24 296 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 04 17 29 999 99.0 99.0  1.06 12.50  8.77 300 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 17 59 999 99.0 99.0  1.17 13.33  8.97 298 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 18 29 999 99.0 99.0  1.14 13.33  9.28 301 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 18 59 999 99.0 99.0  1.03 12.50  9.10 282 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 19 29 999 99.0 99.0  1.21 12.50 10.50 277 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 19 59 999 99.0 99.0  1.10 12.50 10.28 282 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 20 29 999 99.0 99.0  1.01 11.76 10.09 286 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 20 59 999 99.0 99.0  1.16 12.50 10.94 300 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 21 29 999 99.0 99.0  1.10 12.50 10.65 304 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 21 59 999 99.0 99.0  1.23 11.76 11.03 266 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 22 29 999 99.0 99.0  1.24 11.76 10.94 282 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 22 59 999 99.0 99.0  1.27 11.76 10.80 279 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 23 29 999 99.0 99.0  1.48 12.50 10.87 289 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 23 59 999 99.0 99.0  1.33 12.50  9.79 296 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 00 29 999 99.0 99.0  1.71 11.76 10.57 294 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 00 59 999 99.0 99.0  1.53 18.18  9.66 304 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 01 29 999 99.0 99.0  1.61 12.50  9.87 298 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 01 59 999 99.0 99.0  1.54 11.76  9.08 293 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 02 29 999 99.0 99.0  1.53 11.11  8.65 301 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 02 59 999 99.0 99.0  1.50 11.11  8.09 306 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 03 29 999 99.0 99.0  1.64 18.18  8.47 308 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 03 59 999 99.0 99.0  1.68 11.76  8.35 303 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 04 29 999 99.0 99.0  1.54 12.50  8.12 308 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 04 59 999 99.0 99.0  1.57 11.76  8.20 282 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 05 29 999 99.0 99.0  1.66 11.76  8.27 297 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 05 59 999 99.0 99.0  1.80 18.18  9.26 298 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 06 29 999 99.0 99.0  1.43 18.18  8.48 308 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 06 59 999 99.0 99.0  1.60 16.67 10.07 304 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 07 29 999 99.0 99.0  1.52 11.11  9.48 289 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 07 59 999 99.0 99.0  1.55 18.18 10.25 304 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 08 29 999 99.0 99.0  1.52 11.11  9.80 279 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 08 59 999 99.0 99.0  1.41 16.67 10.60 306 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 09 29 999 99.0 99.0  1.48 16.67 11.35 298 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 09 59 999 99.0 99.0  1.68 16.67 11.75 303 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 10 29 999 99.0 99.0  1.51 16.67 11.31 303 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 11 29 999 99.0 99.0  1.51 16.67 11.01 301 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 11 59 999 99.0 99.0  1.56 16.67 10.89 300 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 12 29 999 99.0 99.0  1.68 16.67 11.51 303 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 12 59 999 99.0 99.0  1.45 16.67 11.11 300 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 13 29 999 99.0 99.0  1.73 16.67 11.60 306 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 13 59 999 99.0 99.0  1.63 15.38 11.56 301 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 14 29 999 99.0 99.0  1.42 16.67 10.69 310 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 14 59 999 99.0 99.0  1.52 16.67 11.08 307 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 15 29 999 99.0 99.0  1.53 16.67 11.23 311 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 05 15 59 999 99.0 99.0  1.44 16.67 10.65 304 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 05 16 29 999 99.0 99.0  1.43 15.38 11.00 304 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 16 59 999 99.0 99.0  1.45 16.67 11.42 298 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 17 29 999 99.0 99.0  1.46 15.38 10.65 301 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 17 59 999 99.0 99.0  1.44 15.38 11.14 311 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 18 29 999 99.0 99.0  1.56 15.38 11.54 303 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 05 18 59 999 99.0 99.0  1.35 15.38 10.97 291 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 05 19 29 999 99.0 99.0  1.31 16.67 10.64 301 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 05 19 59 999 99.0 99.0  1.22 16.67 10.86 300 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 05 20 29 999 99.0 99.0  1.32 15.38 10.66 300 9999.0 999.0  15.3 999.0 99.0 99.00
