#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 21 29 999 99.0 99.0  1.76 13.33  9.72 286 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 01 21 59 999 99.0 99.0  1.67 13.33  9.45 289 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 01 22 29 999 99.0 99.0  1.99 13.33 10.13 294 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 01 22 59 999 99.0 99.0  1.80 12.50  9.34 304 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 01 23 29 999 99.0 99.0  1.77 13.33  9.10 294 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 01 23 59 999 99.0 99.0  1.66 12.50  7.84 300 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 00 29 999 99.0 99.0  1.84 14.29  7.58 289 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 00 59 999 99.0 99.0  1.88 13.33  7.38 291 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 01 29 999 99.0 99.0  1.75 13.33  7.17 280 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 01 59 999 99.0 99.0  1.78 14.29  7.29 283 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 02 29 999 99.0 99.0  1.53 14.29  6.81 296 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 02 59 999 99.0 99.0  1.69 13.33  7.44 298 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 03 29 999 99.0 99.0  1.78 11.76  7.39 294 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 03 59 999 99.0 99.0  1.54 13.33  6.78 283 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 04 29 999 99.0 99.0  1.66 12.50  7.23 303 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 04 59 999 99.0 99.0  1.70 13.33  7.25 294 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 05 29 999 99.0 99.0  1.59 11.11  7.11 304 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 05 59 999 99.0 99.0  1.54 13.33  7.05 289 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 06 29 999 99.0 99.0  1.58 14.29  7.37 286 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 06 59 999 99.0 99.0  1.60 14.29  6.83 282 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 07 29 999 99.0 99.0  1.58 13.33  6.94 270 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 07 59 999 99.0 99.0  1.45 14.29  6.89 273 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 08 29 999 99.0 99.0  1.62 13.33  8.01 282 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 08 59 999 99.0 99.0  1.61 13.33  8.21 290 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 09 29 999 99.0 99.0  1.57 13.33  7.32 293 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 09 59 999 99.0 99.0  1.74 13.33  8.01 277 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 10 29 999 99.0 99.0  1.61 11.11  7.68 289 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 10 59 999 99.0 99.0  1.58 12.50  7.69 280 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 11 29 999 99.0 99.0  1.52 13.33  7.73 283 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 11 59 999 99.0 99.0  1.67 13.33  7.72 286 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 12 29 999 99.0 99.0  1.74 13.33  8.33 283 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 12 59 999 99.0 99.0  1.60 13.33  7.82 289 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 13 29 999 99.0 99.0  1.48 13.33  7.33 279 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 13 59 999 99.0 99.0  1.70 13.33  8.22 291 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 14 29 999 99.0 99.0  1.57 13.33  8.01 287 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 14 59 999 99.0 99.0  1.57 11.76  7.74 272 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 15 29 999 99.0 99.0  1.47 12.50  7.78 291 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 15 59 999 99.0 99.0  1.46 12.50  7.61 296 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 16 29 999 99.0 99.0  1.37 13.33  7.84 284 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 16 59 999 99.0 99.0  1.33 13.33  7.67 279 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 17 29 999 99.0 99.0  1.40 13.33  8.56 290 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 02 17 59 999 99.0 99.0  1.36 13.33  8.45 290 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 18 29 999 99.0 99.0  1.38 13.33  8.78 280 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 02 18 59 999 99.0 99.0  1.51 12.50  9.49 294 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 02 19 29 999 99.0 99.0  1.36 12.50  9.07 290 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 02 19 59 999 99.0 99.0  1.35 13.33  9.01 282 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 02 20 29 999 99.0 99.0  1.35 11.76  8.84 298 9999.0 999.0  13.9 999.0 99.0 99.00
2014 01 02 20 59 999 99.0 99.0  1.46 12.50  9.28 283 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 02 21 29 999 99.0 99.0  1.48 13.33  9.28 279 9999.0 999.0  13.9 999.0 99.0 99.00
2014 01 02 21 59 999 99.0 99.0  1.39 12.50  8.97 293 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 02 22 29 999 99.0 99.0  1.39 12.50  8.86 287 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 02 22 59 999 99.0 99.0  1.42 13.33  8.58 276 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 02 23 29 999 99.0 99.0  1.35 12.50  8.43 294 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 02 23 59 999 99.0 99.0  1.36 11.11  8.52 289 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 03 00 29 999 99.0 99.0  1.30 11.76  8.30 290 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 03 00 59 999 99.0 99.0  1.35 13.33  8.08 277 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 03 01 29 999 99.0 99.0  1.23 11.11  8.02 291 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 03 01 59 999 99.0 99.0  1.16 11.11  7.57 283 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 03 02 29 999 99.0 99.0  1.17 12.50  7.57 277 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 03 02 59 999 99.0 99.0  1.34 12.50  7.97 277 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 03 03 29 999 99.0 99.0  1.21 12.50  7.22 272 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 03 03 59 999 99.0 99.0  1.24 12.50  7.29 276 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 04 29 999 99.0 99.0  1.25 12.50  7.14 284 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 04 59 999 99.0 99.0  1.19 12.50  6.75 283 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 05 29 999 99.0 99.0  1.21 11.76  6.82 284 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 05 59 999 99.0 99.0  1.35 11.76  7.61 280 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 06 29 999 99.0 99.0  1.22 11.76  7.08 286 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 06 59 999 99.0 99.0  1.28 12.50  7.90 284 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 07 29 999 99.0 99.0  1.17 12.50  8.06 293 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 07 59 999 99.0 99.0  1.17 12.50  7.97 284 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 08 29 999 99.0 99.0  1.29 12.50  8.08 280 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 08 59 999 99.0 99.0  1.26 11.76  7.50 280 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 09 29 999 99.0 99.0  1.24 11.76  7.44 277 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 09 59 999 99.0 99.0  1.31 11.11  7.85 280 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 10 29 999 99.0 99.0  1.29 12.50  8.03 269 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 10 59 999 99.0 99.0  1.29 11.76  7.50 287 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 11 29 999 99.0 99.0  1.27 12.50  7.68 277 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 11 59 999 99.0 99.0  1.36 12.50  7.93 277 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 12 29 999 99.0 99.0  1.36 11.76  8.07 284 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 12 59 999 99.0 99.0  1.31 11.11  7.76 276 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 13 29 999 99.0 99.0  1.38 11.11  7.91 294 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 13 59 999 99.0 99.0  1.27 11.76  7.26 287 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 14 29 999 99.0 99.0  1.33 11.76  7.54 287 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 14 59 999 99.0 99.0  1.28 12.50  7.59 284 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 15 29 999 99.0 99.0  1.33 15.38  7.56 298 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 15 59 999 99.0 99.0  1.39 10.53  7.69 296 9999.0 999.0  12.9 999.0 99.0 99.00
2014 01 03 16 29 999 99.0 99.0  1.43 16.67  7.87 304 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 03 16 59 999 99.0 99.0  1.46 15.38  7.52 306 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 03 17 29 999 99.0 99.0  1.40 11.76  7.29 294 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 03 17 59 999 99.0 99.0  1.41 11.76  7.13 284 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 03 18 29 999 99.0 99.0  1.46 16.67  7.20 311 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 03 18 59 999 99.0 99.0  1.45 16.67  7.41 308 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 03 19 29 999 99.0 99.0  1.32 16.67  6.96 314 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 03 19 59 999 99.0 99.0  1.62 16.67  8.43 317 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 03 20 29 999 99.0 99.0  1.50 16.67  8.24 317 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 03 20 59 999 99.0 99.0  1.43 16.67  8.30 317 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 03 21 29 999 99.0 99.0  1.43 16.67  8.33 314 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 03 21 59 999 99.0 99.0  1.48 14.29  8.52 308 9999.0 999.0  13.8 999.0 99.0 99.00
2014 01 03 22 29 999 99.0 99.0  1.62 15.38  8.96 308 9999.0 999.0  13.8 999.0 99.0 99.00
2014 01 03 22 59 999 99.0 99.0  1.50 15.38  8.97 300 9999.0 999.0  13.8 999.0 99.0 99.00
2014 01 03 23 29 999 99.0 99.0  1.57 16.67  9.08 310 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 03 23 59 999 99.0 99.0  1.50 15.38  8.94 311 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 04 00 29 999 99.0 99.0  1.84 16.67 10.34 313 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 04 00 59 999 99.0 99.0  1.73 14.29  9.76 301 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 04 01 29 999 99.0 99.0  1.85 15.38  9.71 313 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 04 01 59 999 99.0 99.0  1.82 15.38  9.93 311 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 04 02 29 999 99.0 99.0  1.91 15.38 10.00 308 9999.0 999.0  13.7 999.0 99.0 99.00
2014 01 04 02 59 999 99.0 99.0  1.77 14.29  9.91 308 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 04 03 29 999 99.0 99.0  1.82 15.38  9.90 308 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 04 03 59 999 99.0 99.0  1.86 15.38  9.58 304 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 04 04 29 999 99.0 99.0  1.97 15.38  9.82 310 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 04 04 59 999 99.0 99.0  1.88 15.38  9.49 308 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 04 05 29 999 99.0 99.0  1.90 15.38  8.98 313 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 04 05 59 999 99.0 99.0  2.18 14.29  9.28 311 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 04 06 29 999 99.0 99.0  2.14 13.33  8.47 303 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 04 06 59 999 99.0 99.0  2.04 14.29  8.01 313 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 07 29 999 99.0 99.0  2.05 15.38  8.41 311 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 07 59 999 99.0 99.0  2.09 14.29  8.26 308 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 08 29 999 99.0 99.0  1.99 13.33  8.22 297 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 08 59 999 99.0 99.0  2.01 14.29  8.06 303 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 09 29 999 99.0 99.0  2.25 13.33  8.64 306 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 09 59 999 99.0 99.0  1.90 14.29  7.78 306 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 04 10 29 999 99.0 99.0  2.09 13.33  8.37 315 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 04 10 59 999 99.0 99.0  2.20 13.33  8.57 300 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 04 11 29 999 99.0 99.0  1.94 14.29  7.90 304 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 04 11 59 999 99.0 99.0  2.20 14.29  8.81 301 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 04 12 29 999 99.0 99.0  2.33 14.29  9.31 296 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 12 59 999 99.0 99.0  2.28 13.33  9.07 297 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 13 29 999 99.0 99.0  2.32 14.29  9.19 301 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 13 59 999 99.0 99.0  2.15 14.29  8.31 298 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 14 29 999 99.0 99.0  2.41 13.33  8.98 297 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 14 59 999 99.0 99.0  2.53 14.29  8.97 304 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 15 29 999 99.0 99.0  2.32 13.33  8.52 303 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 15 59 999 99.0 99.0  2.18 13.33  8.13 304 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 16 29 999 99.0 99.0  2.52 13.33  8.44 301 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 16 59 999 99.0 99.0  2.67 13.33  9.02 297 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 17 29 999 99.0 99.0  2.42 13.33  8.40 306 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 17 59 999 99.0 99.0  2.42 14.29  8.54 308 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 18 29 999 99.0 99.0  2.49 13.33  8.93 308 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 18 59 999 99.0 99.0  2.47 12.50  8.87 308 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 19 29 999 99.0 99.0  2.25 13.33  8.54 303 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 19 59 999 99.0 99.0  2.36 13.33  8.70 303 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 20 29 999 99.0 99.0  2.18 13.33  8.47 298 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 20 59 999 99.0 99.0  2.03 13.33  8.11 296 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 21 29 999 99.0 99.0  2.14 13.33  8.42 304 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 21 59 999 99.0 99.0  2.22 13.33  8.87 310 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 22 29 999 99.0 99.0  1.98 12.50  8.15 307 9999.0 999.0  13.0 999.0 99.0 99.00
2014 01 04 22 59 999 99.0 99.0  2.02 12.50  8.21 301 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 23 29 999 99.0 99.0  2.19 13.33  8.32 300 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 04 23 59 999 99.0 99.0  2.08 13.33  8.33 304 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 00 29 999 99.0 99.0  2.06 11.76  8.14 294 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 00 59 999 99.0 99.0  2.03 12.50  8.30 297 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 01 29 999 99.0 99.0  2.13 12.50  8.29 291 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 05 01 59 999 99.0 99.0  2.18 12.50  9.02 306 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 02 29 999 99.0 99.0  2.07 13.33  8.83 307 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 02 59 999 99.0 99.0  2.00 12.50  8.56 303 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 03 29 999 99.0 99.0  1.97 11.76  8.87 301 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 03 59 999 99.0 99.0  2.08 12.50  9.02 307 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 04 29 999 99.0 99.0  1.85 11.76  8.15 304 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 04 59 999 99.0 99.0  1.84 12.50  8.32 301 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 05 29 999 99.0 99.0  2.06 12.50  8.34 307 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 05 59 999 99.0 99.0  1.89 11.76  8.21 301 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 05 06 29 999 99.0 99.0  1.94 12.50  8.48 303 9999.0 999.0  13.1 999.0 99.0 99.00
2014 01 05 06 59 999 99.0 99.0  1.87 10.53  8.50 306 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 07 29 999 99.0 99.0  1.73 12.50  8.05 311 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 07 59 999 99.0 99.0  1.81 11.76  8.43 304 9999.0 999.0  13.2 999.0 99.0 99.00
2014 01 05 08 29 999 99.0 99.0  1.67 11.76  8.27 296 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 08 59 999 99.0 99.0  1.57 11.76  8.37 301 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 09 29 999 99.0 99.0  1.60 11.11  8.53 303 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 09 59 999 99.0 99.0  1.69 11.76  8.46 298 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 10 29 999 99.0 99.0  1.49 12.50  7.83 297 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 10 59 999 99.0 99.0  1.60 12.50  7.94 298 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 11 29 999 99.0 99.0  1.42 10.53  7.87 304 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 11 59 999 99.0 99.0  1.47 10.53  8.15 310 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 12 29 999 99.0 99.0  1.49  9.88  7.89 296 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 12 59 999 99.0 99.0  1.45 11.11  7.82 303 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 13 29 999 99.0 99.0  1.35 11.11  7.84 291 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 13 59 999 99.0 99.0  1.32 11.76  7.87 298 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 14 29 999 99.0 99.0  1.43  9.88  7.99 303 9999.0 999.0  13.3 999.0 99.0 99.00
2014 01 05 14 59 999 99.0 99.0  1.45  9.88  7.95 298 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 15 29 999 99.0 99.0  1.42 10.53  7.93 303 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 15 59 999 99.0 99.0  1.44 11.11  7.89 304 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 16 29 999 99.0 99.0  1.52 10.53  7.97 307 9999.0 999.0  13.4 999.0 99.0 99.00
2014 01 05 16 59 999 99.0 99.0  1.51  9.88  7.77 307 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 05 17 29 999 99.0 99.0  1.42  9.09  7.47 311 9999.0 999.0  13.5 999.0 99.0 99.00
2014 01 05 17 59 999 99.0 99.0  1.39 10.53  7.44 314 9999.0 999.0  13.6 999.0 99.0 99.00
2014 01 05 18 29 999 99.0 99.0  1.36 10.53  7.27 311 9999.0 999.0  13.7 999.0 99.0 99.00
