11	1	3	1995	1035	45	NaN	NaN	NaN	NaN	NaN	NaN	0.86	10.78	30.64	23.42	2.62	7.34
11	1	3	1995	1035	45.5	NaN	NaN	NaN	NaN	NaN	NaN	0.87	10.78	30.64	23.42	2.61	7.33
11	1	3	1995	1035	46	NaN	NaN	NaN	NaN	NaN	NaN	0.88	10.79	30.64	23.42	2.59	7.33
11	1	3	1995	1035	46.5	NaN	NaN	NaN	NaN	NaN	NaN	0.89	10.78	30.64	23.42	2.58	7.33
11	1	3	1995	1035	47	NaN	NaN	NaN	NaN	NaN	NaN	0.9	10.79	30.64	23.42	2.56	7.33
11	1	3	1995	1035	47.5	NaN	NaN	NaN	NaN	NaN	NaN	0.91	10.79	30.64	23.42	2.53	7.33
11	1	3	1995	1035	48	NaN	NaN	NaN	NaN	NaN	NaN	0.92	10.79	30.64	23.42	2.51	7.33
11	1	3	1995	1035	48.5	NaN	NaN	NaN	NaN	NaN	NaN	0.93	10.79	30.64	23.42	2.49	7.33
11	1	3	1995	1035	49	NaN	NaN	NaN	NaN	NaN	NaN	0.94	10.79	30.64	23.42	2.48	7.33
11	1	3	1995	1035	49.5	NaN	NaN	NaN	NaN	NaN	NaN	0.95	10.8	30.64	23.42	2.46	7.32
11	1	3	1995	1035	50	NaN	NaN	NaN	NaN	NaN	NaN	0.96	10.8	30.64	23.42	2.46	7.32
11	1	3	1995	1035	50.5	NaN	NaN	NaN	NaN	NaN	NaN	0.97	10.79	30.64	23.42	2.45	7.32
11	1	3	1995	1035	51	NaN	NaN	NaN	NaN	NaN	NaN	0.98	10.8	30.64	23.42	2.47	7.32
11	1	3	1995	1035	51.5	NaN	NaN	NaN	NaN	NaN	NaN	0.99	10.79	30.65	23.42	2.49	7.32
11	1	3	1995	1035	52	NaN	NaN	NaN	NaN	NaN	NaN	1	10.79	30.65	23.42	2.54	7.33
11	1	8	1996	1600	0.5	2.7	0.07	NaN	NaN	NaN	NaN	0.01	8.81	17.73	13.65	10.4	8.1
11	1	8	1996	1600	1	NaN	NaN	NaN	NaN	NaN	NaN	0.02	8.79	17.96	13.84	10.3	8.09
11	1	8	1996	1600	1.5	NaN	NaN	NaN	NaN	NaN	NaN	0.03	8.73	18.65	14.38	10.27	8.08
11	1	8	1996	1600	2	NaN	NaN	NaN	NaN	NaN	NaN	0.04	8.76	19.28	14.87	9.99	8.07
11	1	8	1996	1600	2.5	NaN	NaN	NaN	NaN	NaN	NaN	0.05	8.84	19.76	15.23	9.41	8.05
11	1	8	1996	1600	3	NaN	NaN	NaN	NaN	NaN	NaN	0.06	8.91	20.46	15.77	9.03	8.03
11	1	8	1996	1600	3.5	NaN	NaN	NaN	NaN	NaN	NaN	0.07	9.02	22.55	17.39	8.59	7.99
11	1	8	1996	1600	4	NaN	NaN	NaN	NaN	NaN	NaN	0.08	9.07	24.06	18.56	8.32	7.87
11	1	8	1996	1600	4.5	NaN	NaN	NaN	NaN	NaN	NaN	0.09	9.11	24.69	19.04	8.2	7.81
11	1	8	1996	1600	5	NaN	NaN	NaN	NaN	NaN	NaN	0.1	9.18	25.07	19.33	8.1	7.79
11	1	8	1996	1600	5.5	NaN	NaN	NaN	NaN	NaN	NaN	0.11	9.32	25.67	19.77	7.69	7.73
11	1	8	1996	1600	6	NaN	NaN	NaN	NaN	NaN	NaN	0.12	9.61	26.61	20.47	7.11	7.66
11	1	8	1996	1600	6.5	NaN	NaN	NaN	NaN	NaN	NaN	0.13	9.83	27.43	21.07	6.91	7.61
11	1	8	1996	1600	7	NaN	NaN	NaN	NaN	NaN	NaN	0.14	9.91	27.76	21.32	6.8	7.58
11	1	8	1996	1600	7.5	NaN	NaN	NaN	NaN	NaN	NaN	0.15	9.94	27.86	21.39	6.7	7.57
11	1	8	1996	1600	8	NaN	NaN	NaN	NaN	NaN	NaN	0.16	9.96	27.92	21.44	6.61	7.56
11	1	8	1996	1600	8.5	NaN	NaN	NaN	NaN	NaN	NaN	0.17	10	28.05	21.53	6.49	7.56
11	1	8	1996	1600	9	NaN	NaN	NaN	NaN	NaN	NaN	0.18	10.04	28.22	21.66	6.35	7.55
11	1	8	1996	1600	9.5	NaN	NaN	NaN	NaN	NaN	NaN	0.19	10.07	28.36	21.76	6.24	7.55
11	1	8	1996	1600	10	1	0.19	NaN	NaN	NaN	NaN	0.2	10.13	28.42	21.8	6.15	7.55
11	1	8	1996	1600	10.5	NaN	NaN	NaN	NaN	NaN	NaN	0.21	10.15	28.5	21.85	6.11	7.53
11	1	8	1996	1600	11	NaN	NaN	NaN	NaN	NaN	NaN	0.22	10.15	28.52	21.87	6.04	7.53
11	1	8	1996	1600	11.5	NaN	NaN	NaN	NaN	NaN	NaN	0.23	10.17	28.54	21.88	6	7.53
11	1	8	1996	1600	12	NaN	NaN	NaN	NaN	NaN	NaN	0.24	10.18	28.58	21.91	5.97	7.53
11	1	8	1996	1600	12.5	NaN	NaN	NaN	NaN	NaN	NaN	0.25	10.21	28.64	21.96	5.94	7.53
11	1	8	1996	1600	13	NaN	NaN	NaN	NaN	NaN	NaN	0.26	10.23	28.74	22.03	5.92	7.52
11	1	8	1996	1600	13.5	NaN	NaN	NaN	NaN	NaN	NaN	0.27	10.23	28.8	22.08	5.88	7.52
11	1	8	1996	1600	14	NaN	NaN	NaN	NaN	NaN	NaN	0.28	10.23	28.85	22.11	5.84	7.53
11	1	8	1996	1600	14.5	NaN	NaN	NaN	NaN	NaN	NaN	0.29	10.24	28.89	22.14	5.8	7.54
11	1	8	1996	1600	15	NaN	NaN	NaN	NaN	NaN	NaN	0.3	10.26	28.91	22.16	5.76	7.54
11	1	8	1996	1600	15.5	NaN	NaN	NaN	NaN	NaN	NaN	0.31	10.27	28.93	22.17	5.73	7.53
11	1	8	1996	1600	16	NaN	NaN	NaN	NaN	NaN	NaN	0.32	10.27	28.95	22.19	5.7	7.53
11	1	8	1996	1600	16.5	NaN	NaN	NaN	NaN	NaN	NaN	0.33	10.28	28.95	22.19	5.66	7.53
11	1	8	1996	1600	17	NaN	NaN	NaN	NaN	NaN	NaN	0.34	10.27	28.96	22.19	5.61	7.53
11	1	8	1996	1600	17.5	NaN	NaN	NaN	NaN	NaN	NaN	0.35	10.28	28.96	22.19	5.58	7.53
11	1	8	1996	1600	18	NaN	NaN	NaN	NaN	NaN	NaN	0.36	10.28	28.97	22.2	5.57	7.53
11	1	8	1996	1600	18.5	NaN	NaN	NaN	NaN	NaN	NaN	0.37	10.32	29.02	22.23	5.53	7.53
11	1	8	1996	1600	19	NaN	NaN	NaN	NaN	NaN	NaN	0.38	10.32	29.08	22.28	5.42	7.53
11	1	8	1996	1600	19.5	NaN	NaN	NaN	NaN	NaN	NaN	0.39	10.35	29.12	22.31	5.31	7.53
11	1	8	1996	1600	20	NaN	NaN	NaN	NaN	NaN	NaN	0.4	10.39	29.18	22.35	5.22	7.52
11	1	8	1996	1600	20.5	NaN	NaN	NaN	NaN	NaN	NaN	0.41	10.4	29.19	22.35	5.17	7.52
11	1	8	1996	1600	21	NaN	NaN	NaN	NaN	NaN	NaN	0.42	10.43	29.21	22.36	5.09	7.51
11	1	8	1996	1600	21.5	NaN	NaN	NaN	NaN	NaN	NaN	0.43	10.44	29.22	22.37	5.04	7.5
11	1	8	1996	1600	22	NaN	NaN	NaN	NaN	NaN	NaN	0.44	10.46	29.23	22.38	5.01	7.5
11	1	8	1996	1600	22.5	NaN	NaN	NaN	NaN	NaN	NaN	0.45	10.48	29.27	22.4	4.98	7.49
11	1	8	1996	1600	23	NaN	NaN	NaN	NaN	NaN	NaN	0.46	10.49	29.29	22.41	4.96	7.49
11	1	8	1996	1600	23.5	NaN	NaN	NaN	NaN	NaN	NaN	0.47	10.49	29.3	22.42	4.93	7.49
11	1	8	1996	1600	24	NaN	NaN	NaN	NaN	NaN	NaN	0.48	10.48	29.29	22.42	4.9	7.49
11	1	8	1996	1600	24.5	NaN	NaN	NaN	NaN	NaN	NaN	0.5	10.49	29.3	22.42	4.87	7.49
11	1	8	1996	1600	25	NaN	NaN	NaN	NaN	NaN	NaN	0.51	10.49	29.31	22.43	4.84	7.49
11	1	8	1996	1600	25.5	NaN	NaN	NaN	NaN	NaN	NaN	0.52	10.51	29.33	22.44	4.84	7.48
11	1	8	1996	1600	26	NaN	NaN	NaN	NaN	NaN	NaN	0.53	10.52	29.36	22.46	4.81	7.49
11	1	8	1996	1600	26.5	NaN	NaN	NaN	NaN	NaN	NaN	0.54	10.52	29.37	22.47	4.8	7.48
11	1	8	1996	1600	27	NaN	NaN	NaN	NaN	NaN	NaN	0.55	10.52	29.38	22.48	4.8	7.49
11	1	8	1996	1600	27.5	NaN	NaN	NaN	NaN	NaN	NaN	0.56	10.53	29.41	22.5	4.78	7.49
11	1	8	1996	1600	28	NaN	NaN	NaN	NaN	NaN	NaN	0.57	10.53	29.43	22.52	4.77	7.49
11	1	8	1996	1600	28.5	NaN	NaN	NaN	NaN	NaN	NaN	0.58	10.54	29.44	22.53	4.76	7.49
11	1	8	1996	1600	29	NaN	NaN	NaN	NaN	NaN	NaN	0.59	10.54	29.46	22.54	4.75	7.49
11	1	8	1996	1600	29.5	NaN	NaN	NaN	NaN	NaN	NaN	0.6	10.55	29.48	22.55	4.75	7.49
11	1	8	1996	1600	30	NaN	0.18	NaN	NaN	NaN	NaN	0.61	10.55	29.48	22.55	4.75	7.5
11	1	8	1996	1600	30.5	NaN	NaN	NaN	NaN	NaN	NaN	0.62	10.55	29.48	22.56	4.74	7.5
11	1	8	1996	1600	31	NaN	NaN	NaN	NaN	NaN	NaN	0.63	10.55	29.49	22.56	4.73	7.5
11	1	8	1996	1600	31.5	NaN	NaN	NaN	NaN	NaN	NaN	0.64	10.55	29.5	22.57	4.71	7.5
11	1	8	1996	1600	32	NaN	NaN	NaN	NaN	NaN	NaN	0.65	10.56	29.51	22.58	4.7	7.5
11	1	8	1996	1600	32.5	NaN	NaN	NaN	NaN	NaN	NaN	0.66	10.56	29.52	22.58	4.68	7.5
11	1	8	1996	1600	33	NaN	NaN	NaN	NaN	NaN	NaN	0.67	10.56	29.52	22.58	4.65	7.5
11	1	8	1996	1600	33.5	NaN	NaN	NaN	NaN	NaN	NaN	0.68	10.56	29.52	22.58	4.64	7.5
11	1	8	1996	1600	34	NaN	NaN	NaN	NaN	NaN	NaN	0.69	10.56	29.52	22.58	4.63	7.5
11	1	8	1996	1600	34.5	NaN	NaN	NaN	NaN	NaN	NaN	0.7	10.56	29.53	22.59	4.61	7.5
11	1	8	1996	1600	35	NaN	NaN	NaN	NaN	NaN	NaN	0.71	10.57	29.53	22.59	4.59	7.5
11	1	8	1996	1600	35.5	NaN	NaN	NaN	NaN	NaN	NaN	0.72	10.57	29.54	22.6	4.58	7.5
11	1	8	1996	1600	36	NaN	NaN	NaN	NaN	NaN	NaN	0.73	10.57	29.54	22.6	4.58	7.5
11	1	8	1996	1600	36.5	NaN	NaN	NaN	NaN	NaN	NaN	0.74	10.57	29.54	22.6	4.57	7.5
11	1	8	1996	1600	37	NaN	NaN	NaN	NaN	NaN	NaN	0.75	10.57	29.54	22.6	4.55	7.49
11	1	8	1996	1600	37.5	NaN	NaN	NaN	NaN	NaN	NaN	0.76	10.57	29.54	22.6	4.54	7.49
11	1	8	1996	1600	38	NaN	NaN	NaN	NaN	NaN	NaN	0.77	10.57	29.54	22.6	4.53	7.49
11	1	8	1996	1600	38.5	NaN	NaN	NaN	NaN	NaN	NaN	0.78	10.58	29.55	22.6	4.52	7.49
11	1	8	1996	1600	39	NaN	NaN	NaN	NaN	NaN	NaN	0.79	10.58	29.55	22.6	4.53	7.49
11	1	8	1996	1600	39.5	NaN	NaN	NaN	NaN	NaN	NaN	0.8	10.58	29.55	22.61	4.52	7.49
11	1	8	1996	1600	40	NaN	NaN	NaN	NaN	NaN	NaN	0.81	10.58	29.55	22.61	4.51	7.49
11	1	8	1996	1600	40.5	NaN	NaN	NaN	NaN	NaN	NaN	0.82	10.58	29.55	22.61	4.5	7.49
11	1	8	1996	1600	41	NaN	NaN	NaN	NaN	NaN	NaN	0.83	10.58	29.56	22.61	4.49	7.49
11	1	8	1996	1600	41.5	NaN	NaN	NaN	NaN	NaN	NaN	0.84	10.58	29.56	22.61	4.48	7.49
11	1	8	1996	1600	42	NaN	NaN	NaN	NaN	NaN	NaN	0.85	10.58	29.56	22.61	4.47	7.49
11	1	8	1996	1600	42.5	NaN	NaN	NaN	NaN	NaN	NaN	0.86	10.58	29.56	22.61	4.47	7.49
11	1	8	1996	1600	43	NaN	NaN	NaN	NaN	NaN	NaN	0.87	10.58	29.56	22.61	4.45	7.49
11	1	8	1996	1600	43.5	NaN	NaN	NaN	NaN	NaN	NaN	0.88	10.58	29.56	22.61	4.44	7.49
11	1	8	1996	1600	44	NaN	NaN	NaN	NaN	NaN	NaN	0.89	10.58	29.56	22.61	4.44	7.49
11	1	8	1996	1600	44.5	NaN	NaN	NaN	NaN	NaN	NaN	0.9	10.58	29.56	22.62	4.44	7.49
11	1	8	1996	1600	45	NaN	NaN	NaN	NaN	NaN	NaN	0.91	10.58	29.56	22.61	4.44	7.49
11	1	8	1996	1600	45.5	NaN	NaN	NaN	NaN	NaN	NaN	0.92	10.58	29.57	22.62	4.43	7.49
11	1	8	1996	1600	46	NaN	NaN	NaN	NaN	NaN	NaN	0.93	10.58	29.57	22.62	4.42	7.49
11	1	8	1996	1600	46.5	NaN	NaN	NaN	NaN	NaN	NaN	0.94	10.58	29.57	22.62	4.42	7.49
11	1	8	1996	1600	47	NaN	NaN	NaN	NaN	NaN	NaN	0.95	10.58	29.57	22.62	4.41	7.49
11	1	8	1996	1600	47.5	NaN	NaN	NaN	NaN	NaN	NaN	0.96	10.58	29.57	22.62	4.41	7.49
11	1	8	1996	1600	48	NaN	NaN	NaN	NaN	NaN	NaN	0.97	10.58	29.57	22.62	4.4	7.49
11	1	8	1996	1600	48.5	NaN	NaN	NaN	NaN	NaN	NaN	0.98	10.58	29.57	22.62	4.4	7.49
11	1	8	1996	1600	49	NaN	NaN	NaN	NaN	NaN	NaN	1	10.58	29.57	22.62	4.38	7.49
11	1	22	1992	1230	0.5	12.9	0.21	NaN	NaN	NaN	NaN	0.01	8.36	26.84	20.82	9.71	7.82
11	1	22	1992	1230	1	NaN	NaN	NaN	NaN	NaN	NaN	0.03	8.37	26.93	20.89	9.52	7.83
11	1	22	1992	1230	1.5	NaN	NaN	NaN	NaN	NaN	NaN	0.05	8.54	27.51	21.32	9.06	7.82
11	1	22	1992	1230	2	NaN	NaN	NaN	NaN	NaN	NaN	0.06	8.8	27.81	21.52	8.77	7.8
11	1	22	1992	1230	2.5	NaN	NaN	NaN	NaN	NaN	NaN	0.08	8.94	27.83	21.52	8.61	7.74
11	1	22	1992	1230	3	NaN	NaN	NaN	NaN	NaN	NaN	0.1	8.97	27.83	21.51	8.52	7.72
11	1	22	1992	1230	3.5	NaN	NaN	NaN	NaN	NaN	NaN	0.11	8.98	27.83	21.51	8.45	7.7
11	1	22	1992	1230	4	NaN	NaN	NaN	NaN	NaN	NaN	0.13	8.99	27.84	21.52	8.4	7.7
11	1	22	1992	1230	4.5	NaN	NaN	NaN	NaN	NaN	NaN	0.15	9.01	27.86	21.53	8.31	7.7
11	1	22	1992	1230	5	NaN	NaN	NaN	NaN	NaN	NaN	0.16	9.06	27.94	21.59	8.14	7.69
11	1	22	1992	1230	5.5	NaN	NaN	NaN	NaN	NaN	NaN	0.18	9.1	27.96	21.6	8.01	7.69
11	1	22	1992	1230	6	NaN	NaN	NaN	NaN	NaN	NaN	0.2	9.14	28.16	21.75	7.92	7.68
11	1	22	1992	1230	6.5	NaN	NaN	NaN	NaN	NaN	NaN	0.21	9.22	28.18	21.75	7.79	7.66
11	1	22	1992	1230	7	NaN	NaN	NaN	NaN	NaN	NaN	0.23	9.33	28.44	21.94	7.18	7.63
11	1	22	1992	1230	7.5	NaN	NaN	NaN	NaN	NaN	NaN	0.25	9.62	29.12	22.43	6.27	7.62
11	1	22	1992	1230	8	NaN	NaN	NaN	NaN	NaN	NaN	0.26	9.76	29.33	22.56	5.78	7.55
11	1	22	1992	1230	8.5	NaN	NaN	NaN	NaN	NaN	NaN	0.28	9.86	29.61	22.77	5.44	7.52
11	1	22	1992	1230	9	NaN	NaN	NaN	NaN	NaN	NaN	0.3	9.92	29.68	22.81	5.14	7.49
11	1	22	1992	1230	9.5	NaN	NaN	NaN	NaN	NaN	NaN	0.31	10.03	30.06	23.09	4.82	7.47
11	1	22	1992	1230	10	2.4	0.36	NaN	NaN	NaN	NaN	0.33	10.11	30.12	23.13	4.66	7.44
