#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 03 12 52 999 99.0 99.0  2.54 13.33  7.58 314 9999.0 999.0  12.5 999.0 99.0 99.00
2017 01 03 13 22 999 99.0 99.0  2.47 14.29  7.50 322 9999.0 999.0  12.5 999.0 99.0 99.00
2017 01 03 13 52 999 99.0 99.0  2.54 13.33  7.41 313 9999.0 999.0  12.4 999.0 99.0 99.00
2017 01 03 14 22 999 99.0 99.0  2.44 10.53  7.19 320 9999.0 999.0  12.3 999.0 99.0 99.00
2017 01 03 14 52 999 99.0 99.0  2.53 13.33  7.19 328 9999.0 999.0  12.3 999.0 99.0 99.00
2017 01 03 15 22 999 99.0 99.0  2.64 13.33  7.19 318 9999.0 999.0  12.4 999.0 99.0 99.00
2017 01 03 15 52 999 99.0 99.0  2.62  9.88  6.85 318 9999.0 999.0  12.4 999.0 99.0 99.00
2017 01 03 16 22 999 99.0 99.0  2.69 14.29  7.02 308 9999.0 999.0  12.3 999.0 99.0 99.00
2017 01 03 16 52 999 99.0 99.0  2.59 13.33  6.84 320 9999.0 999.0  12.2 999.0 99.0 99.00
2017 01 03 17 22 999 99.0 99.0  2.79 12.50  7.06 324 9999.0 999.0  12.2 999.0 99.0 99.00
2017 01 03 17 52 999 99.0 99.0  2.76 13.33  6.92 325 9999.0 999.0  12.2 999.0 99.0 99.00
2017 01 03 18 22 999 99.0 99.0  2.78 13.33  6.72 315 9999.0 999.0  12.2 999.0 99.0 99.00
2017 01 03 18 52 999 99.0 99.0  2.57 13.33  6.69 317 9999.0 999.0  12.3 999.0 99.0 99.00
2017 01 03 19 22 999 99.0 99.0  2.72 13.33  6.68 313 9999.0 999.0  12.4 999.0 99.0 99.00
2017 01 03 19 52 999 99.0 99.0  2.82 10.53  6.43 313 9999.0 999.0  12.5 999.0 99.0 99.00
2017 01 03 20 22 999 99.0 99.0  2.70 13.33  6.10 317 9999.0 999.0  12.6 999.0 99.0 99.00
2017 01 03 20 52 999 99.0 99.0  2.72 12.50  6.14 313 9999.0 999.0  12.6 999.0 99.0 99.00
2017 01 03 21 22 999 99.0 99.0  2.87 13.33  6.54 315 9999.0 999.0  12.7 999.0 99.0 99.00
