#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 10 04 10 999 99.0 99.0  4.52  9.88  8.49 298 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 04 40 999 99.0 99.0  4.15 11.76  8.23 311 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 05 10 999 99.0 99.0  4.32 12.50  8.54 299 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 05 40 999 99.0 99.0  4.29 13.33  8.58 307 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 06 10 999 99.0 99.0  4.04 14.29  8.46 321 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 06 40 999 99.0 99.0  4.32 13.33  8.62 309 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 07 10 999 99.0 99.0  4.66 12.50  8.76 309 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 07 40 999 99.0 99.0  4.55 12.50  8.49 308 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 08 10 999 99.0 99.0  5.04 12.50  8.72 309 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 08 40 999 99.0 99.0  4.53 11.76  8.41 301 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 09 10 999 99.0 99.0  4.78 13.33  8.55 302 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 09 40 999 99.0 99.0  4.35 13.33  8.47 318 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 10 10 999 99.0 99.0  4.35 12.50  8.31 301 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 10 40 999 99.0 99.0  4.24 12.50  8.52 294 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 11 10 999 99.0 99.0  4.12 12.50  8.45 298 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 11 40 999 99.0 99.0  4.18 12.50  8.39 305 9999.0 999.0  14.5 999.0 99.0 99.00
