#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 02 20 52 999 99.0 99.0  1.46 14.29  7.96 296 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 02 21 22 999 99.0 99.0  1.48 12.50  6.97 282 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 02 22 22 999 99.0 99.0  1.68 12.50  7.38 284 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 02 22 52 999 99.0 99.0  1.63 12.50  6.66 290 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 02 23 52 999 99.0 99.0  1.78 13.33  6.74 296 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 00 52 999 99.0 99.0  1.70 15.38  6.36 286 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 01 22 999 99.0 99.0  1.67 13.33  6.33 291 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 02 22 999 99.0 99.0  1.81 12.50  6.42 282 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 02 52 999 99.0 99.0  1.76 13.33  6.21 284 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 03 22 999 99.0 99.0  1.82 15.38  6.47 280 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 03 52 999 99.0 99.0  1.87 20.00  6.24 297 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 04 22 999 99.0 99.0  1.88 20.00  6.06 303 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 04 52 999 99.0 99.0  2.00 20.00  6.34 300 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 05 22 999 99.0 99.0  1.88 20.00  6.16 286 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 06 22 999 99.0 99.0  1.97 20.00  5.68 298 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 06 52 999 99.0 99.0  2.11 18.18  6.50 293 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 07 22 999 99.0 99.0  2.13 18.18  6.27 300 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 07 52 999 99.0 99.0  2.11 18.18  5.89 303 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 08 22 999 99.0 99.0  2.33 18.18  6.21 290 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 08 52 999 99.0 99.0  2.34 18.18  6.19 304 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 09 22 999 99.0 99.0  2.40 18.18  6.35 301 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 10 22 999 99.0 99.0  2.33 18.18  6.24 291 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 10 52 999 99.0 99.0  2.49 18.18  6.68 308 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 11 22 999 99.0 99.0  2.44 18.18  6.61 287 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 11 52 999 99.0 99.0  2.67 16.67  6.96 297 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 12 22 999 99.0 99.0  2.87 16.67  6.70 294 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 12 52 999 99.0 99.0  2.99 16.67  7.00 297 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 13 22 999 99.0 99.0  2.66 15.38  7.00 284 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 14 22 999 99.0 99.0  2.88 16.67  6.72 294 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 14 52 999 99.0 99.0  2.85 16.67  6.72 286 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 15 22 999 99.0 99.0  2.68 15.38  6.83 279 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 15 52 999 99.0 99.0  2.90 15.38  7.16 287 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 03 16 22 999 99.0 99.0  3.05 16.67  7.33 286 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 03 16 52 999 99.0 99.0  2.79  6.67  6.73 176 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 03 17 22 999 99.0 99.0  3.06 15.38  6.90 277 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 03 18 22 999 99.0 99.0  3.14 16.67  7.35 296 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 03 18 52 999 99.0 99.0  3.11 15.38  6.97 287 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 03 19 22 999 99.0 99.0  2.98 15.38  6.96 282 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 03 19 52 999 99.0 99.0  3.04 15.38  6.98 286 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 03 20 52 999 99.0 99.0  2.95 15.38  6.90 293 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 03 21 22 999 99.0 99.0  3.22 15.38  7.35 291 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 03 22 22 999 99.0 99.0  3.25 15.38  7.45 282 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 03 22 52 999 99.0 99.0  3.11 15.38  7.32 290 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 03 23 22 999 99.0 99.0  3.26 15.38  7.40 279 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 03 23 52 999 99.0 99.0  3.45 15.38  7.76 280 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 04 00 22 999 99.0 99.0  3.32 15.38  7.54 289 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 04 00 52 999 99.0 99.0  3.50 15.38  7.57 279 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 04 01 22 999 99.0 99.0  3.31 15.38  7.41 280 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 04 01 52 999 99.0 99.0  3.22 15.38  7.62 283 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 04 02 22 999 99.0 99.0  3.16 15.38  7.88 291 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 04 02 52 999 99.0 99.0  3.05  9.09  7.58 210 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 04 03 22 999 99.0 99.0  3.24 15.38  7.80 272 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 04 03 52 999 99.0 99.0  3.32 14.29  8.08 289 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 04 04 52 999 99.0 99.0  3.17 15.38  8.27 284 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 04 05 22 999 99.0 99.0  3.07 15.38  8.40 279 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 04 06 22 999 99.0 99.0  3.05 14.29  8.18 283 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 04 06 52 999 99.0 99.0  2.93 14.29  8.30 283 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 04 07 22 999 99.0 99.0  2.96 15.38  8.29 289 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 04 07 52 999 99.0 99.0  2.98 13.33  7.90 286 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 04 08 52 999 99.0 99.0  3.32 15.38  8.39 280 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 04 09 22 999 99.0 99.0  3.17 15.38  7.63 282 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 10 22 999 99.0 99.0  3.29 15.38  8.38 293 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 10 52 999 99.0 99.0  3.26 14.29  8.77 277 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 11 52 999 99.0 99.0  3.67 12.50  8.94 279 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 12 52 999 99.0 99.0  3.59 13.33  8.80 287 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 13 22 999 99.0 99.0  3.59 14.29  9.15 280 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 14 52 999 99.0 99.0  3.40 14.29  8.47 290 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 15 22 999 99.0 99.0  3.93 14.29  9.16 287 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 15 52 999 99.0 99.0  3.70 14.29  8.91 289 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 16 52 999 99.0 99.0  3.63 14.29  8.81 286 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 17 22 999 99.0 99.0  3.74 15.38  9.32 276 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 18 22 999 99.0 99.0  4.12 14.29  9.51 287 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 18 52 999 99.0 99.0  3.88 14.29  9.46 280 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 19 22 999 99.0 99.0  4.00 13.33  9.81 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 19 52 999 99.0 99.0  3.70 14.29  9.35 275 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 20 52 999 99.0 99.0  3.61 14.29  9.22 287 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 21 22 999 99.0 99.0  3.70 14.29  9.14 287 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 22 22 999 99.0 99.0  3.17 14.29  8.74 286 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 22 52 999 99.0 99.0  3.19 13.33  9.04 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 23 22 999 99.0 99.0  2.84 13.33  8.18 297 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 23 52 999 99.0 99.0  3.12 14.29  9.07 283 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 00 22 999 99.0 99.0  3.09 13.33  8.98 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 00 52 999 99.0 99.0  2.99 14.29  8.66 277 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 01 22 999 99.0 99.0  2.95 13.33  8.63 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 02 22 999 99.0 99.0  3.24 14.29  8.71 276 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 02 52 999 99.0 99.0  3.48 12.50  9.07 270 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 03 22 999 99.0 99.0  3.32 13.33  8.89 276 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 03 52 999 99.0 99.0  3.57 14.29  9.19 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 04 52 999 99.0 99.0  3.45 13.33  8.68 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 05 22 999 99.0 99.0  3.28 12.50  8.24 277 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 06 22 999 99.0 99.0  3.41 13.33  8.52 277 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 06 52 999 99.0 99.0  3.22 14.29  8.08 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 07 22 999 99.0 99.0  3.42 15.38  8.37 277 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 07 52 999 99.0 99.0  3.43 13.33  8.18 280 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 08 22 999 99.0 99.0  3.66 14.29  8.59 280 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 08 52 999 99.0 99.0  3.21 13.33  7.64 265 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 09 22 999 99.0 99.0  3.33 13.33  8.16 272 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 10 22 999 99.0 99.0  3.36 12.50  7.69 280 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 10 52 999 99.0 99.0  3.58 13.33  8.24 272 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 11 22 999 99.0 99.0  3.80 13.33  8.32 270 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 11 52 999 99.0 99.0  3.51 14.29  8.07 289 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 12 22 999 99.0 99.0  3.97 14.29  8.76 286 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 12 52 999 99.0 99.0  3.91 14.29  8.51 289 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 13 22 999 99.0 99.0  3.96 14.29  8.24 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 14 22 999 99.0 99.0  3.78 14.29  8.63 287 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 14 52 999 99.0 99.0  3.81 14.29  8.47 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 15 22 999 99.0 99.0  3.74 13.33  8.70 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 15 52 999 99.0 99.0  3.60 14.29  9.03 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 16 22 999 99.0 99.0  3.62 12.50  9.20 272 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 16 52 999 99.0 99.0  3.96 13.33  9.49 279 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 17 22 999 99.0 99.0  3.48 13.33  8.95 282 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 18 52 999 99.0 99.0  3.90 20.00 10.56 290 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 19 22 999 99.0 99.0  4.03 20.00 10.57 289 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 19 52 999 99.0 99.0  3.77 20.00 10.18 284 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 20 22 999 99.0 99.0  4.01 20.00 10.81 286 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 20 52 999 99.0 99.0  4.11 20.00 11.14 287 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 21 22 999 99.0 99.0  4.39 20.00 12.20 290 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 22 22 999 99.0 99.0  3.88 20.00 11.52 293 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 22 52 999 99.0 99.0  4.34 18.18 12.63 290 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 23 22 999 99.0 99.0  4.18 18.18 12.08 293 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 23 52 999 99.0 99.0  4.42 18.18 12.43 291 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 00 52 999 99.0 99.0  5.11 18.18 13.30 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 01 22 999 99.0 99.0  4.20 18.18 11.70 286 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 02 22 999 99.0 99.0  3.82 18.18 11.42 293 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 02 52 999 99.0 99.0  4.44 18.18 12.80 290 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 03 22 999 99.0 99.0  4.34 18.18 12.18 286 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 03 52 999 99.0 99.0  4.09 16.67 11.30 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 04 22 999 99.0 99.0  4.42 16.67 11.90 287 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 04 52 999 99.0 99.0  4.24 16.67 11.65 296 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 05 22 999 99.0 99.0  4.80 16.67 12.44 286 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 06 22 999 99.0 99.0  4.59 18.18 11.64 293 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 06 52 999 99.0 99.0  4.48 16.67 11.91 289 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 07 22 999 99.0 99.0  4.51 18.18 11.97 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 07 52 999 99.0 99.0  4.45 16.67 11.85 287 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 08 22 999 99.0 99.0  5.04 18.18 12.42 290 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 08 52 999 99.0 99.0  4.83 16.67 12.34 294 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 09 22 999 99.0 99.0  4.72 18.18 11.74 290 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 10 22 999 99.0 99.0  4.63 18.18 11.20 298 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 10 52 999 99.0 99.0  4.91 18.18 11.22 294 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 11 22 999 99.0 99.0  4.76 18.18 10.50 296 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 11 52 999 99.0 99.0  4.11 18.18 10.03 297 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 12 52 999 99.0 99.0  4.62 18.18  9.85 290 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 13 22 999 99.0 99.0  4.91 18.18 10.50 289 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 14 22 999 99.0 99.0  5.39 18.18 11.15 298 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 14 52 999 99.0 99.0  5.24 16.67 10.29 290 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 15 22 999 99.0 99.0  4.91 18.18 10.63 289 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 15 52 999 99.0 99.0  4.75 16.67  9.94 289 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 16 52 999 99.0 99.0  4.81 16.67  9.97 284 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 17 22 999 99.0 99.0  5.03 16.67 10.22 293 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 18 22 999 99.0 99.0  5.53 16.67 11.06 289 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 18 52 999 99.0 99.0  4.99 16.67 10.10 301 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 19 22 999 99.0 99.0  5.16 16.67 10.34 294 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 19 52 999 99.0 99.0  4.85 16.67 10.43 294 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 20 22 999 99.0 99.0  4.70 16.67 10.24 290 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 21 22 999 99.0 99.0  4.55 15.38 10.18 289 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 22 22 999 99.0 99.0  4.61 15.38 10.05 298 9999.0 999.0  14.3 999.0 99.0 99.00
