#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 06 10 10 04 320  9.8 99.0 99.00 99.00 99.00 999 1018.1  11.2  10.2 999.0 99.0 99.00
2018 06 10 11 04 310  5.7 99.0 99.00 99.00 99.00 999 1018.3  11.0  10.2 999.0 99.0 99.00
2018 06 10 12 04 310  6.7 99.0 99.00 99.00 99.00 999 1018.4  11.0  10.3 999.0 99.0 99.00
2018 06 10 14 04 320  4.6 99.0 99.00 99.00 99.00 999 1018.4  11.0  10.3 999.0 99.0 99.00
2018 06 10 15 04 320  2.6 99.0 99.00 99.00 99.00 999 1018.8  11.1  10.3 999.0 99.0 99.00
2018 06 10 16 04  10  1.5 99.0 99.00 99.00 99.00 999 1019.3  11.4  10.4 999.0 99.0 99.00
2018 06 10 17 04 280  2.1 99.0 99.00 99.00 99.00 999 1019.4  11.1  10.8 999.0 99.0 99.00
2018 06 10 18 04 290  6.7 99.0 99.00 99.00 99.00 999 1019.4  11.6  10.8 999.0 99.0 99.00
2018 06 10 19 04 300  8.8 99.0 99.00 99.00 99.00 999 1019.4  11.8  10.8 999.0 99.0 99.00
2018 06 10 20 04 310 10.3 99.0 99.00 99.00 99.00 999 1018.6  11.9  10.8 999.0 99.0 99.00
2018 06 10 21 04 300 12.4 99.0 99.00 99.00 99.00 999 1017.9  12.0  10.6 999.0 99.0 99.00
2018 06 10 22 04 300 14.4 99.0 99.00 99.00 99.00 999 1017.0  12.3  10.6 999.0 99.0 99.00
2018 06 10 23 04 300 13.9 99.0 99.00 99.00 99.00 999 1016.4  12.3  10.5 999.0 99.0 99.00
2018 06 11 00 04 300 13.9 99.0 99.00 99.00 99.00 999 1016.0  12.5  10.5 999.0 99.0 99.00
2018 06 11 01 04 290 13.4 99.0 99.00 99.00 99.00 999 1015.7  12.4  10.3 999.0 99.0 99.00
2018 06 11 02 04 300 13.4 99.0 99.00 99.00 99.00 999 1015.4  12.4  10.3 999.0 99.0 99.00
2018 06 11 03 04 310 12.9 99.0 99.00 99.00 99.00 999 1015.5  12.4  10.1 999.0 99.0 99.00
2018 06 11 04 04 300 11.8 99.0 99.00 99.00 99.00 999 1015.7  12.1  10.0 999.0 99.0 99.00
2018 06 11 05 04 320  9.8 99.0 99.00 99.00 99.00 999 1016.5  11.9  10.0 999.0 99.0 99.00
2018 06 11 06 04 320  9.3 99.0 99.00 99.00 99.00 999 1016.4  11.9   9.9 999.0 99.0 99.00
2018 06 11 07 04 320  7.2 99.0 99.00 99.00 99.00 999 1016.5  11.7  10.0 999.0 99.0 99.00
2018 06 11 08 04 310  7.7 99.0 99.00 99.00 99.00 999 1016.3  11.7  10.0 999.0 99.0 99.00
2018 06 11 09 04 340  4.1 99.0 99.00 99.00 99.00 999 1016.0  11.4   9.9 999.0 99.0 99.00
2018 06 11 10 04 290  2.1 99.0 99.00 99.00 99.00 999 1015.9  11.1   9.9 999.0 99.0 99.00
2018 06 11 11 04 350  1.0 99.0 99.00 99.00 99.00 999 1015.6  11.2   9.9 999.0 99.0 99.00
2018 06 11 12 04 290  1.5 99.0 99.00 99.00 99.00 999 1015.6  11.0  10.0 999.0 99.0 99.00
2018 06 11 13 04 310  2.6 99.0 99.00 99.00 99.00 999 1015.2  11.1  10.1 999.0 99.0 99.00
2018 06 11 14 04 320  1.5 99.0 99.00 99.00 99.00 999 1015.2  11.4  10.1 999.0 99.0 99.00
2018 06 11 15 04 270  1.0 99.0 99.00 99.00 99.00 999 1015.4  11.6  10.0 999.0 99.0 99.00
2018 06 11 16 04 280  3.6 99.0 99.00 99.00 99.00 999 1015.2  11.5  10.1 999.0 99.0 99.00
2018 06 11 17 04 300  5.1 99.0 99.00 99.00 99.00 999 1014.9  10.9  10.2 999.0 99.0 99.00
2018 06 11 18 04 300  7.7 99.0 99.00 99.00 99.00 999 1014.8  11.1  10.2 999.0 99.0 99.00
2018 06 11 19 04 300  9.3 99.0 99.00 99.00 99.00 999 1014.8  11.1  10.4 999.0 99.0 99.00
2018 06 11 20 04 300  9.8 99.0 99.00 99.00 99.00 999 1014.1  11.2  10.4 999.0 99.0 99.00
2018 06 11 21 04 300  8.2 99.0 99.00 99.00 99.00 999 1013.5  11.1  10.1 999.0 99.0 99.00
2018 06 11 22 04 300 10.8 99.0 99.00 99.00 99.00 999 1012.4  11.3  10.0 999.0 99.0 99.00
2018 06 11 23 04 300 10.3 99.0 99.00 99.00 99.00 999 1011.7  11.2  10.0 999.0 99.0 99.00
2018 06 12 00 04 300 10.8 99.0 99.00 99.00 99.00 999 1011.1  11.4  10.0 999.0 99.0 99.00
2018 06 12 01 14 300  9.8 99.0 99.00 99.00 99.00 999 1010.3  11.7  10.0 999.0 99.0 99.00
2018 06 12 02 04 310  8.8 99.0 99.00 99.00 99.00 999 1010.0  11.7   9.9 999.0 99.0 99.00
2018 06 12 03 04 320  9.8 99.0 99.00 99.00 99.00 999 1010.2  11.7   9.9 999.0 99.0 99.00
2018 06 12 04 04 330  6.7 99.0 99.00 99.00 99.00 999 1010.3  11.4   9.9 999.0 99.0 99.00
2018 06 12 05 04 320  6.2 99.0 99.00 99.00 99.00 999 1011.1  11.5   9.8 999.0 99.0 99.00
2018 06 12 06 04 320  5.7 99.0 99.00 99.00 99.00 999 1011.2  11.2  10.2 999.0 99.0 99.00
2018 06 12 07 04 310  5.1 99.0 99.00 99.00 99.00 999 1011.0  11.2  10.3 999.0 99.0 99.00
2018 06 12 08 04 320  3.6 99.0 99.00 99.00 99.00 999 1011.1  11.0  10.3 999.0 99.0 99.00
2018 06 12 09 04 310  5.1 99.0 99.00 99.00 99.00 999 1010.7  11.1  10.2 999.0 99.0 99.00
2018 06 12 10 04 330  5.1 99.0 99.00 99.00 99.00 999 1010.6  11.1  10.2 999.0 99.0 99.00
2018 06 12 11 04 320  4.1 99.0 99.00 99.00 99.00 999 1010.4  11.2  10.2 999.0 99.0 99.00
2018 06 12 12 04 310  4.6 99.0 99.00 99.00 99.00 999 1010.2  11.0  10.2 999.0 99.0 99.00
2018 06 12 13 04 320  4.6 99.0 99.00 99.00 99.00 999 1010.3  10.9  10.1 999.0 99.0 99.00
2018 06 12 14 04 320  3.6 99.0 99.00 99.00 99.00 999 1010.9  10.8  10.1 999.0 99.0 99.00
2018 06 12 15 04 320  2.6 99.0 99.00 99.00 99.00 999 1011.4  10.9  10.2 999.0 99.0 99.00
2018 06 12 16 04 310  6.2 99.0 99.00 99.00 99.00 999 1011.6  10.3  10.6 999.0 99.0 99.00
2018 06 12 17 04 310  6.7 99.0 99.00 99.00 99.00 999 1011.4  10.3  10.7 999.0 99.0 99.00
2018 06 12 18 04 300  5.7 99.0 99.00 99.00 99.00 999 1011.8  10.4  10.8 999.0 99.0 99.00
2018 06 12 19 04 310  8.2 99.0 99.00 99.00 99.00 999 1011.9  10.7  10.6 999.0 99.0 99.00
2018 06 12 20 04 300  6.7 99.0 99.00 99.00 99.00 999 1011.8  11.3  10.2 999.0 99.0 99.00
2018 06 12 21 04 290  7.2 99.0 99.00 99.00 99.00 999 1011.7  11.1  10.3 999.0 99.0 99.00
2018 06 12 22 04 290  6.2 99.0 99.00 99.00 99.00 999 1011.5  11.2  10.5 999.0 99.0 99.00
2018 06 12 23 04 300  9.3 99.0 99.00 99.00 99.00 999 1010.3  11.3  10.4 999.0 99.0 99.00
2018 06 13 00 04 300  8.2 99.0 99.00 99.00 99.00 999 1009.7  11.9  10.4 999.0 99.0 99.00
2018 06 13 01 04 310  9.3 99.0 99.00 99.00 99.00 999 1009.2  12.3  10.3 999.0 99.0 99.00
2018 06 13 02 24 310  9.8 99.0 99.00 99.00 99.00 999 1008.9  12.2  10.7 999.0 99.0 99.00
2018 06 13 03 24 310  9.3 99.0 99.00 99.00 99.00 999 1009.2  12.2  10.7 999.0 99.0 99.00
2018 06 13 04 24 300  7.2 99.0 99.00 99.00 99.00 999 1009.5  12.2  10.7 999.0 99.0 99.00
2018 06 13 05 24 320  6.7 99.0 99.00 99.00 99.00 999 1010.2  12.2  10.4 999.0 99.0 99.00
2018 06 13 06 24 300  6.2 99.0 99.00 99.00 99.00 999 1010.3  12.2  10.4 999.0 99.0 99.00
2018 06 13 07 24 320  5.7 99.0 99.00 99.00 99.00 999 1010.3  12.1  10.5 999.0 99.0 99.00
2018 06 13 08 24 330  5.7 99.0 99.00 99.00 99.00 999 1010.1  11.7  10.6 999.0 99.0 99.00
2018 06 13 09 24 320  5.1 99.0 99.00 99.00 99.00 999 1010.0  11.7  10.8 999.0 99.0 99.00
2018 06 13 10 24 310  4.1 99.0 99.00 99.00 99.00 999 1009.9  11.7  10.8 999.0 99.0 99.00
2018 06 13 11 24  20  3.1 99.0 99.00 99.00 99.00 999 1009.9  11.6  10.8 999.0 99.0 99.00
2018 06 13 12 24 320  1.0 99.0 99.00 99.00 99.00 999 1010.3  10.8  10.9 999.0 99.0 99.00
2018 06 13 13 24 340  3.6 99.0 99.00 99.00 99.00 999 1010.8  11.1  10.9 999.0 99.0 99.00
2018 06 13 14 04 320  2.1 99.0 99.00 99.00 99.00 999 1011.0  11.2  11.0 999.0 99.0 99.00
2018 06 13 15 04 300  1.0 99.0 99.00 99.00 99.00 999 1011.4  11.1  11.0 999.0 99.0 99.00
2018 06 13 16 04 340  2.6 99.0 99.00 99.00 99.00 999 1011.6  11.2  11.1 999.0 99.0 99.00
2018 06 13 17 04 300  3.1 99.0 99.00 99.00 99.00 999 1011.8  11.3  11.2 999.0 99.0 99.00
2018 06 13 18 04 280  1.5 99.0 99.00 99.00 99.00 999 1011.9  11.9  11.7 999.0 99.0 99.00
2018 06 13 19 04 270  2.6 99.0 99.00 99.00 99.00 999 1011.4  12.0  12.3 999.0 99.0 99.00
2018 06 13 20 04 280  3.6 99.0 99.00 99.00 99.00 999 1011.3  12.5  13.2 999.0 99.0 99.00
2018 06 13 21 04 300  5.1 99.0 99.00 99.00 99.00 999 1010.9  12.9  12.3 999.0 99.0 99.00
2018 06 13 22 04 290  6.7 99.0 99.00 99.00 99.00 999 1010.5  13.0  12.1 999.0 99.0 99.00
2018 06 13 23 04 300  9.3 99.0 99.00 99.00 99.00 999 1009.8  12.8  11.5 999.0 99.0 99.00
2018 06 14 00 04 300 10.3 99.0 99.00 99.00 99.00 999 1009.2  12.6  10.8 999.0 99.0 99.00
2018 06 14 01 04 300 10.3 99.0 99.00 99.00 99.00 999 1008.9  12.5  10.8 999.0 99.0 99.00
2018 06 14 02 04 310 11.3 99.0 99.00 99.00 99.00 999 1008.9  12.4  10.8 999.0 99.0 99.00
2018 06 14 03 04 310 10.8 99.0 99.00 99.00 99.00 999 1009.1  12.3  10.7 999.0 99.0 99.00
2018 06 14 04 04 310  9.8 99.0 99.00 99.00 99.00 999 1009.5  12.4  10.6 999.0 99.0 99.00
2018 06 14 05 04 310  8.2 99.0 99.00 99.00 99.00 999 1010.1  12.3  10.6 999.0 99.0 99.00
2018 06 14 06 04 310  6.2 99.0 99.00 99.00 99.00 999 1010.1  12.2  10.5 999.0 99.0 99.00
2018 06 14 07 04 340  5.1 99.0 99.00 99.00 99.00 999 1010.5  12.1  10.7 999.0 99.0 99.00
2018 06 14 08 04 310  5.7 99.0 99.00 99.00 99.00 999 1010.5  12.1  10.7 999.0 99.0 99.00
2018 06 14 09 04 310  7.2 99.0 99.00 99.00 99.00 999 1010.3  12.2  10.8 999.0 99.0 99.00
2018 06 14 10 04 300  6.2 99.0 99.00 99.00 99.00 999 1010.2  11.9  10.7 999.0 99.0 99.00
2018 06 14 11 04 310  4.1 99.0 99.00 99.00 99.00 999 1010.5  11.8  10.7 999.0 99.0 99.00
2018 06 14 12 04 290  4.1 99.0 99.00 99.00 99.00 999 1010.5  11.6  10.7 999.0 99.0 99.00
2018 06 14 13 04 290  5.1 99.0 99.00 99.00 99.00 999 1010.6  11.8  10.8 999.0 99.0 99.00
2018 06 14 14 04 300  6.7 99.0 99.00 99.00 99.00 999 1010.8  11.8  10.8 999.0 99.0 99.00
2018 06 14 15 04 290  3.6 99.0 99.00 99.00 99.00 999 1011.5  11.7  10.8 999.0 99.0 99.00
2018 06 14 16 04 280  4.6 99.0 99.00 99.00 99.00 999 1011.5  12.1  11.0 999.0 99.0 99.00
2018 06 14 17 04 270  4.1 99.0 99.00 99.00 99.00 999 1011.6  12.0  11.2 999.0 99.0 99.00
2018 06 14 18 04 260  4.1 99.0 99.00 99.00 99.00 999 1011.8  12.1  11.2 999.0 99.0 99.00
2018 06 14 19 04 250  3.1 99.0 99.00 99.00 99.00 999 1012.1  12.2  11.6 999.0 99.0 99.00
2018 06 14 20 04 270  4.1 99.0 99.00 99.00 99.00 999 1011.8  12.7  12.5 999.0 99.0 99.00
2018 06 14 21 04 260  4.6 99.0 99.00 99.00 99.00 999 1011.6  13.0  13.3 999.0 99.0 99.00
2018 06 14 22 04 260  5.1 99.0 99.00 99.00 99.00 999 1011.5  13.4  13.5 999.0 99.0 99.00
2018 06 14 23 04 250  4.6 99.0 99.00 99.00 99.00 999 1010.9  13.4  13.6 999.0 99.0 99.00
2018 06 15 00 04 240  4.6 99.0 99.00 99.00 99.00 999 1010.6  13.6  13.9 999.0 99.0 99.00
2018 06 15 01 04 260  4.6 99.0 99.00 99.00 99.00 999 1009.8  13.5  13.8 999.0 99.0 99.00
2018 06 15 02 04 250  3.6 99.0 99.00 99.00 99.00 999 1009.5  13.4  13.6 999.0 99.0 99.00
2018 06 15 03 04 260  3.6 99.0 99.00 99.00 99.00 999 1009.5  13.0  13.4 999.0 99.0 99.00
2018 06 15 04 04 260  3.6 99.0 99.00 99.00 99.00 999 1009.6  12.7  12.9 999.0 99.0 99.00
2018 06 15 05 04 260  2.6 99.0 99.00 99.00 99.00 999 1009.8  12.3  11.7 999.0 99.0 99.00
2018 06 15 06 04 260  1.5 99.0 99.00 99.00 99.00 999 1009.7  12.0  11.4 999.0 99.0 99.00
2018 06 15 07 04 270  2.6 99.0 99.00 99.00 99.00 999 1009.5  11.9  11.3 999.0 99.0 99.00
2018 06 15 08 04 260  2.1 99.0 99.00 99.00 99.00 999 1009.3  11.7  11.2 999.0 99.0 99.00
2018 06 15 09 04 240  2.1 99.0 99.00 99.00 99.00 999 1009.3  11.7  11.1 999.0 99.0 99.00
2018 06 15 10 04 260  2.6 99.0 99.00 99.00 99.00 999 1008.9  11.7  11.1 999.0 99.0 99.00
2018 06 15 11 04 260  1.5 99.0 99.00 99.00 99.00 999 1008.6  11.8  11.2 999.0 99.0 99.00
2018 06 15 12 04 250  1.0 99.0 99.00 99.00 99.00 999 1008.6  11.8  11.3 999.0 99.0 99.00
2018 06 15 13 04 270  2.6 99.0 99.00 99.00 99.00 999 1008.9  12.0  13.1 999.0 99.0 99.00
2018 06 15 14 04 240  2.1 99.0 99.00 99.00 99.00 999 1009.2  12.0  13.2 999.0 99.0 99.00
2018 06 15 15 04 250  2.1 99.0 99.00 99.00 99.00 999 1009.7  12.0  13.0 999.0 99.0 99.00
2018 06 15 16 04 230  3.1 99.0 99.00 99.00 99.00 999 1010.0  12.2  12.4 999.0 99.0 99.00
2018 06 15 17 04 250  4.1 99.0 99.00 99.00 99.00 999 1010.2  12.0  12.7 999.0 99.0 99.00
2018 06 15 18 04 250  3.1 99.0 99.00 99.00 99.00 999 1010.4  12.0  12.1 999.0 99.0 99.00
2018 06 15 19 04 250  4.1 99.0 99.00 99.00 99.00 999 1010.7  12.1  12.2 999.0 99.0 99.00
2018 06 15 20 24 250  5.1 99.0 99.00 99.00 99.00 999 1010.5  12.2  11.9 999.0 99.0 99.00
2018 06 15 21 24 240  5.1 99.0 99.00 99.00 99.00 999 1010.3  12.5  11.8 999.0 99.0 99.00
2018 06 15 22 24 240  4.6 99.0 99.00 99.00 99.00 999 1009.8  12.7  11.9 999.0 99.0 99.00
2018 06 15 23 24 250  4.1 99.0 99.00 99.00 99.00 999 1009.5  13.0  12.0 999.0 99.0 99.00
2018 06 16 00 24 250  4.1 99.0 99.00 99.00 99.00 999 1009.1  13.0  12.2 999.0 99.0 99.00
2018 06 16 01 24 260  4.6 99.0 99.00 99.00 99.00 999 1008.8  13.2  12.3 999.0 99.0 99.00
2018 06 16 02 24 260  3.6 99.0 99.00 99.00 99.00 999 1008.6  13.1  12.2 999.0 99.0 99.00
2018 06 16 03 24 270  4.6 99.0 99.00 99.00 99.00 999 1008.4  12.8  11.8 999.0 99.0 99.00
2018 06 16 04 24 270  5.1 99.0 99.00 99.00 99.00 999 1008.2  12.8  11.8 999.0 99.0 99.00
2018 06 16 05 24 280  4.1 99.0 99.00 99.00 99.00 999 1008.5  12.8  11.7 999.0 99.0 99.00
2018 06 16 06 24 270  3.1 99.0 99.00 99.00 99.00 999 1008.2  12.7  11.6 999.0 99.0 99.00
2018 06 16 07 24 280  3.1 99.0 99.00 99.00 99.00 999 1007.8  12.6  11.7 999.0 99.0 99.00
2018 06 16 08 04 260  3.1 99.0 99.00 99.00 99.00 999 1007.6  12.5  11.7 999.0 99.0 99.00
2018 06 16 09 04 260  3.6 99.0 99.00 99.00 99.00 999 1007.3  12.6  12.0 999.0 99.0 99.00
2018 06 16 10 04 230  1.5 99.0 99.00 99.00 99.00 999 1007.1  12.5  11.7 999.0 99.0 99.00
2018 06 16 11 04 250  3.6 99.0 99.00 99.00 99.00 999 1007.3  12.9  12.4 999.0 99.0 99.00
2018 06 16 12 04 240  2.1 99.0 99.00 99.00 99.00 999 1007.5  12.8  12.4 999.0 99.0 99.00
2018 06 16 13 04 180  4.6 99.0 99.00 99.00 99.00 999 1007.6  12.4  12.3 999.0 99.0 99.00
2018 06 16 14 04 170  5.1 99.0 99.00 99.00 99.00 999 1007.6  12.0  12.3 999.0 99.0 99.00
2018 06 16 15 04 170  5.1 99.0 99.00 99.00 99.00 999 1007.8  12.0  12.2 999.0 99.0 99.00
2018 06 16 16 04 170  5.7 99.0 99.00 99.00 99.00 999 1008.4  12.2  12.0 999.0 99.0 99.00
2018 06 16 17 04 170  5.7 99.0 99.00 99.00 99.00 999 1008.7  12.2  12.1 999.0 99.0 99.00
2018 06 16 18 04 180  5.7 99.0 99.00 99.00 99.00 999 1008.9  12.4  11.9 999.0 99.0 99.00
2018 06 16 19 04 180  6.2 99.0 99.00 99.00 99.00 999 1008.8  12.3  11.6 999.0 99.0 99.00
2018 06 16 20 04 190  6.2 99.0 99.00 99.00 99.00 999 1008.6  12.5  11.7 999.0 99.0 99.00
2018 06 16 21 04 200  7.2 99.0 99.00 99.00 99.00 999 1008.5  12.5  11.9 999.0 99.0 99.00
2018 06 16 22 04 200  8.2 99.0 99.00 99.00 99.00 999 1008.5  12.6  12.0 999.0 99.0 99.00
2018 06 16 23 04 200  9.3 99.0 99.00 99.00 99.00 999 1008.4  12.4  11.5 999.0 99.0 99.00
2018 06 17 00 04 200  8.8 99.0 99.00 99.00 99.00 999 1008.3  12.4  11.2 999.0 99.0 99.00
2018 06 17 01 04 200  8.2 99.0 99.00 99.00 99.00 999 1008.1  12.4  11.3 999.0 99.0 99.00
2018 06 17 02 04 220  6.7 99.0 99.00 99.00 99.00 999 1008.6  12.6  11.4 999.0 99.0 99.00
2018 06 17 03 04 230  5.1 99.0 99.00 99.00 99.00 999 1009.4  12.4  11.8 999.0 99.0 99.00
2018 06 17 04 04 240  6.2 99.0 99.00 99.00 99.00 999 1009.2  12.6  11.6 999.0 99.0 99.00
2018 06 17 05 04 240  6.2 99.0 99.00 99.00 99.00 999 1009.4  12.8  11.8 999.0 99.0 99.00
2018 06 17 06 04 260  7.2 99.0 99.00 99.00 99.00 999 1009.7  12.8  11.5 999.0 99.0 99.00
2018 06 17 07 04 260  5.1 99.0 99.00 99.00 99.00 999 1009.8  12.8  11.6 999.0 99.0 99.00
2018 06 17 08 04 270  5.1 99.0 99.00 99.00 99.00 999 1010.2  12.9  11.7 999.0 99.0 99.00
2018 06 17 09 04 270  5.1 99.0 99.00 99.00 99.00 999 1010.5  13.1  11.7 999.0 99.0 99.00
2018 06 17 10 04 260  5.1 99.0 99.00 99.00 99.00 999 1010.6  13.2  11.7 999.0 99.0 99.00
2018 06 17 11 04 230  4.6 99.0 99.00 99.00 99.00 999 1010.7  13.0  11.7 999.0 99.0 99.00
2018 06 17 12 04 220  4.1 99.0 99.00 99.00 99.00 999 1010.9  12.8  11.8 999.0 99.0 99.00
2018 06 17 13 04 210  4.6 99.0 99.00 99.00 99.00 999 1011.4  12.7  11.8 999.0 99.0 99.00
2018 06 17 14 04 180  3.1 99.0 99.00 99.00 99.00 999 1012.0  12.5  11.8 999.0 99.0 99.00
2018 06 17 15 04 160  3.6 99.0 99.00 99.00 99.00 999 1012.7  12.1  11.9 999.0 99.0 99.00
2018 06 17 16 04 170  4.1 99.0 99.00 99.00 99.00 999 1013.2  12.3  11.9 999.0 99.0 99.00
2018 06 17 17 04 190  3.6 99.0 99.00 99.00 99.00 999 1013.4  12.3  12.0 999.0 99.0 99.00
2018 06 17 18 04 180  2.6 99.0 99.00 99.00 99.00 999 1014.0  12.6  12.1 999.0 99.0 99.00
2018 06 17 19 04 170  3.1 99.0 99.00 99.00 99.00 999 1014.3  12.6  12.3 999.0 99.0 99.00
2018 06 17 20 04 200  2.6 99.0 99.00 99.00 99.00 999 1014.5  13.0  12.3 999.0 99.0 99.00
2018 06 17 21 04 210  3.6 99.0 99.00 99.00 99.00 999 1014.7  12.8  12.6 999.0 99.0 99.00
2018 06 17 22 04 220  3.6 99.0 99.00 99.00 99.00 999 1014.8  13.2  12.7 999.0 99.0 99.00
2018 06 17 23 04 230  3.1 99.0 99.00 99.00 99.00 999 1014.9  13.5  12.7 999.0 99.0 99.00
2018 06 18 00 04 210  3.1 99.0 99.00 99.00 99.00 999 1014.7  13.6  13.0 999.0 99.0 99.00
2018 06 18 01 04 200  2.6 99.0 99.00 99.00 99.00 999 1014.5  13.8  13.5 999.0 99.0 99.00
2018 06 18 02 04 200  3.6 99.0 99.00 99.00 99.00 999 1014.7  13.9  14.1 999.0 99.0 99.00
2018 06 18 03 04 210  4.1 99.0 99.00 99.00 99.00 999 1014.6  13.9  13.7 999.0 99.0 99.00
2018 06 18 04 04 210  4.6 99.0 99.00 99.00 99.00 999 1015.3  13.6  13.7 999.0 99.0 99.00
2018 06 18 05 04 220  3.6 99.0 99.00 99.00 99.00 999 1016.0  13.9  13.8 999.0 99.0 99.00
2018 06 18 06 04 240  2.6 99.0 99.00 99.00 99.00 999 1016.8  14.0  13.4 999.0 99.0 99.00
2018 06 18 07 04 240  1.5 99.0 99.00 99.00 99.00 999 1016.9  13.9  13.2 999.0 99.0 99.00
2018 06 18 08 04 180  1.5 99.0 99.00 99.00 99.00 999 1016.8  13.6  13.2 999.0 99.0 99.00
2018 06 18 09 04  70  0.5 99.0 99.00 99.00 99.00 999 1016.6  13.4  13.0 999.0 99.0 99.00
2018 06 18 10 04  90  1.0 99.0 99.00 99.00 99.00 999 1016.5  13.2  13.0 999.0 99.0 99.00
2018 06 18 11 04  70  3.1 99.0 99.00 99.00 99.00 999 1016.2  12.9  12.8 999.0 99.0 99.00
2018 06 18 12 04  80  2.1 99.0 99.00 99.00 99.00 999 1016.3  12.7  12.7 999.0 99.0 99.00
2018 06 18 13 04  80  1.0 99.0 99.00 99.00 99.00 999 1016.5  12.7  12.8 999.0 99.0 99.00
2018 06 18 14 04  10  0.5 99.0 99.00 99.00 99.00 999 1017.1  13.3  12.8 999.0 99.0 99.00
2018 06 18 15 04 290  1.5 99.0 99.00 99.00 99.00 999 1017.8  13.8  12.7 999.0 99.0 99.00
2018 06 18 16 04 290  0.5 99.0 99.00 99.00 99.00 999 1018.2  14.2  12.5 999.0 99.0 99.00
2018 06 18 17 04 270  3.1 99.0 99.00 99.00 99.00 999 1018.3  14.2  13.2 999.0 99.0 99.00
2018 06 18 18 04 270  3.6 99.0 99.00 99.00 99.00 999 1018.5  13.9  13.1 999.0 99.0 99.00
2018 06 18 19 04 260  4.1 99.0 99.00 99.00 99.00 999 1018.5  14.0  13.3 999.0 99.0 99.00
2018 06 18 20 04 250  4.1 99.0 99.00 99.00 99.00 999 1018.5  14.0  13.6 999.0 99.0 99.00
2018 06 18 21 04 270  3.6 99.0 99.00 99.00 99.00 999 1018.1  14.3  13.2 999.0 99.0 99.00
2018 06 18 22 04 260  4.6 99.0 99.00 99.00 99.00 999 1017.9  13.9  13.3 999.0 99.0 99.00
2018 06 18 23 04 270  4.6 99.0 99.00 99.00 99.00 999 1017.3  14.0  13.3 999.0 99.0 99.00
2018 06 19 00 04 260  4.6 99.0 99.00 99.00 99.00 999 1017.2  13.7  13.2 999.0 99.0 99.00
2018 06 19 01 04 270  4.6 99.0 99.00 99.00 99.00 999 1016.8  13.3  13.1 999.0 99.0 99.00
2018 06 19 02 04 280  4.6 99.0 99.00 99.00 99.00 999 1016.9  13.0  13.1 999.0 99.0 99.00
2018 06 19 03 04 280  5.7 99.0 99.00 99.00 99.00 999 1017.0  12.8  12.9 999.0 99.0 99.00
2018 06 19 04 04 290  5.1 99.0 99.00 99.00 99.00 999 1017.3  12.5  13.0 999.0 99.0 99.00
2018 06 19 05 04 290  4.6 99.0 99.00 99.00 99.00 999 1017.3  12.2  12.8 999.0 99.0 99.00
2018 06 19 06 04 280  5.1 99.0 99.00 99.00 99.00 999 1017.5  12.2  12.6 999.0 99.0 99.00
2018 06 19 07 04 300  5.7 99.0 99.00 99.00 99.00 999 1017.3  12.2  12.5 999.0 99.0 99.00
2018 06 19 08 04 310  4.6 99.0 99.00 99.00 99.00 999 1017.0  12.2  12.3 999.0 99.0 99.00
2018 06 19 09 04 330  2.6 99.0 99.00 99.00 99.00 999 1016.7  12.1  12.3 999.0 99.0 99.00
2018 06 19 10 24 310  3.1 99.0 99.00 99.00 99.00 999 1016.9  11.7  12.5 999.0 99.0 99.00
2018 06 19 11 24 320  2.6 99.0 99.00 99.00 99.00 999 1016.9  11.8  12.6 999.0 99.0 99.00
2018 06 19 12 24 280  2.6 99.0 99.00 99.00 99.00 999 1016.9  11.5  12.8 999.0 99.0 99.00
2018 06 19 13 24 310  2.6 99.0 99.00 99.00 99.00 999 1017.2  11.4  12.6 999.0 99.0 99.00
2018 06 19 14 24 330  1.5 99.0 99.00 99.00 99.00 999 1017.8  11.5  12.6 999.0 99.0 99.00
2018 06 19 15 24 300  1.0 99.0 99.00 99.00 99.00 999 1018.5  11.7  12.6 999.0 99.0 99.00
2018 06 19 16 24 300  4.1 99.0 99.00 99.00 99.00 999 1018.6  11.9  12.6 999.0 99.0 99.00
2018 06 19 17 24  10  2.1 99.0 99.00 99.00 99.00 999 1018.6  12.0  12.6 999.0 99.0 99.00
2018 06 19 18 24 320  2.6 99.0 99.00 99.00 99.00 999 1017.7  12.2  12.8 999.0 99.0 99.00
2018 06 19 19 24 300  6.2 99.0 99.00 99.00 99.00 999 1017.6  12.6  13.0 999.0 99.0 99.00
2018 06 19 20 24 300  8.2 99.0 99.00 99.00 99.00 999 1016.8  12.6  13.0 999.0 99.0 99.00
2018 06 19 21 24 300 10.3 99.0 99.00 99.00 99.00 999 1016.3  12.8  12.6 999.0 99.0 99.00
2018 06 19 22 04 290  9.8 99.0 99.00 99.00 99.00 999 1016.1  12.8  12.7 999.0 99.0 99.00
2018 06 19 23 04 290  9.3 99.0 99.00 99.00 99.00 999 1016.2  12.8  12.6 999.0 99.0 99.00
2018 06 20 00 04 290  9.8 99.0 99.00 99.00 99.00 999 1015.5  12.7  12.5 999.0 99.0 99.00
2018 06 20 01 04 290  8.8 99.0 99.00 99.00 99.00 999 1015.6  12.8  12.4 999.0 99.0 99.00
