#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 05 02 02 05 290  7.7 99.0 99.00 99.00 99.00 999 1011.7  11.8  11.6 999.0 99.0 99.00
2018 05 02 03 05 280  6.2 99.0 99.00 99.00 99.00 999 1012.0  11.7  11.5 999.0 99.0 99.00
2018 05 02 04 05 290  7.2 99.0 99.00 99.00 99.00 999 1012.4  11.5  11.5 999.0 99.0 99.00
2018 05 02 05 05 300  7.2 99.0 99.00 99.00 99.00 999 1013.3  11.7  11.5 999.0 99.0 99.00
2018 05 02 06 05 300  7.2 99.0 99.00 99.00 99.00 999 1013.4  11.6  11.5 999.0 99.0 99.00
2018 05 02 07 05 310  6.2 99.0 99.00 99.00 99.00 999 1013.4  11.7  11.4 999.0 99.0 99.00
2018 05 02 08 05 300  5.1 99.0 99.00 99.00 99.00 999 1013.5  11.7  11.4 999.0 99.0 99.00
2018 05 02 09 05 290  3.1 99.0 99.00 99.00 99.00 999 1013.3  11.7  11.4 999.0 99.0 99.00
2018 05 02 10 05 280  4.1 99.0 99.00 99.00 99.00 999 1013.0  11.6  11.4 999.0 99.0 99.00
2018 05 02 11 05 290  2.6 99.0 99.00 99.00 99.00 999 1013.3  11.6  11.3 999.0 99.0 99.00
2018 05 02 12 05 270  3.1 99.0 99.00 99.00 99.00 999 1013.6  11.6  11.3 999.0 99.0 99.00
2018 05 02 13 05 310  1.5 99.0 99.00 99.00 99.00 999 1014.2  11.6  11.3 999.0 99.0 99.00
2018 05 02 14 05 300  2.1 99.0 99.00 99.00 99.00 999 1015.2  11.6  11.3 999.0 99.0 99.00
2018 05 02 15 05 300  1.0 99.0 99.00 99.00 99.00 999 1015.9  11.7  11.4 999.0 99.0 99.00
2018 05 02 16 05 100  1.5 99.0 99.00 99.00 99.00 999 1016.0  11.7  11.5 999.0 99.0 99.00
2018 05 02 17 05 100  1.0 99.0 99.00 99.00 99.00 999 1016.0  12.1  11.6 999.0 99.0 99.00
2018 05 02 18 05 280  2.1 99.0 99.00 99.00 99.00 999 1016.9  12.1  12.2 999.0 99.0 99.00
2018 05 02 19 05 260  2.6 99.0 99.00 99.00 99.00 999 1017.3  12.2  12.7 999.0 99.0 99.00
2018 05 02 20 05 250  4.6 99.0 99.00 99.00 99.00 999 1017.5  12.4  12.2 999.0 99.0 99.00
2018 05 02 21 05 240  4.6 99.0 99.00 99.00 99.00 999 1017.7  12.7  12.4 999.0 99.0 99.00
2018 05 02 22 06 250  5.1 99.0 99.00 99.00 99.00 999 1017.7  12.7  12.4 999.0 99.0 99.00
2018 05 02 23 05 260  5.1 99.0 99.00 99.00 99.00 999 1017.7  12.7  12.5 999.0 99.0 99.00
2018 05 03 00 05 270  5.7 99.0 99.00 99.00 99.00 999 1018.1  12.6  12.2 999.0 99.0 99.00
2018 05 03 01 05 270  4.6 99.0 99.00 99.00 99.00 999 1018.3  12.5  12.4 999.0 99.0 99.00
2018 05 03 02 05 270  3.1 99.0 99.00 99.00 99.00 999 1018.5  12.6  12.5 999.0 99.0 99.00
2018 05 03 03 05 270  2.6 99.0 99.00 99.00 99.00 999 1018.8  12.3  12.2 999.0 99.0 99.00
2018 05 03 04 05 290  2.1 99.0 99.00 99.00 99.00 999 1019.6  12.3  12.1 999.0 99.0 99.00
2018 05 03 05 05 300  2.1 99.0 99.00 99.00 99.00 999 1020.4  12.2  12.2 999.0 99.0 99.00
2018 05 03 06 05 290  2.6 99.0 99.00 99.00 99.00 999 1020.7  12.0  12.3 999.0 99.0 99.00
2018 05 03 07 05 250  1.5 99.0 99.00 99.00 99.00 999 1020.8  11.9  12.3 999.0 99.0 99.00
2018 05 03 08 05 270  1.5 99.0 99.00 99.00 99.00 999 1021.0  11.8  12.1 999.0 99.0 99.00
2018 05 03 09 05 310  2.6 99.0 99.00 99.00 99.00 999 1021.5  11.7  12.1 999.0 99.0 99.00
2018 05 03 10 05 290  2.6 99.0 99.00 99.00 99.00 999 1021.6  11.6  11.9 999.0 99.0 99.00
2018 05 03 11 05 260  1.0 99.0 99.00 99.00 99.00 999 1021.9  11.6  11.9 999.0 99.0 99.00
2018 05 03 12 25 270  2.1 99.0 99.00 99.00 99.00 999 1022.3  11.7  11.9 999.0 99.0 99.00
2018 05 03 13 15 280  1.0 99.0 99.00 99.00 99.00 999 1022.7  11.6  11.9 999.0 99.0 99.00
2018 05 03 14 05 290  1.0 99.0 99.00 99.00 99.00 999 1023.5  11.7  11.9 999.0 99.0 99.00
2018 05 03 15 05  10  2.6 99.0 99.00 99.00 99.00 999 1024.0  11.6  11.9 999.0 99.0 99.00
2018 05 03 16 05 360  2.6 99.0 99.00 99.00 99.00 999 1024.5  11.4  11.9 999.0 99.0 99.00
2018 05 03 17 05 340  3.6 99.0 99.00 99.00 99.00 999 1024.9  11.4  11.8 999.0 99.0 99.00
2018 05 03 18 05 330  3.1 99.0 99.00 99.00 99.00 999 1025.4  11.1  11.7 999.0 99.0 99.00
2018 05 03 19 05 310  3.1 99.0 99.00 99.00 99.00 999 1025.8  11.5  11.9 999.0 99.0 99.00
2018 05 03 20 05 300  4.1 99.0 99.00 99.00 99.00 999 1025.4  11.8  12.1 999.0 99.0 99.00
2018 05 03 21 05 300  4.1 99.0 99.00 99.00 99.00 999 1024.9  12.3  12.3 999.0 99.0 99.00
2018 05 03 22 05 300  4.6 99.0 99.00 99.00 99.00 999 1024.4  12.4  12.6 999.0 99.0 99.00
2018 05 03 23 05 300  5.7 99.0 99.00 99.00 99.00 999 1023.6  12.4  12.4 999.0 99.0 99.00
2018 05 04 00 05 310  6.2 99.0 99.00 99.00 99.00 999 1022.8  12.5  12.5 999.0 99.0 99.00
2018 05 04 01 05 310  6.2 99.0 99.00 99.00 99.00 999 1022.2  12.4  12.7 999.0 99.0 99.00
2018 05 04 02 05 310  8.2 99.0 99.00 99.00 99.00 999 1022.1  12.3  12.7 999.0 99.0 99.00
2018 05 04 03 05 310  8.8 99.0 99.00 99.00 99.00 999 1022.1  11.9  12.5 999.0 99.0 99.00
2018 05 04 04 05 300  7.7 99.0 99.00 99.00 99.00 999 1022.7  11.7  12.3 999.0 99.0 99.00
2018 05 04 05 05 310  7.7 99.0 99.00 99.00 99.00 999 1022.8  11.6  12.2 999.0 99.0 99.00
2018 05 04 06 05 320  5.7 99.0 99.00 99.00 99.00 999 1022.7  12.0  12.2 999.0 99.0 99.00
2018 05 04 07 05 340  5.1 99.0 99.00 99.00 99.00 999 1023.0  12.0  12.1 999.0 99.0 99.00
2018 05 04 08 05 330  5.1 99.0 99.00 99.00 99.00 999 1023.3  11.7  12.1 999.0 99.0 99.00
2018 05 04 09 05 330  6.2 99.0 99.00 99.00 99.00 999 1023.4  11.3  12.0 999.0 99.0 99.00
2018 05 04 10 05 330  4.6 99.0 99.00 99.00 99.00 999 1023.2  11.2  11.8 999.0 99.0 99.00
2018 05 04 11 05  20  1.5 99.0 99.00 99.00 99.00 999 1022.8  11.2  11.7 999.0 99.0 99.00
2018 05 04 12 05  50  4.6 99.0 99.00 99.00 99.00 999 1022.2  11.3  11.7 999.0 99.0 99.00
2018 05 04 13 05  50  3.1 99.0 99.00 99.00 99.00 999 1022.9  10.5  11.6 999.0 99.0 99.00
2018 05 04 14 05 330  5.7 99.0 99.00 99.00 99.00 999 1024.1  11.0  11.6 999.0 99.0 99.00
2018 05 04 15 05  80  3.6 99.0 99.00 99.00 99.00 999 1024.2  11.0  11.6 999.0 99.0 99.00
2018 05 04 16 05 360  1.5 99.0 99.00 99.00 99.00 999 1024.7  10.9  11.6 999.0 99.0 99.00
2018 05 04 17 05  20  2.1 99.0 99.00 99.00 99.00 999 1024.4  11.1  11.7 999.0 99.0 99.00
2018 05 04 18 05 300  5.1 99.0 99.00 99.00 99.00 999 1024.7  11.5  11.8 999.0 99.0 99.00
2018 05 04 19 05 310  8.8 99.0 99.00 99.00 99.00 999 1023.3  11.2  11.6 999.0 99.0 99.00
2018 05 04 20 05 310  7.7 99.0 99.00 99.00 99.00 999 1022.9  11.2  11.7 999.0 99.0 99.00
2018 05 04 21 05 300  7.7 99.0 99.00 99.00 99.00 999 1022.8  11.4  11.8 999.0 99.0 99.00
2018 05 04 22 05 300  7.7 99.0 99.00 99.00 99.00 999 1022.4  11.7  12.0 999.0 99.0 99.00
2018 05 04 23 05 290  7.2 99.0 99.00 99.00 99.00 999 1021.3  11.6  11.9 999.0 99.0 99.00
2018 05 05 00 05 290  6.7 99.0 99.00 99.00 99.00 999 1021.1  11.9  11.9 999.0 99.0 99.00
2018 05 05 01 05 290  6.2 99.0 99.00 99.00 99.00 999 1020.7  11.8  11.8 999.0 99.0 99.00
2018 05 05 02 05 300  6.2 99.0 99.00 99.00 99.00 999 1020.1  11.8  11.8 999.0 99.0 99.00
2018 05 05 03 05 310 10.3 99.0 99.00 99.00 99.00 999 1019.7  11.7  11.8 999.0 99.0 99.00
2018 05 05 04 05 310  9.3 99.0 99.00 99.00 99.00 999 1019.8  11.7  11.7 999.0 99.0 99.00
2018 05 05 05 05 310  7.7 99.0 99.00 99.00 99.00 999 1020.4  11.5  11.6 999.0 99.0 99.00
2018 05 05 06 05 310  3.6 99.0 99.00 99.00 99.00 999 1019.8  11.9  11.5 999.0 99.0 99.00
2018 05 05 07 05 320  4.1 99.0 99.00 99.00 99.00 999 1019.5  11.9  11.5 999.0 99.0 99.00
2018 05 05 08 05  10  3.6 99.0 99.00 99.00 99.00 999 1018.9  12.0  11.4 999.0 99.0 99.00
2018 05 05 09 05  10  3.1 99.0 99.00 99.00 99.00 999 1018.8  11.8  11.4 999.0 99.0 99.00
2018 05 05 10 05 340  2.6 99.0 99.00 99.00 99.00 999 1018.4  11.7  11.4 999.0 99.0 99.00
2018 05 05 11 05 310  3.6 99.0 99.00 99.00 99.00 999 1018.0  11.2  11.4 999.0 99.0 99.00
2018 05 05 12 05 320  7.2 99.0 99.00 99.00 99.00 999 1018.4  10.4  11.3 999.0 99.0 99.00
2018 05 05 13 05 300  7.2 99.0 99.00 99.00 99.00 999 1018.8  10.7  11.3 999.0 99.0 99.00
2018 05 05 14 05 300  7.2 99.0 99.00 99.00 99.00 999 1019.3  11.1  11.2 999.0 99.0 99.00
2018 05 05 15 05 310  6.2 99.0 99.00 99.00 99.00 999 1019.4  11.1  11.2 999.0 99.0 99.00
2018 05 05 16 05 290  6.7 99.0 99.00 99.00 99.00 999 1019.6  11.2  11.2 999.0 99.0 99.00
2018 05 05 17 05 300  6.2 99.0 99.00 99.00 99.00 999 1019.7  11.2  11.2 999.0 99.0 99.00
2018 05 05 18 05 300  5.7 99.0 99.00 99.00 99.00 999 1019.4  11.3  11.3 999.0 99.0 99.00
2018 05 05 19 05 310  6.7 99.0 99.00 99.00 99.00 999 1018.9  11.5  11.5 999.0 99.0 99.00
2018 05 05 20 05 300  7.2 99.0 99.00 99.00 99.00 999 1017.4  11.5  11.5 999.0 99.0 99.00
2018 05 05 21 05 290  6.7 99.0 99.00 99.00 99.00 999 1017.2  11.6  11.5 999.0 99.0 99.00
2018 05 05 22 05 290  8.2 99.0 99.00 99.00 99.00 999 1016.9  11.6  11.6 999.0 99.0 99.00
2018 05 05 23 05 280  7.2 99.0 99.00 99.00 99.00 999 1016.7  11.4  11.4 999.0 99.0 99.00
2018 05 06 00 05 290  6.7 99.0 99.00 99.00 99.00 999 1016.5  11.6  11.3 999.0 99.0 99.00
2018 05 06 01 05 280  7.7 99.0 99.00 99.00 99.00 999 1016.5  11.8  11.3 999.0 99.0 99.00
2018 05 06 02 05 290  6.7 99.0 99.00 99.00 99.00 999 1016.0  11.8  11.3 999.0 99.0 99.00
2018 05 06 03 05 300  5.1 99.0 99.00 99.00 99.00 999 1016.0  11.7  11.3 999.0 99.0 99.00
2018 05 06 04 05 300  6.2 99.0 99.00 99.00 99.00 999 1016.5  11.6  11.3 999.0 99.0 99.00
2018 05 06 05 05 290  6.2 99.0 99.00 99.00 99.00 999 1017.5  11.4  11.3 999.0 99.0 99.00
2018 05 06 06 05 290  6.2 99.0 99.00 99.00 99.00 999 1017.9  11.5  11.3 999.0 99.0 99.00
2018 05 06 07 05 300  8.2 99.0 99.00 99.00 99.00 999 1017.9  11.4  11.3 999.0 99.0 99.00
2018 05 06 08 05 310  5.1 99.0 99.00 99.00 99.00 999 1018.3  11.3  11.3 999.0 99.0 99.00
2018 05 06 09 05 310  3.6 99.0 99.00 99.00 99.00 999 1017.9  11.3  11.5 999.0 99.0 99.00
2018 05 06 10 05 320  4.6 99.0 99.00 99.00 99.00 999 1017.9  11.2  11.7 999.0 99.0 99.00
2018 05 06 11 05 340  3.6 99.0 99.00 99.00 99.00 999 1017.9  11.4  11.8 999.0 99.0 99.00
2018 05 06 12 05 340  4.1 99.0 99.00 99.00 99.00 999 1018.2  11.3  11.8 999.0 99.0 99.00
2018 05 06 13 05 350  3.1 99.0 99.00 99.00 99.00 999 1018.1  11.7  11.9 999.0 99.0 99.00
2018 05 06 14 05 330  2.6 99.0 99.00 99.00 99.00 999 1018.1  11.7  11.9 999.0 99.0 99.00
2018 05 06 15 05 340  4.1 99.0 99.00 99.00 99.00 999 1018.5  11.4  11.9 999.0 99.0 99.00
2018 05 06 16 05 340  3.6 99.0 99.00 99.00 99.00 999 1018.5  11.4  11.8 999.0 99.0 99.00
2018 05 06 17 05 310  4.1 99.0 99.00 99.00 99.00 999 1018.7  11.7  11.8 999.0 99.0 99.00
2018 05 06 18 05 320  6.2 99.0 99.00 99.00 99.00 999 1019.0  11.5  11.8 999.0 99.0 99.00
2018 05 06 19 05 300  6.7 99.0 99.00 99.00 99.00 999 1019.1  11.6  11.8 999.0 99.0 99.00
2018 05 06 20 05 290  7.2 99.0 99.00 99.00 99.00 999 1019.0  11.6  11.5 999.0 99.0 99.00
2018 05 06 21 05 290 10.8 99.0 99.00 99.00 99.00 999 1018.7  11.8  11.4 999.0 99.0 99.00
2018 05 06 22 05 300  9.3 99.0 99.00 99.00 99.00 999 1018.5  11.8  11.3 999.0 99.0 99.00
2018 05 06 23 05 310  8.8 99.0 99.00 99.00 99.00 999 1017.6  12.1  11.0 999.0 99.0 99.00
2018 05 07 00 05 320  9.3 99.0 99.00 99.00 99.00 999 1017.4  12.5  11.1 999.0 99.0 99.00
2018 05 07 01 05 320  8.2 99.0 99.00 99.00 99.00 999 1017.6  12.4  11.1 999.0 99.0 99.00
2018 05 07 02 05 320  8.8 99.0 99.00 99.00 99.00 999 1017.5  12.4  11.1 999.0 99.0 99.00
2018 05 07 03 05 310  8.2 99.0 99.00 99.00 99.00 999 1018.2  12.1  11.3 999.0 99.0 99.00
2018 05 07 04 05 310  9.3 99.0 99.00 99.00 99.00 999 1018.6  12.1  11.1 999.0 99.0 99.00
2018 05 07 05 05 310  8.2 99.0 99.00 99.00 99.00 999 1018.8  11.9  11.2 999.0 99.0 99.00
2018 05 07 06 05 310  7.7 99.0 99.00 99.00 99.00 999 1019.4  11.8  11.2 999.0 99.0 99.00
2018 05 07 07 05 320  6.2 99.0 99.00 99.00 99.00 999 1019.1  12.0  11.4 999.0 99.0 99.00
2018 05 07 08 05 320  7.7 99.0 99.00 99.00 99.00 999 1019.3  12.0  11.4 999.0 99.0 99.00
2018 05 07 09 05 310  7.7 99.0 99.00 99.00 99.00 999 1019.5  11.9  11.4 999.0 99.0 99.00
2018 05 07 10 05 330  6.7 99.0 99.00 99.00 99.00 999 1019.0  11.8  11.7 999.0 99.0 99.00
2018 05 07 11 05 360  1.0 99.0 99.00 99.00 99.00 999 1019.5  12.4  11.7 999.0 99.0 99.00
2018 05 07 12 05 330  3.6 99.0 99.00 99.00 99.00 999 1019.6  12.0  11.7 999.0 99.0 99.00
2018 05 07 13 25 330  2.6 99.0 99.00 99.00 99.00 999 1019.6  11.8  11.7 999.0 99.0 99.00
2018 05 07 14 25  30  1.5 99.0 99.00 99.00 99.00 999 1020.2  11.9  11.7 999.0 99.0 99.00
2018 05 07 15 25 340  2.1 99.0 99.00 99.00 99.00 999 1020.8  12.1  11.7 999.0 99.0 99.00
2018 05 07 16 25 290  1.0 99.0 99.00 99.00 99.00 999 1020.8  12.5  11.8 999.0 99.0 99.00
2018 05 07 17 25 270  2.1 99.0 99.00 99.00 99.00 999 1021.0  12.3  11.8 999.0 99.0 99.00
2018 05 07 18 25 310  5.7 99.0 99.00 99.00 99.00 999 1020.6  12.5  12.1 999.0 99.0 99.00
2018 05 07 19 25 290  6.2 99.0 99.00 99.00 99.00 999 1020.8  12.5  11.9 999.0 99.0 99.00
2018 05 07 20 25 290  7.7 99.0 99.00 99.00 99.00 999 1020.3  12.5  11.8 999.0 99.0 99.00
2018 05 07 21 25 290  8.8 99.0 99.00 99.00 99.00 999 1019.7  12.5  11.8 999.0 99.0 99.00
2018 05 07 22 25 300  9.3 99.0 99.00 99.00 99.00 999 1019.0  12.6  11.6 999.0 99.0 99.00
2018 05 07 23 25 300  9.8 99.0 99.00 99.00 99.00 999 1018.2  12.6  11.5 999.0 99.0 99.00
2018 05 08 00 15 300  9.8 99.0 99.00 99.00 99.00 999 1017.8  12.6  11.4 999.0 99.0 99.00
2018 05 08 01 05 310  8.2 99.0 99.00 99.00 99.00 999 1017.6  12.5  11.3 999.0 99.0 99.00
2018 05 08 02 05 310  9.3 99.0 99.00 99.00 99.00 999 1017.1  12.6  11.2 999.0 99.0 99.00
2018 05 08 03 05 320  8.2 99.0 99.00 99.00 99.00 999 1017.1  12.4  11.1 999.0 99.0 99.00
2018 05 08 04 05 310  8.8 99.0 99.00 99.00 99.00 999 1017.7  12.4  11.1 999.0 99.0 99.00
2018 05 08 05 05 320  8.2 99.0 99.00 99.00 99.00 999 1018.3  12.0  11.1 999.0 99.0 99.00
2018 05 08 06 05 310  7.7 99.0 99.00 99.00 99.00 999 1018.7  11.9  11.2 999.0 99.0 99.00
2018 05 08 07 05 310  6.2 99.0 99.00 99.00 99.00 999 1018.6  11.8  11.2 999.0 99.0 99.00
2018 05 08 08 05 310  6.7 99.0 99.00 99.00 99.00 999 1018.6  11.7  11.3 999.0 99.0 99.00
2018 05 08 09 05 320  5.7 99.0 99.00 99.00 99.00 999 1018.3  11.7  11.3 999.0 99.0 99.00
2018 05 08 10 05 330  5.1 99.0 99.00 99.00 99.00 999 1018.1  11.4  11.4 999.0 99.0 99.00
2018 05 08 11 05 340  3.1 99.0 99.00 99.00 99.00 999 1018.2  11.7  11.4 999.0 99.0 99.00
2018 05 08 12 05  10  3.1 99.0 99.00 99.00 99.00 999 1017.8  11.3  11.4 999.0 99.0 99.00
2018 05 08 13 05  20  3.1 99.0 99.00 99.00 99.00 999 1017.6  11.0  11.4 999.0 99.0 99.00
2018 05 08 14 05 300  3.1 99.0 99.00 99.00 99.00 999 1018.1  10.8  11.3 999.0 99.0 99.00
2018 05 08 15 05 310  5.7 99.0 99.00 99.00 99.00 999 1019.6  10.8  11.3 999.0 99.0 99.00
2018 05 08 16 05 320  7.7 99.0 99.00 99.00 99.00 999 1019.9  11.0  11.2 999.0 99.0 99.00
2018 05 08 17 05 310  5.7 99.0 99.00 99.00 99.00 999 1020.6  11.4  11.2 999.0 99.0 99.00
2018 05 08 18 05 300  3.1 99.0 99.00 99.00 99.00 999 1020.8  11.5  11.3 999.0 99.0 99.00
2018 05 08 19 05 300  5.1 99.0 99.00 99.00 99.00 999 1020.6  11.7  11.3 999.0 99.0 99.00
2018 05 08 20 05 300  4.1 99.0 99.00 99.00 99.00 999 1020.3  11.8  11.2 999.0 99.0 99.00
2018 05 08 21 05 280  4.1 99.0 99.00 99.00 99.00 999 1019.8  12.1  11.3 999.0 99.0 99.00
2018 05 08 22 05 300  5.1 99.0 99.00 99.00 99.00 999 1019.7  12.3  11.4 999.0 99.0 99.00
2018 05 08 23 05 290  8.2 99.0 99.00 99.00 99.00 999 1018.1  12.0  11.3 999.0 99.0 99.00
2018 05 09 00 05 310  6.2 99.0 99.00 99.00 99.00 999 1018.0  12.4  11.1 999.0 99.0 99.00
2018 05 09 01 05 310  3.6 99.0 99.00 99.00 99.00 999 1018.4  12.2  11.1 999.0 99.0 99.00
2018 05 09 02 05 310  7.2 99.0 99.00 99.00 99.00 999 1017.3  11.6  11.0 999.0 99.0 99.00
2018 05 09 03 05 320  5.7 99.0 99.00 99.00 99.00 999 1017.9  11.6  11.0 999.0 99.0 99.00
2018 05 09 04 05 310  6.2 99.0 99.00 99.00 99.00 999 1018.1  12.2  11.0 999.0 99.0 99.00
2018 05 09 05 05 320  7.7 99.0 99.00 99.00 99.00 999 1018.2  11.7  10.9 999.0 99.0 99.00
2018 05 09 06 05 310  7.2 99.0 99.00 99.00 99.00 999 1018.9  11.3  10.9 999.0 99.0 99.00
2018 05 09 07 05 310  7.2 99.0 99.00 99.00 99.00 999 1018.5  11.1  10.8 999.0 99.0 99.00
2018 05 09 08 05 310  3.1 99.0 99.00 99.00 99.00 999 1019.0  11.6  10.8 999.0 99.0 99.00
2018 05 09 09 05  20  3.1 99.0 99.00 99.00 99.00 999 1018.7  11.4  10.9 999.0 99.0 99.00
2018 05 09 10 05 320  1.0 99.0 99.00 99.00 99.00 999 1018.7  11.2  10.9 999.0 99.0 99.00
2018 05 09 11 05   0  0.0 99.0 99.00 99.00 99.00 999 1018.8  11.3  10.9 999.0 99.0 99.00
2018 05 09 12 05   0  0.0 99.0 99.00 99.00 99.00 999 1018.7  11.3  10.9 999.0 99.0 99.00
2018 05 09 13 05 300  7.2 99.0 99.00 99.00 99.00 999 1018.8  12.0  10.8 999.0 99.0 99.00
2018 05 09 14 05 310  6.7 99.0 99.00 99.00 99.00 999 1019.4  11.8  10.7 999.0 99.0 99.00
2018 05 09 15 05 300  7.7 99.0 99.00 99.00 99.00 999 1019.3  11.2  10.9 999.0 99.0 99.00
2018 05 09 16 05 310  8.2 99.0 99.00 99.00 99.00 999 1020.0  11.6  10.9 999.0 99.0 99.00
2018 05 09 17 05 310  5.7 99.0 99.00 99.00 99.00 999 1020.4  11.8  10.9 999.0 99.0 99.00
2018 05 09 18 05 310  6.2 99.0 99.00 99.00 99.00 999 1020.3  12.3  10.8 999.0 99.0 99.00
2018 05 09 19 05 300  7.7 99.0 99.00 99.00 99.00 999 1020.0  12.2  10.8 999.0 99.0 99.00
2018 05 09 20 05 300  6.7 99.0 99.00 99.00 99.00 999 1019.0  12.5  11.1 999.0 99.0 99.00
2018 05 09 21 05 300  8.2 99.0 99.00 99.00 99.00 999 1018.1  12.4  11.1 999.0 99.0 99.00
2018 05 09 22 05 300 10.8 99.0 99.00 99.00 99.00 999 1017.2  12.5  11.1 999.0 99.0 99.00
2018 05 09 23 05 300 10.8 99.0 99.00 99.00 99.00 999 1016.4  12.9  11.1 999.0 99.0 99.00
2018 05 10 00 05 300 12.9 99.0 99.00 99.00 99.00 999 1015.8  13.0  11.0 999.0 99.0 99.00
2018 05 10 01 05 300 11.8 99.0 99.00 99.00 99.00 999 1015.7  12.8  10.8 999.0 99.0 99.00
2018 05 10 02 05 300 10.8 99.0 99.00 99.00 99.00 999 1015.5  12.6  10.9 999.0 99.0 99.00
2018 05 10 03 05 300 11.8 99.0 99.00 99.00 99.00 999 1015.6  12.5  10.8 999.0 99.0 99.00
2018 05 10 04 05 300 10.3 99.0 99.00 99.00 99.00 999 1016.1  12.5  10.8 999.0 99.0 99.00
2018 05 10 05 05 310  8.2 99.0 99.00 99.00 99.00 999 1016.9  12.3  10.7 999.0 99.0 99.00
2018 05 10 06 05 310  8.2 99.0 99.00 99.00 99.00 999 1017.1  12.3  10.7 999.0 99.0 99.00
2018 05 10 07 05 300  7.2 99.0 99.00 99.00 99.00 999 1017.2  12.0  10.7 999.0 99.0 99.00
2018 05 10 08 05 320  6.2 99.0 99.00 99.00 99.00 999 1016.6  12.1  10.7 999.0 99.0 99.00
2018 05 10 09 05 320  5.1 99.0 99.00 99.00 99.00 999 1015.8  11.6  10.6 999.0 99.0 99.00
2018 05 10 10 05 310  7.7 99.0 99.00 99.00 99.00 999 1015.6  11.9  10.6 999.0 99.0 99.00
2018 05 10 11 05 310  8.2 99.0 99.00 99.00 99.00 999 1015.4  11.7  10.6 999.0 99.0 99.00
2018 05 10 12 05 310  6.7 99.0 99.00 99.00 99.00 999 1015.5  11.6  10.6 999.0 99.0 99.00
