#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 03 03 06 220  6.7 99.0 99.00 99.00 99.00 999 1014.0  10.8  11.0 999.0 99.0 99.00
2018 03 03 04 06 220  8.2 99.0 99.00 99.00 99.00 999 1014.0  10.4  11.1 999.0 99.0 99.00
2018 03 03 05 06 220  5.7 99.0 99.00 99.00 99.00 999 1014.3   9.3  11.1 999.0 99.0 99.00
2018 03 03 06 06 210  6.2 99.0 99.00 99.00 99.00 999 1014.1  10.0  11.1 999.0 99.0 99.00
2018 03 03 07 06 230  4.1 99.0 99.00 99.00 99.00 999 1014.5  10.3  11.1 999.0 99.0 99.00
2018 03 03 08 06 250  4.1 99.0 99.00 99.00 99.00 999 1014.5  10.3  11.0 999.0 99.0 99.00
2018 03 03 09 06 260  5.1 99.0 99.00 99.00 99.00 999 1014.7  10.4  11.0 999.0 99.0 99.00
2018 03 03 10 06 270  5.7 99.0 99.00 99.00 99.00 999 1014.9  10.6  11.0 999.0 99.0 99.00
2018 03 03 11 06 260  4.6 99.0 99.00 99.00 99.00 999 1015.0  10.3  11.0 999.0 99.0 99.00
2018 03 03 12 06 320  2.1 99.0 99.00 99.00 99.00 999 1015.2  10.5  11.0 999.0 99.0 99.00
2018 03 03 13 06  30  3.1 99.0 99.00 99.00 99.00 999 1016.4   9.0  11.0 999.0 99.0 99.00
2018 03 03 14 06  50  1.5 99.0 99.00 99.00 99.00 999 1016.6   9.1  11.1 999.0 99.0 99.00
2018 03 03 15 06  40  2.1 99.0 99.00 99.00 99.00 999 1017.0   9.3  11.2 999.0 99.0 99.00
2018 03 03 16 06  70  3.1 99.0 99.00 99.00 99.00 999 1018.2   9.7  11.3 999.0 99.0 99.00
2018 03 03 17 06 140  2.6 99.0 99.00 99.00 99.00 999 1017.8   8.6  11.4 999.0 99.0 99.00
2018 03 03 18 06 130  2.6 99.0 99.00 99.00 99.00 999 1018.2   9.1  11.4 999.0 99.0 99.00
2018 03 03 19 06  90  2.6 99.0 99.00 99.00 99.00 999 1019.3   8.1  11.5 999.0 99.0 99.00
2018 03 03 20 06 180  2.1 99.0 99.00 99.00 99.00 999 1019.0   9.0  11.6 999.0 99.0 99.00
2018 03 03 21 06 190  4.1 99.0 99.00 99.00 99.00 999 1018.5   9.2  11.6 999.0 99.0 99.00
2018 03 03 22 06 190  5.1 99.0 99.00 99.00 99.00 999 1017.6   9.7  11.4 999.0 99.0 99.00
2018 03 03 23 06 240  2.1 99.0 99.00 99.00 99.00 999 1018.7   8.0  11.3 999.0 99.0 99.00
2018 03 04 00 06 240  2.1 99.0 99.00 99.00 99.00 999 1018.2   9.2  11.4 999.0 99.0 99.00
2018 03 04 01 06 240  4.1 99.0 99.00 99.00 99.00 999 1018.0   9.7  11.4 999.0 99.0 99.00
2018 03 04 02 06 250  3.6 99.0 99.00 99.00 99.00 999 1018.4   9.3  11.3 999.0 99.0 99.00
2018 03 04 03 06 290  3.1 99.0 99.00 99.00 99.00 999 1018.7   9.7  11.3 999.0 99.0 99.00
2018 03 04 04 06 290  4.6 99.0 99.00 99.00 99.00 999 1019.4   9.9  11.3 999.0 99.0 99.00
2018 03 04 05 06 280  4.1 99.0 99.00 99.00 99.00 999 1020.1   9.8  11.3 999.0 99.0 99.00
2018 03 04 06 06 330  6.2 99.0 99.00 99.00 99.00 999 1020.5   9.6  11.3 999.0 99.0 99.00
2018 03 04 07 06 280  3.1 99.0 99.00 99.00 99.00 999 1021.5   8.7  11.3 999.0 99.0 99.00
2018 03 04 08 06 270  1.0 99.0 99.00 99.00 99.00 999 1022.1   9.3  11.3 999.0 99.0 99.00
2018 03 04 09 06  40  2.1 99.0 99.00 99.00 99.00 999 1022.6   9.2  11.4 999.0 99.0 99.00
2018 03 04 10 06  50  2.1 99.0 99.00 99.00 99.00 999 1022.7   7.9  11.3 999.0 99.0 99.00
2018 03 04 11 06  50  2.6 99.0 99.00 99.00 99.00 999 1023.0   8.7  11.3 999.0 99.0 99.00
2018 03 04 12 06 110  2.1 99.0 99.00 99.00 99.00 999 1023.6   8.7  11.4 999.0 99.0 99.00
2018 03 04 13 06 100  2.6 99.0 99.00 99.00 99.00 999 1024.0   8.7  11.5 999.0 99.0 99.00
2018 03 04 14 06  70  4.6 99.0 99.00 99.00 99.00 999 1024.4   8.5  11.5 999.0 99.0 99.00
2018 03 04 15 06  40  4.6 99.0 99.00 99.00 99.00 999 1024.8   7.9  11.5 999.0 99.0 99.00
2018 03 04 16 06  40  4.6 99.0 99.00 99.00 99.00 999 1025.8   8.0  11.5 999.0 99.0 99.00
2018 03 04 17 06  50  5.7 99.0 99.00 99.00 99.00 999 1025.7   7.8  11.5 999.0 99.0 99.00
2018 03 04 18 06  50  3.6 99.0 99.00 99.00 99.00 999 1026.5   8.7  11.6 999.0 99.0 99.00
2018 03 04 19 06  40  2.1 99.0 99.00 99.00 99.00 999 1026.9   9.4  11.7 999.0 99.0 99.00
2018 03 04 20 06  60  1.0 99.0 99.00 99.00 99.00 999 1027.1   9.9  11.8 999.0 99.0 99.00
2018 03 04 21 06 330  1.5 99.0 99.00 99.00 99.00 999 1026.8  10.7  11.7 999.0 99.0 99.00
2018 03 04 22 06 300  3.1 99.0 99.00 99.00 99.00 999 1026.4  10.5  11.8 999.0 99.0 99.00
2018 03 04 23 06 290  6.2 99.0 99.00 99.00 99.00 999 1025.7  10.6  12.0 999.0 99.0 99.00
2018 03 05 00 06 290  7.2 99.0 99.00 99.00 99.00 999 1025.3  10.6  11.6 999.0 99.0 99.00
