#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 04 01 19 05 320  3.1 99.0 99.00 99.00 99.00 999 1014.8  11.5  13.4 999.0 99.0 99.00
2018 04 01 20 05 290  3.6 99.0 99.00 99.00 99.00 999 1014.2  12.3  13.4 999.0 99.0 99.00
2018 04 01 21 05 300  5.7 99.0 99.00 99.00 99.00 999 1013.7  13.4  13.6 999.0 99.0 99.00
2018 04 01 22 06 290  5.7 99.0 99.00 99.00 99.00 999 1013.0  13.8  13.4 999.0 99.0 99.00
2018 04 01 23 05 280 11.3 99.0 99.00 99.00 99.00 999 1012.1  13.7  13.2 999.0 99.0 99.00
2018 04 02 00 05 290  9.8 99.0 99.00 99.00 99.00 999 1012.0  13.4  13.0 999.0 99.0 99.00
2018 04 02 01 05 280 11.3 99.0 99.00 99.00 99.00 999 1011.6  13.5  13.0 999.0 99.0 99.00
2018 04 02 02 05 290 10.8 99.0 99.00 99.00 99.00 999 1011.9  13.4  13.0 999.0 99.0 99.00
2018 04 02 03 05 290  9.8 99.0 99.00 99.00 99.00 999 1012.3  13.1  13.0 999.0 99.0 99.00
2018 04 02 04 05 300  8.8 99.0 99.00 99.00 99.00 999 1012.9  13.2  13.1 999.0 99.0 99.00
2018 04 02 05 05 300  7.7 99.0 99.00 99.00 99.00 999 1013.2  13.3  13.0 999.0 99.0 99.00
2018 04 02 06 05 300  6.7 99.0 99.00 99.00 99.00 999 1013.4  13.4  13.1 999.0 99.0 99.00
2018 04 02 07 05 300  8.2 99.0 99.00 99.00 99.00 999 1013.2  13.0  13.0 999.0 99.0 99.00
2018 04 02 08 05 310  8.8 99.0 99.00 99.00 99.00 999 1013.2  12.9  12.9 999.0 99.0 99.00
2018 04 02 09 05 310  7.2 99.0 99.00 99.00 99.00 999 1013.2  12.6  12.8 999.0 99.0 99.00
2018 04 02 10 05 310  8.2 99.0 99.00 99.00 99.00 999 1012.8  12.4  12.8 999.0 99.0 99.00
2018 04 02 11 05 320  7.7 99.0 99.00 99.00 99.00 999 1012.6  12.2  12.8 999.0 99.0 99.00
2018 04 02 12 05 300  8.2 99.0 99.00 99.00 99.00 999 1012.4  12.2  12.8 999.0 99.0 99.00
2018 04 02 13 05 310  7.7 99.0 99.00 99.00 99.00 999 1012.5  12.2  12.8 999.0 99.0 99.00
2018 04 02 14 05 310  8.8 99.0 99.00 99.00 99.00 999 1012.6  12.3  12.8 999.0 99.0 99.00
2018 04 02 15 05 310  8.8 99.0 99.00 99.00 99.00 999 1013.3  12.2  12.8 999.0 99.0 99.00
2018 04 02 16 05 310 10.8 99.0 99.00 99.00 99.00 999 1013.7  12.3  13.0 999.0 99.0 99.00
2018 04 02 17 05 310  7.2 99.0 99.00 99.00 99.00 999 1014.0  12.5  13.1 999.0 99.0 99.00
2018 04 02 18 05 330  6.2 99.0 99.00 99.00 99.00 999 1014.0  12.6  13.2 999.0 99.0 99.00
2018 04 02 19 05 310  6.7 99.0 99.00 99.00 99.00 999 1013.9  12.6  13.2 999.0 99.0 99.00
2018 04 02 20 05 300  9.3 99.0 99.00 99.00 99.00 999 1013.4  12.5  13.1 999.0 99.0 99.00
2018 04 02 21 05 300  7.2 99.0 99.00 99.00 99.00 999 1013.1  12.7  13.2 999.0 99.0 99.00
2018 04 02 22 06 290  7.7 99.0 99.00 99.00 99.00 999 1012.7  12.9  13.2 999.0 99.0 99.00
2018 04 02 23 05 300  9.8 99.0 99.00 99.00 99.00 999 1012.0  13.0  13.2 999.0 99.0 99.00
2018 04 03 00 05 300 10.3 99.0 99.00 99.00 99.00 999 1011.8  13.1  13.2 999.0 99.0 99.00
2018 04 03 01 05 300 12.4 99.0 99.00 99.00 99.00 999 1011.7  13.0  13.2 999.0 99.0 99.00
2018 04 03 02 05 300 10.8 99.0 99.00 99.00 99.00 999 1011.8  12.8  13.2 999.0 99.0 99.00
2018 04 03 03 05 310 10.8 99.0 99.00 99.00 99.00 999 1012.0  12.5  13.1 999.0 99.0 99.00
2018 04 03 04 05 310  9.8 99.0 99.00 99.00 99.00 999 1012.7  12.2  13.1 999.0 99.0 99.00
2018 04 03 05 05 310  9.3 99.0 99.00 99.00 99.00 999 1013.2  12.0  13.1 999.0 99.0 99.00
2018 04 03 06 05 310  8.8 99.0 99.00 99.00 99.00 999 1013.5  11.8  13.0 999.0 99.0 99.00
2018 04 03 07 05 320  6.7 99.0 99.00 99.00 99.00 999 1013.8  11.8  13.0 999.0 99.0 99.00
2018 04 03 08 05 320  7.2 99.0 99.00 99.00 99.00 999 1013.8  11.7  12.9 999.0 99.0 99.00
2018 04 03 09 05 330  5.1 99.0 99.00 99.00 99.00 999 1013.8  11.7  12.9 999.0 99.0 99.00
2018 04 03 10 05 330  4.6 99.0 99.00 99.00 99.00 999 1013.6  11.6  12.9 999.0 99.0 99.00
2018 04 03 11 05  10  4.1 99.0 99.00 99.00 99.00 999 1013.7  11.6  12.8 999.0 99.0 99.00
2018 04 03 12 05  10  3.1 99.0 99.00 99.00 99.00 999 1013.9  11.5  12.8 999.0 99.0 99.00
2018 04 03 13 05 350  2.6 99.0 99.00 99.00 99.00 999 1014.5  11.5  12.8 999.0 99.0 99.00
2018 04 03 14 05  80  0.5 99.0 99.00 99.00 99.00 999 1015.0  11.5  12.8 999.0 99.0 99.00
2018 04 03 15 05 360  2.6 99.0 99.00 99.00 99.00 999 1015.7  11.7  12.8 999.0 99.0 99.00
2018 04 03 16 05  60  3.1 99.0 99.00 99.00 99.00 999 1015.8  11.1  12.8 999.0 99.0 99.00
2018 04 03 17 05  70  2.1 99.0 99.00 99.00 99.00 999 1016.3  11.7  12.8 999.0 99.0 99.00
2018 04 03 18 05 310  3.6 99.0 99.00 99.00 99.00 999 1017.0  11.4  13.0 999.0 99.0 99.00
2018 04 03 19 05 310  4.1 99.0 99.00 99.00 99.00 999 1016.5  11.6  12.9 999.0 99.0 99.00
2018 04 03 20 05 290  6.7 99.0 99.00 99.00 99.00 999 1016.4  12.0  12.8 999.0 99.0 99.00
2018 04 03 21 05 290  6.2 99.0 99.00 99.00 99.00 999 1016.4  12.1  12.8 999.0 99.0 99.00
2018 04 03 22 06 280  5.7 99.0 99.00 99.00 99.00 999 1016.1  12.5  12.8 999.0 99.0 99.00
2018 04 03 23 05 280  6.2 99.0 99.00 99.00 99.00 999 1016.0  12.4  12.6 999.0 99.0 99.00
2018 04 04 00 05 290  7.2 99.0 99.00 99.00 99.00 999 1016.0  12.4  12.5 999.0 99.0 99.00
2018 04 04 01 05 270  4.6 99.0 99.00 99.00 99.00 999 1015.9  12.4  12.7 999.0 99.0 99.00
2018 04 04 02 05 280  6.2 99.0 99.00 99.00 99.00 999 1016.0  12.3  12.8 999.0 99.0 99.00
2018 04 04 03 05 290  5.7 99.0 99.00 99.00 99.00 999 1016.3  12.1  12.9 999.0 99.0 99.00
2018 04 04 04 05 280  8.2 99.0 99.00 99.00 99.00 999 1016.6  12.0  12.9 999.0 99.0 99.00
2018 04 04 05 05 300  8.2 99.0 99.00 99.00 99.00 999 1016.7  12.1  12.7 999.0 99.0 99.00
2018 04 04 06 05 280  4.1 99.0 99.00 99.00 99.00 999 1016.6  12.6  12.5 999.0 99.0 99.00
2018 04 04 07 05 300  4.6 99.0 99.00 99.00 99.00 999 1016.3  12.7  12.5 999.0 99.0 99.00
2018 04 04 08 05  10  5.7 99.0 99.00 99.00 99.00 999 1016.7  12.4  12.5 999.0 99.0 99.00
2018 04 04 09 05 360  5.1 99.0 99.00 99.00 99.00 999 1017.1  12.1  12.6 999.0 99.0 99.00
2018 04 04 10 05 320  6.2 99.0 99.00 99.00 99.00 999 1017.5  11.6  12.6 999.0 99.0 99.00
2018 04 04 11 05 330  4.6 99.0 99.00 99.00 99.00 999 1017.1  11.6  12.5 999.0 99.0 99.00
2018 04 04 12 05 320  1.0 99.0 99.00 99.00 99.00 999 1016.7  11.6  12.5 999.0 99.0 99.00
2018 04 04 13 05  60  3.6 99.0 99.00 99.00 99.00 999 1016.7  11.8  12.5 999.0 99.0 99.00
2018 04 04 14 05  10  2.6 99.0 99.00 99.00 99.00 999 1017.4  11.9  12.5 999.0 99.0 99.00
2018 04 04 15 05  40  1.0 99.0 99.00 99.00 99.00 999 1018.2  11.7  12.5 999.0 99.0 99.00
2018 04 04 16 05 320  4.1 99.0 99.00 99.00 99.00 999 1018.3  11.9  12.4 999.0 99.0 99.00
2018 04 04 17 05  90  2.1 99.0 99.00 99.00 99.00 999 1018.6  12.0  12.5 999.0 99.0 99.00
2018 04 04 18 05 100  0.5 99.0 99.00 99.00 99.00 999 1019.1  12.2  12.6 999.0 99.0 99.00
2018 04 04 19 05 270  3.6 99.0 99.00 99.00 99.00 999 1019.7  12.1  12.8 999.0 99.0 99.00
2018 04 04 20 05 300  6.2 99.0 99.00 99.00 99.00 999 1019.6  12.4  12.8 999.0 99.0 99.00
2018 04 04 21 05 280  5.1 99.0 99.00 99.00 99.00 999 1019.4  12.6  12.7 999.0 99.0 99.00
2018 04 04 22 06 280  5.7 99.0 99.00 99.00 99.00 999 1018.8  12.7  12.6 999.0 99.0 99.00
2018 04 04 23 05 280  6.2 99.0 99.00 99.00 99.00 999 1018.2  12.6  12.7 999.0 99.0 99.00
2018 04 05 00 05 280  6.2 99.0 99.00 99.00 99.00 999 1018.1  12.6  12.7 999.0 99.0 99.00
2018 04 05 01 05 280  5.7 99.0 99.00 99.00 99.00 999 1018.1  12.6  12.6 999.0 99.0 99.00
2018 04 05 02 05 280  5.7 99.0 99.00 99.00 99.00 999 1018.0  12.6  12.6 999.0 99.0 99.00
2018 04 05 03 05 270  4.6 99.0 99.00 99.00 99.00 999 1018.0  12.7  12.7 999.0 99.0 99.00
2018 04 05 04 05 290  5.7 99.0 99.00 99.00 99.00 999 1018.0  12.7  12.7 999.0 99.0 99.00
2018 04 05 05 05 300  4.1 99.0 99.00 99.00 99.00 999 1018.3  13.0  12.8 999.0 99.0 99.00
2018 04 05 06 05 280  6.2 99.0 99.00 99.00 99.00 999 1019.1  12.6  12.8 999.0 99.0 99.00
2018 04 05 07 05 310  5.1 99.0 99.00 99.00 99.00 999 1019.1  12.6  12.8 999.0 99.0 99.00
2018 04 05 08 05 300  5.1 99.0 99.00 99.00 99.00 999 1019.2  12.6  12.7 999.0 99.0 99.00
2018 04 05 09 05 310  5.1 99.0 99.00 99.00 99.00 999 1018.9  12.4  12.7 999.0 99.0 99.00
2018 04 05 10 05 320  4.1 99.0 99.00 99.00 99.00 999 1018.9  12.4  12.7 999.0 99.0 99.00
2018 04 05 11 05 330  2.6 99.0 99.00 99.00 99.00 999 1018.5  12.4  12.7 999.0 99.0 99.00
2018 04 05 12 05 260  2.1 99.0 99.00 99.00 99.00 999 1018.2  12.4  12.7 999.0 99.0 99.00
2018 04 05 13 05 290  3.6 99.0 99.00 99.00 99.00 999 1018.7  12.4  12.6 999.0 99.0 99.00
2018 04 05 14 05  10  2.6 99.0 99.00 99.00 99.00 999 1019.0  12.5  12.6 999.0 99.0 99.00
2018 04 05 15 05 340  2.6 99.0 99.00 99.00 99.00 999 1019.4  12.3  12.6 999.0 99.0 99.00
2018 04 05 16 05 300  4.6 99.0 99.00 99.00 99.00 999 1020.3  12.4  12.6 999.0 99.0 99.00
2018 04 05 17 05 340  2.1 99.0 99.00 99.00 99.00 999 1020.3  12.5  12.6 999.0 99.0 99.00
2018 04 05 18 05 330  1.0 99.0 99.00 99.00 99.00 999 1020.4  12.9  12.8 999.0 99.0 99.00
2018 04 05 19 05 280  2.6 99.0 99.00 99.00 99.00 999 1021.0  13.3  12.8 999.0 99.0 99.00
2018 04 05 20 05 270  2.1 99.0 99.00 99.00 99.00 999 1019.5  12.9  13.4 999.0 99.0 99.00
2018 04 05 21 05 260  3.1 99.0 99.00 99.00 99.00 999 1018.9  13.1  13.1 999.0 99.0 99.00
2018 04 05 22 25 260  5.1 99.0 99.00 99.00 99.00 999 1018.7  13.4  13.2 999.0 99.0 99.00
2018 04 05 23 25 280  5.1 99.0 99.00 99.00 99.00 999 1018.6  13.2  13.1 999.0 99.0 99.00
2018 04 06 00 25 280  3.6 99.0 99.00 99.00 99.00 999 1018.7  13.2  13.0 999.0 99.0 99.00
2018 04 06 01 25 280  2.6 99.0 99.00 99.00 99.00 999 1018.7  13.2  12.9 999.0 99.0 99.00
2018 04 06 02 25   0  0.0 99.0 99.00 99.00 99.00 999 1018.3  13.1  12.9 999.0 99.0 99.00
2018 04 06 03 25 240  0.5 99.0 99.00 99.00 99.00 999 1018.4  13.2  13.0 999.0 99.0 99.00
2018 04 06 04 25 240  1.0 99.0 99.00 99.00 99.00 999 1018.5  12.8  12.9 999.0 99.0 99.00
2018 04 06 05 25  60  2.6 99.0 99.00 99.00 99.00 999 1018.3  13.0  13.0 999.0 99.0 99.00
2018 04 06 06 25  40  1.5 99.0 99.00 99.00 99.00 999 1017.9  13.3  12.9 999.0 99.0 99.00
2018 04 06 07 25  10  1.0 99.0 99.00 99.00 99.00 999 1017.5  13.4  13.0 999.0 99.0 99.00
2018 04 06 08 25  40  2.1 99.0 99.00 99.00 99.00 999 1016.9  13.3  12.9 999.0 99.0 99.00
2018 04 06 09 25 170  1.0 99.0 99.00 99.00 99.00 999 1016.7  13.4  12.8 999.0 99.0 99.00
2018 04 06 10 05   0  0.0 99.0 99.00 99.00 99.00 999 1016.5  13.2  12.9 999.0 99.0 99.00
2018 04 06 11 05 180  0.5 99.0 99.00 99.00 99.00 999 1016.2  13.2  12.9 999.0 99.0 99.00
2018 04 06 12 05  70  2.6 99.0 99.00 99.00 99.00 999 1016.6  12.7  12.9 999.0 99.0 99.00
2018 04 06 13 05  50  2.6 99.0 99.00 99.00 99.00 999 1016.9  12.7  12.9 999.0 99.0 99.00
2018 04 06 14 05  70  3.1 99.0 99.00 99.00 99.00 999 1016.5  12.8  12.9 999.0 99.0 99.00
2018 04 06 15 05  60  3.1 99.0 99.00 99.00 99.00 999 1016.8  13.0  12.9 999.0 99.0 99.00
2018 04 06 16 05  90  3.1 99.0 99.00 99.00 99.00 999 1016.6  13.3  12.9 999.0 99.0 99.00
2018 04 06 17 05 140  4.6 99.0 99.00 99.00 99.00 999 1016.3  13.9  12.9 999.0 99.0 99.00
2018 04 06 18 05 150  4.1 99.0 99.00 99.00 99.00 999 1016.1  14.0  12.8 999.0 99.0 99.00
2018 04 06 19 05 190  6.7 99.0 99.00 99.00 99.00 999 1015.3  13.8  12.8 999.0 99.0 99.00
2018 04 06 20 05 180  9.3 99.0 99.00 99.00 99.00 999 1014.7  13.8  12.9 999.0 99.0 99.00
2018 04 06 21 05 170  8.8 99.0 99.00 99.00 99.00 999 1014.1  13.8  12.9 999.0 99.0 99.00
2018 04 06 22 06 160  8.2 99.0 99.00 99.00 99.00 999 1014.0  14.2  12.9 999.0 99.0 99.00
2018 04 06 23 05 160  6.7 99.0 99.00 99.00 99.00 999 1014.1  14.0  12.9 999.0 99.0 99.00
2018 04 07 00 05 150  6.7 99.0 99.00 99.00 99.00 999 1013.9  13.8  12.9 999.0 99.0 99.00
2018 04 07 01 05 140  5.7 99.0 99.00 99.00 99.00 999 1013.9  14.0  12.8 999.0 99.0 99.00
2018 04 07 02 05 150  6.2 99.0 99.00 99.00 99.00 999 1014.0  14.0  12.8 999.0 99.0 99.00
2018 04 07 03 05 160  5.7 99.0 99.00 99.00 99.00 999 1013.9  13.9  12.8 999.0 99.0 99.00
2018 04 07 04 05 170  4.1 99.0 99.00 99.00 99.00 999 1014.3  13.9  12.8 999.0 99.0 99.00
2018 04 07 05 05 160  4.6 99.0 99.00 99.00 99.00 999 1014.7  13.7  12.8 999.0 99.0 99.00
2018 04 07 06 05 170  6.7 99.0 99.00 99.00 99.00 999 1014.0  13.9  12.7 999.0 99.0 99.00
2018 04 07 07 05 160  5.7 99.0 99.00 99.00 99.00 999 1013.9  13.9  12.7 999.0 99.0 99.00
2018 04 07 09 05 180 10.3 99.0 99.00 99.00 99.00 999 1013.0  14.1  12.8 999.0 99.0 99.00
2018 04 07 10 05 170  7.7 99.0 99.00 99.00 99.00 999 1012.8  14.1  12.8 999.0 99.0 99.00
2018 04 07 11 05 180  7.7 99.0 99.00 99.00 99.00 999 1012.4  14.2  12.8 999.0 99.0 99.00
2018 04 07 12 05 180  9.8 99.0 99.00 99.00 99.00 999 1012.7  14.0  12.8 999.0 99.0 99.00
2018 04 07 13 05 210  8.2 99.0 99.00 99.00 99.00 999 1013.5  14.1  12.8 999.0 99.0 99.00
2018 04 07 14 05 260  4.6 99.0 99.00 99.00 99.00 999 1014.7  13.4  12.8 999.0 99.0 99.00
2018 04 07 15 05 190  3.1 99.0 99.00 99.00 99.00 999 1015.4  13.2  12.8 999.0 99.0 99.00
2018 04 07 16 05 170  3.6 99.0 99.00 99.00 99.00 999 1015.7  13.1  12.9 999.0 99.0 99.00
2018 04 07 17 05 200  4.1 99.0 99.00 99.00 99.00 999 1016.8  13.3  13.0 999.0 99.0 99.00
2018 04 07 18 05 210  3.6 99.0 99.00 99.00 99.00 999 1018.3  13.6  13.1 999.0 99.0 99.00
2018 04 07 19 05 210  2.6 99.0 99.00 99.00 99.00 999 1018.7  14.0  13.2 999.0 99.0 99.00
2018 04 07 20 05 230  2.6 99.0 99.00 99.00 99.00 999 1019.0  14.4  13.3 999.0 99.0 99.00
2018 04 07 21 05 260  3.6 99.0 99.00 99.00 99.00 999 1018.2  14.5  13.6 999.0 99.0 99.00
2018 04 07 22 06 270  4.1 99.0 99.00 99.00 99.00 999 1018.5  14.4  13.9 999.0 99.0 99.00
2018 04 07 23 05 270  5.1 99.0 99.00 99.00 99.00 999 1018.5  14.4  14.0 999.0 99.0 99.00
2018 04 08 00 05 280  6.7 99.0 99.00 99.00 99.00 999 1018.5  14.4  13.6 999.0 99.0 99.00
2018 04 08 01 05 290  7.2 99.0 99.00 99.00 99.00 999 1018.4  14.1  13.4 999.0 99.0 99.00
2018 04 08 02 05 290  7.2 99.0 99.00 99.00 99.00 999 1018.5  14.0  13.3 999.0 99.0 99.00
2018 04 08 03 05 290  6.7 99.0 99.00 99.00 99.00 999 1018.7  13.8  13.2 999.0 99.0 99.00
2018 04 08 04 05 300  7.2 99.0 99.00 99.00 99.00 999 1019.3  13.7  13.2 999.0 99.0 99.00
2018 04 08 05 05 300  6.2 99.0 99.00 99.00 99.00 999 1020.2  13.6  13.1 999.0 99.0 99.00
2018 04 08 06 05 300  5.7 99.0 99.00 99.00 99.00 999 1020.7  13.4  13.1 999.0 99.0 99.00
2018 04 08 07 05 300  7.2 99.0 99.00 99.00 99.00 999 1020.5  13.6  13.1 999.0 99.0 99.00
2018 04 08 08 05 300  7.2 99.0 99.00 99.00 99.00 999 1020.6  13.6  13.1 999.0 99.0 99.00
2018 04 08 09 05 330  4.6 99.0 99.00 99.00 99.00 999 1021.0  13.4  13.1 999.0 99.0 99.00
2018 04 08 10 05 310  6.2 99.0 99.00 99.00 99.00 999 1020.8  13.2  13.1 999.0 99.0 99.00
2018 04 08 11 05 340  4.1 99.0 99.00 99.00 99.00 999 1021.0  12.6  13.3 999.0 99.0 99.00
2018 04 08 12 05 350  3.6 99.0 99.00 99.00 99.00 999 1020.9  12.5  13.1 999.0 99.0 99.00
2018 04 08 13 05 360  5.1 99.0 99.00 99.00 99.00 999 1021.4  12.6  13.1 999.0 99.0 99.00
2018 04 08 14 05  20  4.6 99.0 99.00 99.00 99.00 999 1021.5  12.5  13.1 999.0 99.0 99.00
2018 04 08 15 05 340  2.6 99.0 99.00 99.00 99.00 999 1022.0  12.4  13.0 999.0 99.0 99.00
2018 04 08 16 05 320  4.6 99.0 99.00 99.00 99.00 999 1022.3  12.9  13.0 999.0 99.0 99.00
2018 04 08 17 05 330  5.1 99.0 99.00 99.00 99.00 999 1022.2  13.3  13.1 999.0 99.0 99.00
2018 04 08 18 05 320  6.2 99.0 99.00 99.00 99.00 999 1022.4  13.4  13.2 999.0 99.0 99.00
2018 04 08 19 05 320  3.6 99.0 99.00 99.00 99.00 999 1022.8  13.7  13.4 999.0 99.0 99.00
2018 04 08 20 05 300  7.2 99.0 99.00 99.00 99.00 999 1022.1  13.6  13.4 999.0 99.0 99.00
2018 04 08 21 05 300  8.2 99.0 99.00 99.00 99.00 999 1021.7  13.7  13.3 999.0 99.0 99.00
2018 04 08 22 06 300  8.8 99.0 99.00 99.00 99.00 999 1021.0  13.6  13.3 999.0 99.0 99.00
2018 04 08 23 05 300 10.8 99.0 99.00 99.00 99.00 999 1020.3  13.8  13.4 999.0 99.0 99.00
2018 04 09 00 05 300 12.9 99.0 99.00 99.00 99.00 999 1020.0  13.6  13.4 999.0 99.0 99.00
2018 04 09 01 05 310 10.8 99.0 99.00 99.00 99.00 999 1019.5  13.5  13.2 999.0 99.0 99.00
2018 04 09 02 05 310 10.3 99.0 99.00 99.00 99.00 999 1019.1  13.5  13.3 999.0 99.0 99.00
2018 04 09 03 05 320  9.8 99.0 99.00 99.00 99.00 999 1018.8  13.2  13.3 999.0 99.0 99.00
2018 04 09 04 05 320  7.7 99.0 99.00 99.00 99.00 999 1019.3  13.1  13.2 999.0 99.0 99.00
2018 04 09 05 05 320  7.2 99.0 99.00 99.00 99.00 999 1020.1  13.1  13.4 999.0 99.0 99.00
2018 04 09 06 05 340  5.1 99.0 99.00 99.00 99.00 999 1019.9  13.0  13.4 999.0 99.0 99.00
2018 04 09 07 05 340  4.6 99.0 99.00 99.00 99.00 999 1019.9  13.1  13.3 999.0 99.0 99.00
2018 04 09 08 05 310  5.7 99.0 99.00 99.00 99.00 999 1020.0  12.8  13.2 999.0 99.0 99.00
2018 04 09 09 05 300  3.6 99.0 99.00 99.00 99.00 999 1020.0  12.6  13.3 999.0 99.0 99.00
2018 04 09 10 05 360  2.6 99.0 99.00 99.00 99.00 999 1019.2  12.6  13.3 999.0 99.0 99.00
2018 04 09 11 05  40  4.1 99.0 99.00 99.00 99.00 999 1018.8  12.6  13.3 999.0 99.0 99.00
2018 04 09 12 05  20  5.7 99.0 99.00 99.00 99.00 999 1018.5  12.6  13.3 999.0 99.0 99.00
2018 04 09 13 05  40  4.6 99.0 99.00 99.00 99.00 999 1018.0  12.3  13.2 999.0 99.0 99.00
2018 04 09 14 05  40  5.7 99.0 99.00 99.00 99.00 999 1018.1  12.4  13.2 999.0 99.0 99.00
2018 04 09 15 05  50  5.7 99.0 99.00 99.00 99.00 999 1017.9  12.4  13.2 999.0 99.0 99.00
2018 04 09 16 05  50  6.2 99.0 99.00 99.00 99.00 999 1018.0  12.8  13.2 999.0 99.0 99.00
2018 04 09 17 05  30  4.1 99.0 99.00 99.00 99.00 999 1018.1  13.5  13.2 999.0 99.0 99.00
2018 04 09 19 05  30  5.1 99.0 99.00 99.00 99.00 999 1017.3  16.7  13.4 999.0 99.0 99.00
2018 04 09 20 05 360  4.6 99.0 99.00 99.00 99.00 999 1016.3  14.6  13.6 999.0 99.0 99.00
2018 04 09 21 05 320  5.1 99.0 99.00 99.00 99.00 999 1016.0  14.6  13.8 999.0 99.0 99.00
2018 04 09 22 06 310  5.7 99.0 99.00 99.00 99.00 999 1015.0  14.3  13.8 999.0 99.0 99.00
2018 04 09 23 05 280  4.6 99.0 99.00 99.00 99.00 999 1014.6  14.9  13.9 999.0 99.0 99.00
2018 04 10 00 05 290  6.2 99.0 99.00 99.00 99.00 999 1014.4  14.2  14.0 999.0 99.0 99.00
2018 04 10 01 05 290  3.6 99.0 99.00 99.00 99.00 999 1014.3  14.1  14.1 999.0 99.0 99.00
2018 04 10 02 05 250  4.6 99.0 99.00 99.00 99.00 999 1014.9  14.0  14.1 999.0 99.0 99.00
2018 04 10 03 05 290  4.6 99.0 99.00 99.00 99.00 999 1015.4  14.2  14.1 999.0 99.0 99.00
2018 04 10 04 05 290  3.1 99.0 99.00 99.00 99.00 999 1015.8  14.2  14.1 999.0 99.0 99.00
2018 04 10 05 05 220  3.1 99.0 99.00 99.00 99.00 999 1016.4  14.3  14.2 999.0 99.0 99.00
2018 04 10 06 05 210  2.6 99.0 99.00 99.00 99.00 999 1016.4  14.4  14.2 999.0 99.0 99.00
2018 04 10 07 05 250  5.1 99.0 99.00 99.00 99.00 999 1016.6  14.1  14.2 999.0 99.0 99.00
2018 04 10 08 05 300  4.1 99.0 99.00 99.00 99.00 999 1016.8  13.8  14.2 999.0 99.0 99.00
2018 04 10 09 05 290  4.1 99.0 99.00 99.00 99.00 999 1017.0  13.8  14.1 999.0 99.0 99.00
2018 04 10 10 05 300  4.6 99.0 99.00 99.00 99.00 999 1017.4  13.5  14.1 999.0 99.0 99.00
2018 04 10 11 05 300  5.1 99.0 99.00 99.00 99.00 999 1017.4  13.4  14.0 999.0 99.0 99.00
2018 04 10 12 05 310  2.1 99.0 99.00 99.00 99.00 999 1017.2  13.7  14.0 999.0 99.0 99.00
2018 04 10 13 05 280  0.5 99.0 99.00 99.00 99.00 999 1017.6  13.6  14.0 999.0 99.0 99.00
2018 04 10 14 05 290  2.6 99.0 99.00 99.00 99.00 999 1018.0  13.3  14.0 999.0 99.0 99.00
